n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.12,25.0,3
3,0.24,25.0,6
4,0.36,25.0,9
5,0.4,25.0,10
6,0.72,25.0,18
7,1.08,25.0,27
8,1.44,25.0,36
9,1.48,25.0,37
10,6.36,25.0,159
11,11.24,25.0,281
12,16.12,25.0,403
13,16.16,25.0,404
14,16.96,25.0,424
15,17.76,25.0,444
16,18.56,25.0,464
17,18.6,25.0,465
18,19.48,25.0,487
19,20.36,25.0,509
20,21.24,25.0,531
21,21.28,25.0,532
22,21.68,25.0,542
23,22.08,25.0,552
24,22.52,25.0,563
25,22.56,25.0,564
26,22.92,25.0,573
27,23.28,25.0,582
28,23.64,25.0,591
29,23.68,25.0,592
30,24.0,25.0,600
31,24.32,25.0,608
32,24.64,25.0,616
33,24.68,25.0,617
34,25.4,25.0,635
35,26.12,25.0,653
36,26.84,25.0,671
37,26.88,25.0,672
38,27.28,25.0,682
39,27.72,25.0,693
40,28.16,25.0,704
41,28.2,25.0,705
42,28.6,25.0,715
43,29.04,25.0,726
44,29.48,25.0,737
45,29.52,25.0,738
46,29.88,25.0,747
47,30.24,25.0,756
48,30.6,25.0,765
49,30.64,25.0,766
50,31.12,25.0,778
51,31.6,25.0,790
52,32.08,25.0,802
53,32.12,25.0,803
54,32.48,25.0,812
55,32.88,25.0,822
56,33.28,25.0,832
57,33.32,25.0,833
58,33.68,25.0,842
59,34.04,25.0,851
60,34.4,25.0,860
61,34.44,25.0,861
62,34.76,25.0,869
63,35.12,25.0,878
64,35.48,25.0,887
65,35.52,25.0,888
66,36.44,25.0,911
67,37.36,25.0,934
68,38.32,25.0,958
69,38.36,25.0,959
70,39.2,25.0,980
71,40.04,25.0,1001
72,40.88,25.0,1022
73,40.92,25.0,1023
74,48.28,25.0,1207
75,55.64,25.0,1391
76,63.04,25.0,1576
77,63.08,25.0,1577
78,64.52,25.0,1613
79,66.0,25.0,1650
80,67.48,25.0,1687
81,67.52,25.0,1688
82,69.2,25.0,1730
83,70.88,25.0,1772
84,72.6,25.0,1815
85,72.64,25.0,1816
86,73.92,25.0,1848
87,75.2,25.0,1880
88,76.48,25.0,1912
89,76.52,25.0,1913
90,77.28,25.0,1932
91,78.04,25.0,1951
92,78.8,25.0,1970
93,78.84,25.0,1971
94,79.64,25.0,1991
95,80.44,25.0,2011
96,81.28,25.0,2032
97,81.32,25.0,2033
98,82.12,25.0,2053
99,82.96,25.0,2074
100,83.8,25.0,2095
101,83.84,25.0,2096
102,84.88,25.0,2122
103,85.92,25.0,2148
104,87.0,25.0,2175
105,87.04,25.0,2176
106,88.12,25.0,2203
107,89.2,25.0,2230
108,90.28,25.0,2257
109,90.32,25.0,2258
110,91.44,25.0,2286
111,92.6,25.0,2315
112,93.76,25.0,2344
113,93.8,25.0,2345
114,94.32,25.0,2358
115,94.84,25.0,2371
116,95.36,25.0,2384
117,95.4,25.0,2385
118,96.44,25.0,2411
119,97.52,25.0,2438
120,98.6,25.0,2465
121,98.64,25.0,2466
122,99.68,25.0,2492
123,100.76,25.0,2519
124,101.84,25.0,2546
125,101.88,25.0,2547
126,102.88,25.0,2572
127,103.88,25.0,2597
128,104.92,25.0,2623
129,104.96,25.0,2624
130,105.52,25.0,2638
131,106.12,25.0,2653
132,106.72,25.0,2668
133,106.76,25.0,2669
134,107.56,25.0,2689
135,108.36,25.0,2709
136,109.16,25.0,2729
137,109.2,25.0,2730
138,111.16,25.0,2779
139,113.16,25.0,2829
140,115.16,25.0,2879
141,115.2,25.0,2880
142,116.4,25.0,2910
143,117.64,25.0,2941
