n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.24,25.0,6
5,0.28,25.0,7
6,0.6,25.0,15
7,0.92,25.0,23
8,1.24,25.0,31
9,1.32,25.0,33
10,4.6,25.0,115
11,7.88,25.0,197
12,11.16,25.0,279
13,11.24,25.0,281
14,12.0,25.0,300
15,12.76,25.0,319
16,13.52,25.0,338
17,13.56,25.0,339
18,13.96,25.0,349
19,14.36,25.0,359
20,14.76,25.0,369
21,14.8,25.0,370
22,15.12,25.0,378
23,15.44,25.0,386
24,15.76,25.0,394
25,15.8,25.0,395
26,16.08,25.0,402
27,16.36,25.0,409
28,16.68,25.0,417
29,16.72,25.0,418
30,17.32,25.0,433
31,17.96,25.0,449
32,18.6,25.0,465
33,18.64,25.0,466
34,18.96,25.0,474
35,19.28,25.0,482
36,19.64,25.0,491
37,19.68,25.0,492
38,20.12,25.0,503
39,20.56,25.0,514
40,21.04,25.0,526
41,21.08,25.0,527
42,21.44,25.0,536
43,21.8,25.0,545
44,22.16,25.0,554
45,22.2,25.0,555
46,22.64,25.0,566
47,23.08,25.0,577
48,23.56,25.0,589
49,23.6,25.0,590
50,24.12,25.0,603
51,24.68,25.0,617
52,25.24,25.0,631
53,25.28,25.0,632
54,25.76,25.0,644
55,26.28,25.0,657
56,26.8,25.0,670
57,26.84,25.0,671
58,27.12,25.0,678
59,27.44,25.0,686
60,27.76,25.0,694
61,27.8,25.0,695
62,28.04,25.0,701
63,28.32,25.0,708
64,28.6,25.0,715
65,28.64,25.0,716
66,29.0,25.0,725
67,29.4,25.0,735
68,29.8,25.0,745
69,29.84,25.0,746
70,30.16,25.0,754
71,30.48,25.0,762
72,30.8,25.0,770
73,30.84,25.0,771
74,31.56,25.0,789
75,32.28,25.0,807
76,33.0,25.0,825
77,33.04,25.0,826
78,34.2,25.0,855
79,35.36,25.0,884
80,36.56,25.0,914
81,36.6,25.0,915
82,42.04,25.0,1051
83,47.52,25.0,1188
84,53.0,25.0,1325
85,53.08,25.0,1327
86,53.44,25.0,1336
87,53.84,25.0,1346
88,54.24,25.0,1356
89,54.28,25.0,1357
90,54.72,25.0,1368
91,55.16,25.0,1379
92,55.6,25.0,1390
93,55.64,25.0,1391
94,55.96,25.0,1399
95,56.32,25.0,1408
96,56.68,25.0,1417
97,56.72,25.0,1418
98,57.96,25.0,1449
99,59.2,25.0,1480
100,60.48,25.0,1512
101,60.52,25.0,1513
102,61.04,25.0,1526
103,61.56,25.0,1539
104,62.12,25.0,1553
105,62.16,25.0,1554
106,62.68,25.0,1567
107,63.24,25.0,1581
108,63.8,25.0,1595
109,63.84,25.0,1596
110,64.88,25.0,1622
111,65.96,25.0,1649
112,67.04,25.0,1676
113,67.08,25.0,1677
114,67.76,25.0,1694
115,68.44,25.0,1711
116,69.12,25.0,1728
117,69.16,25.0,1729
118,69.84,25.0,1746
119,70.52,25.0,1763
120,71.24,25.0,1781
121,71.28,25.0,1782
122,71.96,25.0,1799
123,72.68,25.0,1817
124,73.4,25.0,1835
125,73.44,25.0,1836
126,74.04,25.0,1851
127,74.64,25.0,1866
128,75.24,25.0,1881
129,75.28,25.0,1882
130,75.76,25.0,1894
131,76.24,25.0,1906
132,76.72,25.0,1918
133,76.76,25.0,1919
134,77.64,25.0,1941
135,78.52,25.0,1963
136,79.44,25.0,1986
137,79.48,25.0,1987
138,81.84,25.0,2046
139,84.2,25.0,2105
140,86.56,25.0,2164
141,86.6,25.0,2165
142,87.44,25.0,2186
143,88.28,25.0,2207
144,89.12,25.0,2228
145,89.16,25.0,2229
146,91.32,25.0,2283
147,93.52,25.0,2338
148,95.72,25.0,2393
149,95.76,25.0,2394
150,96.04,25.0,2401
151,96.36,25.0,2409
152,96.68,25.0,2417
153,96.72,25.0,2418
154,97.16,25.0,2429
155,97.64,25.0,2441
156,98.12,25.0,2453
157,98.16,25.0,2454
158,98.64,25.0,2466
159,99.12,25.0,2478
160,99.64,25.0,2491
161,99.68,25.0,2492
162,100.24,25.0,2506
163,100.84,25.0,2521
164,101.44,25.0,2536
165,101.48,25.0,2537
166,102.08,25.0,2552
167,102.68,25.0,2567
168,103.32,25.0,2583
169,103.36,25.0,2584
