n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,5.72,25.0,143
7,11.12,25.0,278
8,16.52,25.0,413
9,16.6,25.0,415
10,17.4,25.0,435
11,18.2,25.0,455
12,19.0,25.0,475
13,19.04,25.0,476
14,19.52,25.0,488
15,20.04,25.0,501
16,20.56,25.0,514
17,20.6,25.0,515
18,21.16,25.0,529
19,21.72,25.0,543
20,22.28,25.0,557
21,22.32,25.0,558
22,22.88,25.0,572
23,23.44,25.0,586
24,24.04,25.0,601
25,24.08,25.0,602
26,24.6,25.0,615
27,25.16,25.0,629
28,25.72,25.0,643
29,25.76,25.0,644
30,26.28,25.0,657
31,26.84,25.0,671
32,27.4,25.0,685
33,27.44,25.0,686
34,28.0,25.0,700
35,28.56,25.0,714
36,29.12,25.0,728
37,29.16,25.0,729
38,29.68,25.0,742
39,30.2,25.0,755
40,30.76,25.0,769
41,30.8,25.0,770
42,31.28,25.0,782
43,31.8,25.0,795
44,32.32,25.0,808
45,32.36,25.0,809
46,32.88,25.0,822
47,33.4,25.0,835
48,33.96,25.0,849
49,34.0,25.0,850
50,34.72,25.0,868
51,35.44,25.0,886
52,36.16,25.0,904
53,36.2,25.0,905
54,42.52,25.0,1063
55,48.88,25.0,1222
56,55.24,25.0,1381
57,55.32,25.0,1383
58,56.12,25.0,1403
59,56.96,25.0,1424
60,57.8,25.0,1445
61,57.84,25.0,1446
62,58.2,25.0,1455
63,58.56,25.0,1464
64,58.96,25.0,1474
65,59.0,25.0,1475
66,59.4,25.0,1485
67,59.8,25.0,1495
68,60.24,25.0,1506
69,60.28,25.0,1507
70,60.52,25.0,1513
71,60.76,25.0,1519
72,61.04,25.0,1526
73,61.08,25.0,1527
74,62.8,25.0,1570
75,64.52,25.0,1613
76,66.24,25.0,1656
77,66.28,25.0,1657
78,67.04,25.0,1676
79,67.8,25.0,1695
80,68.56,25.0,1714
81,68.6,25.0,1715
82,69.12,25.0,1728
83,69.64,25.0,1741
84,70.16,25.0,1754
85,70.2,25.0,1755
86,71.12,25.0,1778
87,72.04,25.0,1801
88,72.96,25.0,1824
89,73.0,25.0,1825
90,73.52,25.0,1838
91,74.08,25.0,1852
92,74.64,25.0,1866
93,74.68,25.0,1867
94,75.12,25.0,1878
95,75.56,25.0,1889
96,76.0,25.0,1900
97,76.04,25.0,1901
98,76.44,25.0,1911
99,76.84,25.0,1921
100,77.24,25.0,1931
101,77.28,25.0,1932
102,77.44,25.0,1936
103,77.6,25.0,1940
104,77.76,25.0,1944
105,77.8,25.0,1945
106,78.12,25.0,1953
107,78.48,25.0,1962
108,78.84,25.0,1971
109,78.88,25.0,1972
110,79.56,25.0,1989
111,80.24,25.0,2006
112,80.96,25.0,2024
113,81.0,25.0,2025
114,81.88,25.0,2047
115,82.76,25.0,2069
116,83.64,25.0,2091
117,83.68,25.0,2092
118,84.04,25.0,2101
119,84.4,25.0,2110
120,84.8,25.0,2120
121,84.84,25.0,2121
122,86.68,25.0,2167
123,88.56,25.0,2214
124,90.44,25.0,2261
125,90.48,25.0,2262
126,90.96,25.0,2274
127,91.44,25.0,2286
128,91.92,25.0,2298
129,91.96,25.0,2299
130,92.44,25.0,2311
131,92.92,25.0,2323
132,93.4,25.0,2335
133,93.44,25.0,2336
134,93.8,25.0,2345
135,94.2,25.0,2355
136,94.6,25.0,2365
137,94.64,25.0,2366
138,95.24,25.0,2381
139,95.84,25.0,2396
140,96.44,25.0,2411
141,96.48,25.0,2412
142,96.72,25.0,2418
143,96.96,25.0,2424
144,97.24,25.0,2431
145,97.28,25.0,2432
146,97.76,25.0,2444
147,98.28,25.0,2457
148,98.8,25.0,2470
149,98.84,25.0,2471
150,99.08,25.0,2477
151,99.36,25.0,2484
152,99.64,25.0,2491
153,99.68,25.0,2492
154,100.56,25.0,2514
155,101.44,25.0,2536
156,102.32,25.0,2558
157,102.36,25.0,2559
158,102.88,25.0,2572
159,103.44,25.0,2586
160,104.0,25.0,2600
161,104.04,25.0,2601
162,104.56,25.0,2614
163,105.08,25.0,2627
164,105.6,25.0,2640
165,105.64,25.0,2641
166,106.28,25.0,2657
