n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.52,25.0,88
3,7.04,25.0,176
4,10.56,25.0,264
5,10.64,25.0,266
6,11.4,25.0,285
7,12.16,25.0,304
8,12.92,25.0,323
9,12.96,25.0,324
10,13.36,25.0,334
11,13.76,25.0,344
12,14.16,25.0,354
13,14.2,25.0,355
14,14.48,25.0,362
15,14.8,25.0,370
16,15.12,25.0,378
17,15.16,25.0,379
18,15.48,25.0,387
19,15.8,25.0,395
20,16.16,25.0,404
21,16.2,25.0,405
22,16.48,25.0,412
23,16.76,25.0,419
24,17.08,25.0,427
25,17.12,25.0,428
26,17.4,25.0,435
27,17.72,25.0,443
28,18.04,25.0,451
29,18.08,25.0,452
30,18.44,25.0,461
31,18.84,25.0,471
32,19.24,25.0,481
33,19.28,25.0,482
34,19.6,25.0,490
35,19.92,25.0,498
36,20.24,25.0,506
37,20.28,25.0,507
38,20.6,25.0,515
39,20.96,25.0,524
40,21.32,25.0,533
41,21.36,25.0,534
42,21.64,25.0,541
43,21.92,25.0,548
44,22.24,25.0,556
45,22.28,25.0,557
46,23.12,25.0,578
47,23.96,25.0,599
48,24.84,25.0,621
49,24.88,25.0,622
50,33.52,25.0,838
51,42.16,25.0,1054
52,50.84,25.0,1271
53,50.88,25.0,1272
54,51.28,25.0,1282
55,51.68,25.0,1292
56,52.12,25.0,1303
57,52.16,25.0,1304
58,53.36,25.0,1334
59,54.56,25.0,1364
60,55.76,25.0,1394
61,55.8,25.0,1395
62,55.84,25.0,1396
63,55.88,25.0,1397
64,55.92,25.0,1398
65,55.96,25.0,1399
66,56.72,25.0,1418
67,57.48,25.0,1437
68,58.24,25.0,1456
69,58.28,25.0,1457
70,59.2,25.0,1480
71,60.12,25.0,1503
72,61.04,25.0,1526
73,61.08,25.0,1527
74,61.64,25.0,1541
75,62.2,25.0,1555
76,62.76,25.0,1569
77,62.8,25.0,1570
78,63.4,25.0,1585
79,64.04,25.0,1601
80,64.68,25.0,1617
81,64.72,25.0,1618
82,65.48,25.0,1637
83,66.28,25.0,1657
84,67.08,25.0,1677
85,67.12,25.0,1678
86,67.72,25.0,1693
87,68.32,25.0,1708
88,68.96,25.0,1724
89,69.0,25.0,1725
90,70.16,25.0,1754
91,71.32,25.0,1783
92,72.52,25.0,1813
93,72.56,25.0,1814
94,73.16,25.0,1829
95,73.76,25.0,1844
96,74.36,25.0,1859
97,74.4,25.0,1860
98,75.04,25.0,1876
99,75.68,25.0,1892
100,76.36,25.0,1909
101,76.4,25.0,1910
102,76.76,25.0,1919
103,77.12,25.0,1928
104,77.52,25.0,1938
105,77.56,25.0,1939
106,79.96,25.0,1999
107,82.36,25.0,2059
108,84.76,25.0,2119
109,84.8,25.0,2120
110,85.4,25.0,2135
111,86.0,25.0,2150
112,86.6,25.0,2165
113,86.64,25.0,2166
114,87.6,25.0,2190
115,88.56,25.0,2214
116,89.52,25.0,2238
117,89.56,25.0,2239
118,90.64,25.0,2266
119,91.72,25.0,2293
120,92.8,25.0,2320
121,92.84,25.0,2321
122,93.56,25.0,2339
123,94.32,25.0,2358
124,95.08,25.0,2377
125,95.12,25.0,2378
126,96.04,25.0,2401
127,97.0,25.0,2425
128,97.96,25.0,2449
129,98.0,25.0,2450
130,102.16,25.0,2554
131,106.32,25.0,2658
132,110.52,25.0,2763
133,110.56,25.0,2764
134,111.92,25.0,2798
135,113.28,25.0,2832
136,114.68,25.0,2867
137,114.72,25.0,2868
138,115.96,25.0,2899
139,117.2,25.0,2930
140,118.44,25.0,2961
141,118.48,25.0,2962
142,119.48,25.0,2987
143,120.48,25.0,3012
144,121.52,25.0,3038
145,121.56,25.0,3039
146,126.2,25.0,3155
147,130.88,25.0,3272
148,135.56,25.0,3389
149,135.6,25.0,3390
150,136.4,25.0,3410
151,137.2,25.0,3430
152,138.0,25.0,3450
153,138.04,25.0,3451
154,138.76,25.0,3469
155,139.48,25.0,3487
156,140.24,25.0,3506
157,140.28,25.0,3507
158,140.88,25.0,3522
159,141.48,25.0,3537
160,142.08,25.0,3552
161,142.12,25.0,3553
162,142.72,25.0,3568
163,143.36,25.0,3584
164,144.0,25.0,3600
165,144.04,25.0,3601
166,145.64,25.0,3641
167,147.24,25.0,3681
168,148.88,25.0,3722
169,148.92,25.0,3723
170,150.28,25.0,3757
171,151.68,25.0,3792
172,153.08,25.0,3827
173,153.12,25.0,3828
174,154.12,25.0,3853
175,155.16,25.0,3879
176,156.2,25.0,3905
177,156.24,25.0,3906
178,157.2,25.0,3930
179,158.16,25.0,3954
180,159.16,25.0,3979
181,159.2,25.0,3980
182,159.72,25.0,3993
183,160.28,25.0,4007
184,160.84,25.0,4021
185,160.88,25.0,4022
186,161.68,25.0,4042
187,162.48,25.0,4062
188,163.28,25.0,4082
189,163.32,25.0,4083
190,164.2,25.0,4105
191,165.08,25.0,4127
192,166.0,25.0,4150
193,166.04,25.0,4151
194,166.92,25.0,4173
195,167.8,25.0,4195
196,168.72,25.0,4218
197,168.76,25.0,4219
198,169.96,25.0,4249
199,171.2,25.0,4280
200,172.44,25.0,4311
201,172.48,25.0,4312
202,178.12,25.0,4453
203,183.76,25.0,4594
204,189.4,25.0,4735
205,189.44,25.0,4736
206,190.68,25.0,4767
207,191.96,25.0,4799
208,193.24,25.0,4831
209,193.28,25.0,4832
210,194.56,25.0,4864
211,195.84,25.0,4896
212,197.12,25.0,4928
213,197.16,25.0,4929
214,198.28,25.0,4957
215,199.44,25.0,4986
216,200.6,25.0,5015
217,200.64,25.0,5016
218,202.28,25.0,5057
219,203.96,25.0,5099
220,205.64,25.0,5141
221,205.68,25.0,5142
222,208.28,25.0,5207
223,210.92,25.0,5273
224,213.56,25.0,5339
225,213.6,25.0,5340
226,214.92,25.0,5373
227,216.24,25.0,5406
228,217.6,25.0,5440
229,217.64,25.0,5441
230,218.76,25.0,5469
231,219.88,25.0,5497
232,221.0,25.0,5525
233,221.04,25.0,5526
234,222.0,25.0,5550
235,223.0,25.0,5575
236,224.0,25.0,5600
237,224.04,25.0,5601
238,225.24,25.0,5631
239,226.44,25.0,5661
240,227.64,25.0,5691
241,227.68,25.0,5692
242,228.84,25.0,5721
243,230.0,25.0,5750
244,231.16,25.0,5779
245,231.2,25.0,5780
246,232.16,25.0,5804
247,233.16,25.0,5829
248,234.16,25.0,5854
249,234.2,25.0,5855
250,235.16,25.0,5879
251,236.12,25.0,5903
252,237.08,25.0,5927
253,237.12,25.0,5928
254,237.68,25.0,5942
255,238.24,25.0,5956
256,238.8,25.0,5970
257,238.84,25.0,5971
258,240.76,25.0,6019
259,242.68,25.0,6067
260,244.64,25.0,6116
261,244.68,25.0,6117
262,246.8,25.0,6170
263,248.96,25.0,6224
264,251.12,25.0,6278
265,251.16,25.0,6279
266,255.84,25.0,6396
267,260.52,25.0,6513
268,265.2,25.0,6630
269,265.28,25.0,6632
270,265.84,25.0,6646
271,266.44,25.0,6661
272,267.04,25.0,6676
273,267.08,25.0,6677
274,267.72,25.0,6693
275,268.36,25.0,6709
276,269.0,25.0,6725
277,269.04,25.0,6726
278,269.48,25.0,6737
279,269.92,25.0,6748
280,270.36,25.0,6759
281,270.4,25.0,6760
282,270.84,25.0,6771
283,271.28,25.0,6782
284,271.76,25.0,6794
285,271.8,25.0,6795
286,272.32,25.0,6808
287,272.88,25.0,6822
288,273.44,25.0,6836
289,273.48,25.0,6837
290,274.04,25.0,6851
291,274.6,25.0,6865
292,275.2,25.0,6880
293,275.24,25.0,6881
294,276.28,25.0,6907
295,277.36,25.0,6934
296,278.44,25.0,6961
297,278.48,25.0,6962
298,279.0,25.0,6975
299,279.52,25.0,6988
300,280.04,25.0,7001
301,280.08,25.0,7002
302,280.68,25.0,7017
303,281.28,25.0,7032
304,281.88,25.0,7047
305,281.92,25.0,7048
306,282.24,25.0,7056
307,282.56,25.0,7064
308,282.92,25.0,7073
309,282.96,25.0,7074
310,283.88,25.0,7097
311,284.8,25.0,7120
312,285.76,25.0,7144
313,285.8,25.0,7145
314,286.28,25.0,7157
315,286.8,25.0,7170
316,287.32,25.0,7183
317,287.36,25.0,7184
318,288.28,25.0,7207
