n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.16,25.0,104
3,8.32,25.0,208
4,12.48,25.0,312
5,12.52,25.0,313
6,13.32,25.0,333
7,14.12,25.0,353
8,14.92,25.0,373
9,14.96,25.0,374
10,15.44,25.0,386
11,15.96,25.0,399
12,16.48,25.0,412
13,16.52,25.0,413
14,16.92,25.0,423
15,17.32,25.0,433
16,17.72,25.0,443
17,17.76,25.0,444
18,18.12,25.0,453
19,18.48,25.0,462
20,18.84,25.0,471
21,18.88,25.0,472
22,19.24,25.0,481
23,19.6,25.0,490
24,20.0,25.0,500
25,20.04,25.0,501
26,20.48,25.0,512
27,20.92,25.0,523
28,21.4,25.0,535
29,21.44,25.0,536
30,21.8,25.0,545
31,22.16,25.0,554
32,22.52,25.0,563
33,22.56,25.0,564
34,22.92,25.0,573
35,23.28,25.0,582
36,23.64,25.0,591
37,23.68,25.0,592
38,24.08,25.0,602
39,24.52,25.0,613
40,24.96,25.0,624
41,25.0,25.0,625
42,25.44,25.0,636
43,25.92,25.0,648
44,26.4,25.0,660
45,26.44,25.0,661
46,27.24,25.0,681
47,28.04,25.0,701
48,28.84,25.0,721
49,28.88,25.0,722
50,29.16,25.0,729
51,29.44,25.0,736
52,29.76,25.0,744
53,29.8,25.0,745
54,30.48,25.0,762
55,31.2,25.0,780
56,31.92,25.0,798
57,31.96,25.0,799
58,35.92,25.0,898
59,39.92,25.0,998
60,43.92,25.0,1098
61,44.0,25.0,1100
62,44.76,25.0,1119
63,45.52,25.0,1138
64,46.28,25.0,1157
65,46.32,25.0,1158
66,46.76,25.0,1169
67,47.2,25.0,1180
68,47.68,25.0,1192
69,47.72,25.0,1193
70,48.32,25.0,1208
71,48.92,25.0,1223
72,49.52,25.0,1238
73,49.56,25.0,1239
74,50.04,25.0,1251
75,50.56,25.0,1264
76,51.08,25.0,1277
77,51.12,25.0,1278
78,51.44,25.0,1286
79,51.76,25.0,1294
80,52.08,25.0,1302
81,52.12,25.0,1303
82,53.08,25.0,1327
83,54.04,25.0,1351
84,55.04,25.0,1376
85,55.08,25.0,1377
86,56.72,25.0,1418
87,58.4,25.0,1460
88,60.08,25.0,1502
89,60.12,25.0,1503
90,60.6,25.0,1515
91,61.12,25.0,1528
92,61.64,25.0,1541
93,61.68,25.0,1542
94,62.08,25.0,1552
95,62.48,25.0,1562
96,62.92,25.0,1573
97,62.96,25.0,1574
98,63.44,25.0,1586
99,63.92,25.0,1598
100,64.44,25.0,1611
101,64.48,25.0,1612
102,65.08,25.0,1627
103,65.68,25.0,1642
104,66.28,25.0,1657
105,66.32,25.0,1658
106,66.8,25.0,1670
107,67.28,25.0,1682
108,67.8,25.0,1695
109,67.84,25.0,1696
110,71.32,25.0,1783
111,74.8,25.0,1870
112,78.28,25.0,1957
113,78.32,25.0,1958
114,79.04,25.0,1976
115,79.76,25.0,1994
116,80.52,25.0,2013
117,80.56,25.0,2014
118,82.04,25.0,2051
119,83.52,25.0,2088
120,85.04,25.0,2126
121,85.08,25.0,2127
122,86.96,25.0,2174
123,88.88,25.0,2222
124,90.8,25.0,2270
125,90.84,25.0,2271
126,91.28,25.0,2282
127,91.72,25.0,2293
128,92.2,25.0,2305
129,92.24,25.0,2306
130,92.84,25.0,2321
131,93.44,25.0,2336
132,94.08,25.0,2352
133,94.12,25.0,2353
134,94.72,25.0,2368
135,95.32,25.0,2383
136,95.92,25.0,2398
137,95.96,25.0,2399
138,96.24,25.0,2406
139,96.56,25.0,2414
140,96.88,25.0,2422
141,96.92,25.0,2423
142,97.64,25.0,2441
143,98.4,25.0,2460
144,99.16,25.0,2479
145,99.2,25.0,2480
146,99.84,25.0,2496
147,100.52,25.0,2513
148,101.2,25.0,2530
149,101.24,25.0,2531
150,101.88,25.0,2547
151,102.52,25.0,2563
152,103.16,25.0,2579
153,103.2,25.0,2580
154,103.84,25.0,2596
155,104.52,25.0,2613
156,105.2,25.0,2630
157,105.24,25.0,2631
158,110.16,25.0,2754
159,115.08,25.0,2877
160,120.0,25.0,3000
161,120.04,25.0,3001
162,120.48,25.0,3012
163,120.92,25.0,3023
164,121.4,25.0,3035
165,121.44,25.0,3036
166,121.96,25.0,3049
167,122.48,25.0,3062
168,123.04,25.0,3076
169,123.08,25.0,3077
170,123.8,25.0,3095
171,124.52,25.0,3113
172,125.28,25.0,3132
173,125.32,25.0,3133
174,126.04,25.0,3151
175,126.76,25.0,3169
176,127.48,25.0,3187
177,127.52,25.0,3188
178,128.16,25.0,3204
179,128.8,25.0,3220
180,129.48,25.0,3237
181,129.52,25.0,3238
182,130.92,25.0,3273
183,132.32,25.0,3308
184,133.72,25.0,3343
185,133.76,25.0,3344
186,135.32,25.0,3383
187,136.92,25.0,3423
188,138.52,25.0,3463
189,138.56,25.0,3464
190,138.92,25.0,3473
191,139.32,25.0,3483
192,139.72,25.0,3493
193,139.76,25.0,3494
194,140.2,25.0,3505
195,140.64,25.0,3516
196,141.12,25.0,3528
197,141.16,25.0,3529
198,141.6,25.0,3540
199,142.08,25.0,3552
200,142.56,25.0,3564
201,142.6,25.0,3565
202,143.28,25.0,3582
203,143.96,25.0,3599
204,144.64,25.0,3616
205,144.68,25.0,3617
206,145.12,25.0,3628
207,145.6,25.0,3640
208,146.08,25.0,3652
209,146.12,25.0,3653
210,146.44,25.0,3661
211,146.76,25.0,3669
212,147.12,25.0,3678
213,147.16,25.0,3679
214,147.56,25.0,3689
215,147.96,25.0,3699
216,148.36,25.0,3709
217,148.4,25.0,3710
218,148.88,25.0,3722
219,149.36,25.0,3734
220,149.84,25.0,3746
221,149.88,25.0,3747
222,150.28,25.0,3757
223,150.68,25.0,3767
224,151.08,25.0,3777
225,151.12,25.0,3778
226,151.44,25.0,3786
227,151.76,25.0,3794
228,152.12,25.0,3803
229,152.16,25.0,3804
230,153.52,25.0,3838
231,154.92,25.0,3873
232,156.32,25.0,3908
233,156.36,25.0,3909
234,156.88,25.0,3922
235,157.4,25.0,3935
236,157.92,25.0,3948
237,157.96,25.0,3949
238,158.52,25.0,3963
239,159.08,25.0,3977
240,159.64,25.0,3991
241,159.68,25.0,3992
242,160.52,25.0,4013
243,161.36,25.0,4034
244,162.24,25.0,4056
245,162.28,25.0,4057
246,163.04,25.0,4076
247,163.8,25.0,4095
248,164.6,25.0,4115
249,164.64,25.0,4116
250,165.76,25.0,4144
251,166.88,25.0,4172
252,168.0,25.0,4200
253,168.04,25.0,4201
254,168.36,25.0,4209
255,168.68,25.0,4217
256,169.0,25.0,4225
257,169.04,25.0,4226
258,173.48,25.0,4337
259,177.92,25.0,4448
260,182.36,25.0,4559
261,182.4,25.0,4560
262,183.72,25.0,4593
263,185.08,25.0,4627
264,186.44,25.0,4661
265,186.48,25.0,4662
266,187.04,25.0,4676
267,187.6,25.0,4690
268,188.2,25.0,4705
269,188.24,25.0,4706
270,189.08,25.0,4727
271,189.96,25.0,4749
272,190.84,25.0,4771
273,190.88,25.0,4772
274,192.28,25.0,4807
275,193.68,25.0,4842
276,195.12,25.0,4878
277,195.16,25.0,4879
278,196.24,25.0,4906
279,197.36,25.0,4934
280,198.48,25.0,4962
281,198.52,25.0,4963
282,199.72,25.0,4993
283,200.92,25.0,5023
284,202.12,25.0,5053
285,202.16,25.0,5054
286,202.92,25.0,5073
287,203.72,25.0,5093
288,204.52,25.0,5113
289,204.56,25.0,5114
290,205.44,25.0,5136
291,206.36,25.0,5159
292,207.28,25.0,5182
293,207.32,25.0,5183
294,208.16,25.0,5204
295,209.0,25.0,5225
296,209.84,25.0,5246
297,209.88,25.0,5247
