n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.04,25.0,1
3,0.08,25.0,2
4,0.16,25.0,4
5,0.2,25.0,5
6,0.44,25.0,11
7,0.72,25.0,18
8,1.0,25.0,25
9,1.08,25.0,27
10,5.72,25.0,143
11,10.36,25.0,259
12,15.04,25.0,376
13,15.08,25.0,377
14,15.8,25.0,395
15,16.56,25.0,414
16,17.32,25.0,433
17,17.36,25.0,434
18,17.76,25.0,444
19,18.16,25.0,454
20,18.56,25.0,464
21,18.6,25.0,465
22,19.0,25.0,475
23,19.4,25.0,485
24,19.8,25.0,495
25,19.84,25.0,496
26,20.24,25.0,506
27,20.64,25.0,516
28,21.04,25.0,526
29,21.08,25.0,527
30,21.52,25.0,538
31,21.96,25.0,549
32,22.4,25.0,560
33,22.44,25.0,561
34,22.84,25.0,571
35,23.24,25.0,581
36,23.64,25.0,591
37,23.68,25.0,592
38,24.08,25.0,602
39,24.48,25.0,612
40,24.88,25.0,622
41,24.92,25.0,623
42,25.32,25.0,633
43,25.72,25.0,643
44,26.12,25.0,653
45,26.16,25.0,654
46,26.56,25.0,664
47,26.96,25.0,674
48,27.36,25.0,684
49,27.4,25.0,685
50,27.8,25.0,695
51,28.2,25.0,705
52,28.6,25.0,715
53,28.64,25.0,716
54,29.04,25.0,726
55,29.44,25.0,736
56,29.84,25.0,746
57,29.88,25.0,747
58,30.28,25.0,757
59,30.68,25.0,767
60,31.08,25.0,777
61,31.12,25.0,778
62,31.52,25.0,788
63,31.92,25.0,798
64,32.36,25.0,809
65,32.4,25.0,810
66,35.08,25.0,877
67,37.8,25.0,945
68,40.52,25.0,1013
69,40.56,25.0,1014
70,47.32,25.0,1183
71,54.08,25.0,1352
72,60.88,25.0,1522
73,60.92,25.0,1523
74,62.0,25.0,1550
75,63.08,25.0,1577
76,64.16,25.0,1604
77,64.2,25.0,1605
78,65.16,25.0,1629
79,66.12,25.0,1653
80,67.12,25.0,1678
81,67.16,25.0,1679
82,67.64,25.0,1691
83,68.12,25.0,1703
84,68.64,25.0,1716
85,68.68,25.0,1717
86,69.12,25.0,1728
87,69.56,25.0,1739
88,70.0,25.0,1750
89,70.04,25.0,1751
90,70.44,25.0,1761
91,70.84,25.0,1771
92,71.28,25.0,1782
93,71.32,25.0,1783
94,71.72,25.0,1793
95,72.16,25.0,1804
96,72.6,25.0,1815
97,72.64,25.0,1816
98,73.6,25.0,1840
99,74.6,25.0,1865
100,75.6,25.0,1890
101,75.64,25.0,1891
102,77.0,25.0,1925
103,78.4,25.0,1960
104,79.8,25.0,1995
105,79.84,25.0,1996
106,80.72,25.0,2018
107,81.6,25.0,2040
108,82.52,25.0,2063
109,82.56,25.0,2064
110,83.96,25.0,2099
111,85.36,25.0,2134
112,86.8,25.0,2170
113,86.84,25.0,2171
114,87.52,25.0,2188
115,88.24,25.0,2206
116,88.96,25.0,2224
117,89.0,25.0,2225
118,89.8,25.0,2245
119,90.6,25.0,2265
120,91.44,25.0,2286
121,91.48,25.0,2287
122,92.28,25.0,2307
123,93.08,25.0,2327
124,93.92,25.0,2348
125,93.96,25.0,2349
126,94.48,25.0,2362
127,95.0,25.0,2375
128,95.52,25.0,2388
129,95.56,25.0,2389
130,96.64,25.0,2416
131,97.76,25.0,2444
132,98.88,25.0,2472
133,98.92,25.0,2473
134,105.68,25.0,2642
135,112.44,25.0,2811
136,119.24,25.0,2981
137,119.28,25.0,2982
138,120.12,25.0,3003
139,120.96,25.0,3024
140,121.8,25.0,3045
141,121.84,25.0,3046
142,122.76,25.0,3069
143,123.68,25.0,3092
144,124.6,25.0,3115
145,124.64,25.0,3116
146,125.36,25.0,3134
147,126.08,25.0,3152
148,126.8,25.0,3170
149,126.84,25.0,3171
150,127.48,25.0,3187
151,128.16,25.0,3204
152,128.84,25.0,3221
153,128.88,25.0,3222
154,129.68,25.0,3242
155,130.48,25.0,3262
156,131.28,25.0,3282
157,131.32,25.0,3283
158,132.2,25.0,3305
159,133.08,25.0,3327
160,134.0,25.0,3350
161,134.04,25.0,3351
162,134.36,25.0,3359
163,134.72,25.0,3368
164,135.08,25.0,3377
165,135.12,25.0,3378
166,136.2,25.0,3405
167,137.28,25.0,3432
168,138.36,25.0,3459
169,138.4,25.0,3460
170,139.32,25.0,3483
171,140.24,25.0,3506
172,141.2,25.0,3530
173,141.24,25.0,3531
174,141.92,25.0,3548
175,142.6,25.0,3565
176,143.28,25.0,3582
177,143.32,25.0,3583
178,145.32,25.0,3633
179,147.32,25.0,3683
180,149.32,25.0,3733
181,149.36,25.0,3734
182,150.36,25.0,3759
183,151.36,25.0,3784
184,152.4,25.0,3810
185,152.44,25.0,3811
186,153.0,25.0,3825
187,153.56,25.0,3839
188,154.16,25.0,3854
189,154.2,25.0,3855
190,154.76,25.0,3869
191,155.32,25.0,3883
192,155.92,25.0,3898
193,155.96,25.0,3899
194,156.72,25.0,3918
195,157.48,25.0,3937
196,158.24,25.0,3956
197,158.28,25.0,3957
198,159.0,25.0,3975
199,159.72,25.0,3993
200,160.48,25.0,4012
201,160.52,25.0,4013
202,161.16,25.0,4029
203,161.84,25.0,4046
204,162.52,25.0,4063
205,162.56,25.0,4064
206,163.16,25.0,4079
207,163.8,25.0,4095
208,164.44,25.0,4111
209,164.48,25.0,4112
210,164.8,25.0,4120
211,165.16,25.0,4129
212,165.52,25.0,4138
213,165.56,25.0,4139
214,165.92,25.0,4148
215,166.28,25.0,4157
216,166.64,25.0,4166
217,166.68,25.0,4167
218,168.28,25.0,4207
219,169.88,25.0,4247
220,171.48,25.0,4287
221,171.52,25.0,4288
222,172.24,25.0,4306
223,173.0,25.0,4325
224,173.76,25.0,4344
225,173.8,25.0,4345
226,174.24,25.0,4356
227,174.72,25.0,4368
228,175.2,25.0,4380
229,175.24,25.0,4381
230,175.76,25.0,4394
231,176.32,25.0,4408
232,176.88,25.0,4422
233,176.92,25.0,4423
234,177.32,25.0,4433
235,177.72,25.0,4443
236,178.16,25.0,4454
237,178.2,25.0,4455
238,180.44,25.0,4511
239,182.68,25.0,4567
240,184.92,25.0,4623
241,184.96,25.0,4624
242,185.52,25.0,4638
243,186.08,25.0,4652
244,186.68,25.0,4667
245,186.72,25.0,4668
246,190.56,25.0,4764
247,194.4,25.0,4860
248,198.28,25.0,4957
249,198.32,25.0,4958
250,199.76,25.0,4994
251,201.2,25.0,5030
252,202.68,25.0,5067
253,202.72,25.0,5068
254,203.04,25.0,5076
255,203.4,25.0,5085
256,203.76,25.0,5094
257,203.8,25.0,5095
258,204.44,25.0,5111
259,205.08,25.0,5127
260,205.72,25.0,5143
261,205.76,25.0,5144
262,206.2,25.0,5155
263,206.64,25.0,5166
264,207.08,25.0,5177
265,207.12,25.0,5178
266,207.88,25.0,5197
267,208.68,25.0,5217
268,209.48,25.0,5237
269,209.52,25.0,5238
270,209.84,25.0,5246
271,210.16,25.0,5254
272,210.48,25.0,5262
273,210.52,25.0,5263
274,211.08,25.0,5277
275,211.68,25.0,5292
276,212.28,25.0,5307
277,212.32,25.0,5308
278,212.56,25.0,5314
279,212.8,25.0,5320
280,213.08,25.0,5327
281,213.12,25.0,5328
282,213.64,25.0,5341
283,214.16,25.0,5354
284,214.68,25.0,5367
285,214.72,25.0,5368
286,215.4,25.0,5385
287,216.12,25.0,5403
288,216.84,25.0,5421
289,216.88,25.0,5422
290,217.36,25.0,5434
