n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.24,25.0,6
5,0.28,25.0,7
6,0.64,25.0,16
7,1.04,25.0,26
8,1.44,25.0,36
9,1.52,25.0,38
10,5.32,25.0,133
11,9.12,25.0,228
12,12.92,25.0,323
13,12.96,25.0,324
14,13.68,25.0,342
15,14.44,25.0,361
16,15.2,25.0,380
17,15.24,25.0,381
18,15.64,25.0,391
19,16.04,25.0,401
20,16.44,25.0,411
21,16.48,25.0,412
22,16.88,25.0,422
23,17.28,25.0,432
24,17.68,25.0,442
25,17.72,25.0,443
26,18.12,25.0,453
27,18.52,25.0,463
28,18.92,25.0,473
29,18.96,25.0,474
30,19.4,25.0,485
31,19.84,25.0,496
32,20.28,25.0,507
33,20.32,25.0,508
34,20.72,25.0,518
35,21.12,25.0,528
36,21.52,25.0,538
37,21.56,25.0,539
38,21.96,25.0,549
39,22.36,25.0,559
40,22.76,25.0,569
41,22.8,25.0,570
42,23.2,25.0,580
43,23.6,25.0,590
44,24.0,25.0,600
45,24.04,25.0,601
46,24.44,25.0,611
47,24.84,25.0,621
48,25.24,25.0,631
49,25.28,25.0,632
50,25.64,25.0,641
51,26.04,25.0,651
52,26.44,25.0,661
53,26.48,25.0,662
54,26.88,25.0,672
55,27.28,25.0,682
56,27.68,25.0,692
57,27.72,25.0,693
58,28.52,25.0,713
59,29.32,25.0,733
60,30.16,25.0,754
61,30.2,25.0,755
62,30.84,25.0,771
63,31.48,25.0,787
64,32.16,25.0,804
65,32.2,25.0,805
66,41.28,25.0,1032
67,50.36,25.0,1259
68,59.44,25.0,1486
69,59.48,25.0,1487
70,60.28,25.0,1507
71,61.12,25.0,1528
72,61.96,25.0,1549
73,62.0,25.0,1550
74,62.72,25.0,1568
75,63.44,25.0,1586
76,64.2,25.0,1605
77,64.24,25.0,1606
78,65.2,25.0,1630
79,66.2,25.0,1655
80,67.2,25.0,1680
81,67.24,25.0,1681
82,67.92,25.0,1698
83,68.6,25.0,1715
84,69.28,25.0,1732
85,69.32,25.0,1733
86,70.0,25.0,1750
87,70.68,25.0,1767
88,71.4,25.0,1785
89,71.44,25.0,1786
90,72.12,25.0,1803
91,72.8,25.0,1820
92,73.48,25.0,1837
93,73.52,25.0,1838
94,74.2,25.0,1855
95,74.88,25.0,1872
96,75.6,25.0,1890
97,75.64,25.0,1891
98,76.2,25.0,1905
99,76.76,25.0,1919
100,77.36,25.0,1934
101,77.4,25.0,1935
102,78.8,25.0,1970
103,80.24,25.0,2006
104,81.68,25.0,2042
105,81.72,25.0,2043
106,82.84,25.0,2071
107,83.96,25.0,2099
108,85.08,25.0,2127
109,85.12,25.0,2128
110,87.24,25.0,2181
111,89.36,25.0,2234
112,91.52,25.0,2288
113,91.56,25.0,2289
114,92.24,25.0,2306
115,92.92,25.0,2323
116,93.6,25.0,2340
117,93.64,25.0,2341
118,94.12,25.0,2353
119,94.6,25.0,2365
120,95.12,25.0,2378
121,95.16,25.0,2379
122,95.84,25.0,2396
123,96.52,25.0,2413
124,97.2,25.0,2430
125,97.24,25.0,2431
126,97.84,25.0,2446
127,98.44,25.0,2461
128,99.04,25.0,2476
129,99.08,25.0,2477
130,100.0,25.0,2500
131,100.92,25.0,2523
132,101.84,25.0,2546
133,101.88,25.0,2547
134,102.52,25.0,2563
135,103.16,25.0,2579
136,103.84,25.0,2596
137,103.88,25.0,2597
138,104.6,25.0,2615
139,105.32,25.0,2633
140,106.04,25.0,2651
141,106.08,25.0,2652
142,106.88,25.0,2672
143,107.72,25.0,2693
144,108.56,25.0,2714
145,108.6,25.0,2715
146,109.32,25.0,2733
147,110.04,25.0,2751
148,110.76,25.0,2769
149,110.8,25.0,2770
150,111.52,25.0,2788
151,112.24,25.0,2806
152,113.0,25.0,2825
153,113.04,25.0,2826
154,114.12,25.0,2853
155,115.2,25.0,2880
156,116.32,25.0,2908
157,116.36,25.0,2909
158,117.52,25.0,2938
159,118.68,25.0,2967
160,119.88,25.0,2997
161,119.92,25.0,2998
162,125.88,25.0,3147
163,131.84,25.0,3296
164,137.84,25.0,3446
165,137.88,25.0,3447
166,138.72,25.0,3468
167,139.56,25.0,3489
