n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.32,25.0,8
3,0.68,25.0,17
4,1.04,25.0,26
5,1.08,25.0,27
6,6.32,25.0,158
7,11.56,25.0,289
8,16.8,25.0,420
9,16.84,25.0,421
10,17.44,25.0,436
11,18.08,25.0,452
12,18.72,25.0,468
13,18.76,25.0,469
14,19.36,25.0,484
15,19.96,25.0,499
16,20.56,25.0,514
17,20.6,25.0,515
18,21.12,25.0,528
19,21.64,25.0,541
20,22.16,25.0,554
21,22.2,25.0,555
22,22.72,25.0,568
23,23.24,25.0,581
24,23.8,25.0,595
25,23.84,25.0,596
26,24.36,25.0,609
27,24.92,25.0,623
28,25.48,25.0,637
29,25.52,25.0,638
30,26.04,25.0,651
31,26.56,25.0,664
32,27.12,25.0,678
33,27.16,25.0,679
34,27.68,25.0,692
35,28.2,25.0,705
36,28.76,25.0,719
37,28.8,25.0,720
38,29.32,25.0,733
39,29.84,25.0,746
40,30.4,25.0,760
41,30.44,25.0,761
42,30.96,25.0,774
43,31.52,25.0,788
44,32.08,25.0,802
45,32.12,25.0,803
46,32.56,25.0,814
47,33.0,25.0,825
48,33.48,25.0,837
49,33.52,25.0,838
50,34.24,25.0,856
51,34.96,25.0,874
52,35.68,25.0,892
53,35.72,25.0,893
54,45.44,25.0,1136
55,55.16,25.0,1379
56,64.92,25.0,1623
57,64.96,25.0,1624
58,66.68,25.0,1667
59,68.44,25.0,1711
60,70.2,25.0,1755
61,70.24,25.0,1756
62,70.84,25.0,1771
63,71.48,25.0,1787
64,72.12,25.0,1803
65,72.16,25.0,1804
66,72.92,25.0,1823
67,73.68,25.0,1842
68,74.48,25.0,1862
69,74.52,25.0,1863
70,75.24,25.0,1881
71,76.0,25.0,1900
72,76.76,25.0,1919
73,76.8,25.0,1920
74,77.44,25.0,1936
75,78.12,25.0,1953
76,78.8,25.0,1970
77,78.84,25.0,1971
78,79.64,25.0,1991
79,80.44,25.0,2011
80,81.24,25.0,2031
81,81.28,25.0,2032
82,81.76,25.0,2044
83,82.24,25.0,2056
84,82.72,25.0,2068
85,82.76,25.0,2069
86,83.32,25.0,2083
87,83.92,25.0,2098
88,84.52,25.0,2113
89,84.56,25.0,2114
90,85.6,25.0,2140
91,86.64,25.0,2166
92,87.72,25.0,2193
93,87.76,25.0,2194
94,88.32,25.0,2208
95,88.88,25.0,2222
96,89.44,25.0,2236
97,89.48,25.0,2237
98,89.68,25.0,2242
99,89.88,25.0,2247
100,90.12,25.0,2253
101,90.16,25.0,2254
102,90.76,25.0,2269
103,91.36,25.0,2284
104,92.0,25.0,2300
105,92.04,25.0,2301
106,92.6,25.0,2315
107,93.16,25.0,2329
108,93.72,25.0,2343
109,93.76,25.0,2344
110,95.52,25.0,2388
111,97.28,25.0,2432
112,99.08,25.0,2477
113,99.12,25.0,2478
114,99.48,25.0,2487
115,99.84,25.0,2496
116,100.2,25.0,2505
117,100.24,25.0,2506
118,101.84,25.0,2546
119,103.48,25.0,2587
120,105.12,25.0,2628
121,105.16,25.0,2629
122,105.84,25.0,2646
123,106.52,25.0,2663
124,107.24,25.0,2681
125,107.28,25.0,2682
126,108.08,25.0,2702
127,108.88,25.0,2722
128,109.68,25.0,2742
129,109.72,25.0,2743
130,111.72,25.0,2793
131,113.76,25.0,2844
132,115.8,25.0,2895
133,115.84,25.0,2896
134,116.2,25.0,2905
135,116.56,25.0,2914
136,116.96,25.0,2924
137,117.0,25.0,2925
138,117.8,25.0,2945
139,118.6,25.0,2965
140,119.4,25.0,2985
141,119.44,25.0,2986
142,120.12,25.0,3003
143,120.8,25.0,3020
144,121.52,25.0,3038
145,121.56,25.0,3039
146,122.48,25.0,3062
147,123.4,25.0,3085
148,124.32,25.0,3108
149,124.36,25.0,3109
150,125.0,25.0,3125
151,125.68,25.0,3142
152,126.36,25.0,3159
153,126.4,25.0,3160
154,132.2,25.0,3305
155,138.04,25.0,3451
156,143.88,25.0,3597
157,143.92,25.0,3598
158,144.08,25.0,3602
159,144.28,25.0,3607
160,144.48,25.0,3612
161,144.52,25.0,3613
162,144.88,25.0,3622
163,145.28,25.0,3632
164,145.68,25.0,3642
165,145.72,25.0,3643
166,146.12,25.0,3653
167,146.52,25.0,3663
168,146.96,25.0,3674
169,147.0,25.0,3675
170,147.76,25.0,3694
171,148.52,25.0,3713
172,149.28,25.0,3732
173,149.32,25.0,3733
174,151.2,25.0,3780
175,153.08,25.0,3827
176,155.0,25.0,3875
177,155.04,25.0,3876
178,155.8,25.0,3895
179,156.56,25.0,3914
180,157.36,25.0,3934
181,157.4,25.0,3935
182,157.72,25.0,3943
183,158.04,25.0,3951
184,158.36,25.0,3959
185,158.4,25.0,3960
186,160.12,25.0,4003
187,161.84,25.0,4046
188,163.6,25.0,4090
189,163.64,25.0,4091
190,164.44,25.0,4111
191,165.24,25.0,4131
192,166.04,25.0,4151
193,166.08,25.0,4152
194,166.8,25.0,4170
195,167.52,25.0,4188
196,168.24,25.0,4206
197,168.28,25.0,4207
198,168.6,25.0,4215
199,168.92,25.0,4223
200,169.24,25.0,4231
201,169.28,25.0,4232
202,170.28,25.0,4257
203,171.28,25.0,4282
204,172.28,25.0,4307
205,172.32,25.0,4308
206,172.92,25.0,4323
207,173.52,25.0,4338
208,174.16,25.0,4354
209,174.2,25.0,4355
210,176.2,25.0,4405
211,178.24,25.0,4456
212,180.28,25.0,4507
213,180.32,25.0,4508
214,180.88,25.0,4522
215,181.44,25.0,4536
216,182.04,25.0,4551
217,182.08,25.0,4552
218,182.44,25.0,4561
219,182.84,25.0,4571
220,183.24,25.0,4581
221,183.28,25.0,4582
222,183.64,25.0,4591
223,184.04,25.0,4601
224,184.44,25.0,4611
225,184.48,25.0,4612
226,185.32,25.0,4633
227,186.16,25.0,4654
228,187.04,25.0,4676
229,187.08,25.0,4677
230,188.48,25.0,4712
231,189.88,25.0,4747
232,191.32,25.0,4783
233,191.36,25.0,4784
234,192.08,25.0,4802
235,192.8,25.0,4820
236,193.52,25.0,4838
237,193.56,25.0,4839
238,194.0,25.0,4850
239,194.44,25.0,4861
240,194.92,25.0,4873
241,194.96,25.0,4874
242,195.8,25.0,4895
243,196.68,25.0,4917
244,197.56,25.0,4939
245,197.6,25.0,4940
246,198.28,25.0,4957
247,199.0,25.0,4975
248,199.72,25.0,4993
249,199.76,25.0,4994
250,200.56,25.0,5014
251,201.4,25.0,5035
252,202.24,25.0,5056
253,202.28,25.0,5057
254,202.68,25.0,5067
255,203.12,25.0,5078
256,203.56,25.0,5089
257,203.6,25.0,5090
258,204.96,25.0,5124
259,206.36,25.0,5159
260,207.76,25.0,5194
261,207.8,25.0,5195
262,210.64,25.0,5266
263,213.48,25.0,5337
264,216.32,25.0,5408
265,216.36,25.0,5409
266,217.24,25.0,5431
267,218.12,25.0,5453
268,219.0,25.0,5475
269,219.04,25.0,5476
270,219.68,25.0,5492
271,220.32,25.0,5508
272,220.96,25.0,5524
273,221.0,25.0,5525
274,221.76,25.0,5544
275,222.52,25.0,5563
276,223.28,25.0,5582
277,223.32,25.0,5583
278,223.96,25.0,5599
279,224.6,25.0,5615
280,225.24,25.0,5631
281,225.28,25.0,5632
282,226.0,25.0,5650
283,226.76,25.0,5669
284,227.52,25.0,5688
285,227.56,25.0,5689
286,228.12,25.0,5703
287,228.72,25.0,5718
288,229.32,25.0,5733
289,229.36,25.0,5734
290,230.52,25.0,5763
291,231.72,25.0,5793
292,232.92,25.0,5823
293,232.96,25.0,5824
294,233.64,25.0,5841
295,234.36,25.0,5859
296,235.08,25.0,5877
297,235.12,25.0,5878
298,236.2,25.0,5905
299,237.28,25.0,5932
300,238.4,25.0,5960
301,238.44,25.0,5961
302,239.04,25.0,5976
303,239.64,25.0,5991
304,240.24,25.0,6006
305,240.28,25.0,6007
306,240.6,25.0,6015
307,240.92,25.0,6023
308,241.24,25.0,6031
309,241.28,25.0,6032
310,242.24,25.0,6056
311,243.2,25.0,6080
312,244.2,25.0,6105
313,244.24,25.0,6106
314,245.44,25.0,6136
315,246.68,25.0,6167
316,247.92,25.0,6198
317,247.96,25.0,6199
318,248.76,25.0,6219
319,249.6,25.0,6240
320,250.44,25.0,6261
321,250.48,25.0,6262
322,251.12,25.0,6278
323,251.8,25.0,6295
324,252.48,25.0,6312
325,252.52,25.0,6313
326,253.2,25.0,6330
327,253.88,25.0,6347
328,254.6,25.0,6365
329,254.64,25.0,6366
330,255.08,25.0,6377
331,255.56,25.0,6389
332,256.04,25.0,6401
333,256.08,25.0,6402
334,256.48,25.0,6412
335,256.88,25.0,6422
336,257.32,25.0,6433
337,257.36,25.0,6434
338,258.32,25.0,6458
