n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.76,25.0,119
3,9.52,25.0,238
4,14.32,25.0,358
5,14.36,25.0,359
6,15.12,25.0,378
7,15.88,25.0,397
8,16.64,25.0,416
9,16.68,25.0,417
10,17.04,25.0,426
11,17.4,25.0,435
12,17.8,25.0,445
13,17.84,25.0,446
14,18.12,25.0,453
15,18.44,25.0,461
16,18.76,25.0,469
17,18.8,25.0,470
18,19.2,25.0,480
19,19.6,25.0,490
20,20.04,25.0,501
21,20.08,25.0,502
22,20.36,25.0,509
23,20.64,25.0,516
24,20.92,25.0,523
25,20.96,25.0,524
26,21.2,25.0,530
27,21.44,25.0,536
28,21.72,25.0,543
29,21.76,25.0,544
30,22.08,25.0,552
31,22.4,25.0,560
32,22.76,25.0,569
33,22.8,25.0,570
34,23.12,25.0,578
35,23.48,25.0,587
36,23.84,25.0,596
37,23.88,25.0,597
38,24.24,25.0,606
39,24.6,25.0,615
40,25.0,25.0,625
41,25.04,25.0,626
42,25.56,25.0,639
43,26.12,25.0,653
44,26.68,25.0,667
45,26.72,25.0,668
46,27.08,25.0,677
47,27.48,25.0,687
48,27.88,25.0,697
49,27.92,25.0,698
50,28.28,25.0,707
51,28.68,25.0,717
52,29.08,25.0,727
53,29.12,25.0,728
54,29.56,25.0,739
55,30.0,25.0,750
56,30.44,25.0,761
57,30.48,25.0,762
58,30.88,25.0,772
59,31.28,25.0,782
60,31.68,25.0,792
61,31.72,25.0,793
62,32.48,25.0,812
63,33.24,25.0,831
64,34.0,25.0,850
65,34.04,25.0,851
66,34.52,25.0,863
67,35.04,25.0,876
68,35.56,25.0,889
69,35.6,25.0,890
70,37.0,25.0,925
71,38.4,25.0,960
72,39.84,25.0,996
73,39.88,25.0,997
74,48.4,25.0,1210
75,56.96,25.0,1424
76,65.52,25.0,1638
77,65.56,25.0,1639
78,65.88,25.0,1647
79,66.2,25.0,1655
80,66.56,25.0,1664
81,66.64,25.0,1666
82,68.68,25.0,1717
83,70.76,25.0,1769
84,72.84,25.0,1821
85,72.88,25.0,1822
86,74.0,25.0,1850
87,75.16,25.0,1879
88,76.32,25.0,1908
89,76.36,25.0,1909
90,76.68,25.0,1917
91,77.04,25.0,1926
92,77.4,25.0,1935
93,77.44,25.0,1936
94,78.04,25.0,1951
95,78.68,25.0,1967
96,79.32,25.0,1983
97,79.36,25.0,1984
98,80.52,25.0,2013
99,81.72,25.0,2043
100,82.92,25.0,2073
101,82.96,25.0,2074
102,83.8,25.0,2095
103,84.64,25.0,2116
104,85.52,25.0,2138
105,85.56,25.0,2139
106,86.08,25.0,2152
107,86.64,25.0,2166
108,87.2,25.0,2180
109,87.24,25.0,2181
110,87.68,25.0,2192
111,88.12,25.0,2203
112,88.6,25.0,2215
113,88.64,25.0,2216
114,90.4,25.0,2260
115,92.16,25.0,2304
116,93.96,25.0,2349
117,94.0,25.0,2350
118,95.16,25.0,2379
119,96.32,25.0,2408
120,97.48,25.0,2437
121,97.52,25.0,2438
122,97.88,25.0,2447
123,98.28,25.0,2457
124,98.68,25.0,2467
125,98.72,25.0,2468
126,99.36,25.0,2484
127,100.0,25.0,2500
128,100.64,25.0,2516
129,100.68,25.0,2517
130,100.84,25.0,2521
131,101.0,25.0,2525
132,101.16,25.0,2529
133,101.2,25.0,2530
134,102.24,25.0,2556
135,103.32,25.0,2583
136,104.4,25.0,2610
137,104.44,25.0,2611
138,104.84,25.0,2621
139,105.24,25.0,2631
140,105.68,25.0,2642
141,105.72,25.0,2643
142,106.04,25.0,2651
143,106.36,25.0,2659
144,106.68,25.0,2667
145,106.72,25.0,2668
146,107.16,25.0,2679
147,107.64,25.0,2691
148,108.12,25.0,2703
149,108.16,25.0,2704
150,108.48,25.0,2712
151,108.8,25.0,2720
152,109.16,25.0,2729
153,109.2,25.0,2730
154,110.4,25.0,2760
155,111.6,25.0,2790
156,112.84,25.0,2821
157,112.88,25.0,2822
158,113.76,25.0,2844
159,114.64,25.0,2866
160,115.52,25.0,2888
161,115.56,25.0,2889
162,116.28,25.0,2907
163,117.0,25.0,2925
164,117.76,25.0,2944
165,117.8,25.0,2945
166,118.88,25.0,2972
167,120.0,25.0,3000
168,121.12,25.0,3028
169,121.16,25.0,3029
170,122.04,25.0,3051
171,122.92,25.0,3073
172,123.8,25.0,3095
173,123.84,25.0,3096
174,124.16,25.0,3104
175,124.52,25.0,3113
176,124.88,25.0,3122
177,124.92,25.0,3123
178,125.56,25.0,3139
179,126.2,25.0,3155
180,126.88,25.0,3172
181,126.92,25.0,3173
182,127.96,25.0,3199
183,129.0,25.0,3225
184,130.08,25.0,3252
185,130.12,25.0,3253
186,134.68,25.0,3367
187,139.24,25.0,3481
188,143.8,25.0,3595
189,143.84,25.0,3596
190,144.52,25.0,3613
191,145.2,25.0,3630
192,145.88,25.0,3647
193,145.92,25.0,3648
194,146.88,25.0,3672
195,147.84,25.0,3696
196,148.84,25.0,3721
197,148.88,25.0,3722
198,149.68,25.0,3742
199,150.48,25.0,3762
200,151.32,25.0,3783
201,151.36,25.0,3784
202,152.04,25.0,3801
203,152.76,25.0,3819
204,153.48,25.0,3837
205,153.52,25.0,3838
206,154.32,25.0,3858
207,155.12,25.0,3878
208,155.92,25.0,3898
209,155.96,25.0,3899
210,157.04,25.0,3926
211,158.12,25.0,3953
212,159.24,25.0,3981
213,159.28,25.0,3982
214,160.08,25.0,4002
215,160.88,25.0,4022
216,161.68,25.0,4042
217,161.72,25.0,4043
218,162.12,25.0,4053
219,162.56,25.0,4064
220,163.0,25.0,4075
221,163.04,25.0,4076
222,163.4,25.0,4085
223,163.76,25.0,4094
224,164.16,25.0,4104
225,164.2,25.0,4105
226,164.56,25.0,4114
227,164.96,25.0,4124
228,165.36,25.0,4134
229,165.4,25.0,4135
230,165.52,25.0,4138
231,165.68,25.0,4142
232,165.84,25.0,4146
233,165.88,25.0,4147
234,166.68,25.0,4167
235,167.48,25.0,4187
236,168.32,25.0,4208
237,168.36,25.0,4209
