n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.16,25.0,4
3,0.36,25.0,9
4,0.56,25.0,14
5,0.6,25.0,15
6,1.2,25.0,30
7,1.84,25.0,46
8,2.48,25.0,62
9,2.52,25.0,63
10,5.8,25.0,145
11,9.12,25.0,228
12,12.44,25.0,311
13,12.48,25.0,312
14,13.2,25.0,330
15,13.92,25.0,348
16,14.64,25.0,366
17,14.68,25.0,367
18,15.48,25.0,387
19,16.28,25.0,407
20,17.12,25.0,428
21,17.16,25.0,429
22,17.56,25.0,439
23,17.96,25.0,449
24,18.36,25.0,459
25,18.4,25.0,460
26,18.84,25.0,471
27,19.28,25.0,482
28,19.72,25.0,493
29,19.76,25.0,494
30,20.16,25.0,504
31,20.56,25.0,514
32,20.96,25.0,524
33,21.0,25.0,525
34,21.4,25.0,535
35,21.8,25.0,545
36,22.2,25.0,555
37,22.24,25.0,556
38,22.64,25.0,566
39,23.04,25.0,576
40,23.44,25.0,586
41,23.48,25.0,587
42,23.88,25.0,597
43,24.28,25.0,607
44,24.68,25.0,617
45,24.72,25.0,618
46,25.12,25.0,628
47,25.52,25.0,638
48,25.92,25.0,648
49,25.96,25.0,649
50,26.36,25.0,659
51,26.76,25.0,669
52,27.16,25.0,679
53,27.2,25.0,680
54,27.6,25.0,690
55,28.0,25.0,700
56,28.4,25.0,710
57,28.44,25.0,711
58,28.84,25.0,721
59,29.24,25.0,731
60,29.68,25.0,742
61,29.72,25.0,743
62,30.08,25.0,752
63,30.48,25.0,762
64,30.88,25.0,772
65,30.92,25.0,773
66,31.32,25.0,783
67,31.72,25.0,793
68,32.12,25.0,803
69,32.16,25.0,804
70,32.56,25.0,814
71,32.96,25.0,824
72,33.36,25.0,834
73,33.4,25.0,835
74,33.8,25.0,845
75,34.2,25.0,855
76,34.6,25.0,865
77,34.64,25.0,866
78,35.64,25.0,891
79,36.64,25.0,916
80,37.68,25.0,942
81,37.72,25.0,943
82,46.24,25.0,1156
83,54.8,25.0,1370
84,63.36,25.0,1584
85,63.4,25.0,1585
86,64.0,25.0,1600
87,64.64,25.0,1616
88,65.28,25.0,1632
89,65.32,25.0,1633
90,65.96,25.0,1649
91,66.6,25.0,1665
92,67.24,25.0,1681
93,67.28,25.0,1682
94,67.96,25.0,1699
95,68.64,25.0,1716
96,69.32,25.0,1733
97,69.36,25.0,1734
98,70.04,25.0,1751
99,70.76,25.0,1769
100,71.48,25.0,1787
101,71.52,25.0,1788
102,72.24,25.0,1806
103,72.96,25.0,1824
104,73.72,25.0,1843
105,73.76,25.0,1844
106,75.2,25.0,1880
107,76.68,25.0,1917
108,78.16,25.0,1954
109,78.2,25.0,1955
110,78.84,25.0,1971
111,79.52,25.0,1988
112,80.2,25.0,2005
113,80.24,25.0,2006
114,80.4,25.0,2010
115,80.56,25.0,2014
116,80.76,25.0,2019
117,80.84,25.0,2021
118,85.44,25.0,2136
119,90.08,25.0,2252
120,94.72,25.0,2368
121,94.76,25.0,2369
122,95.72,25.0,2393
123,96.68,25.0,2417
124,97.68,25.0,2442
125,97.72,25.0,2443
126,98.56,25.0,2464
127,99.4,25.0,2485
128,100.24,25.0,2506
129,100.28,25.0,2507
130,101.2,25.0,2530
131,102.12,25.0,2553
132,103.08,25.0,2577
133,103.12,25.0,2578
134,104.6,25.0,2615
135,106.08,25.0,2652
136,107.56,25.0,2689
137,107.6,25.0,2690
138,110.16,25.0,2754
139,112.72,25.0,2818
140,115.32,25.0,2883
141,115.36,25.0,2884
142,117.2,25.0,2930
143,119.04,25.0,2976
144,120.92,25.0,3023
145,120.96,25.0,3024
146,123.44,25.0,3086
147,125.92,25.0,3148
148,128.4,25.0,3210
149,128.44,25.0,3211
150,129.0,25.0,3225
151,129.6,25.0,3240
152,130.2,25.0,3255
153,130.24,25.0,3256
154,131.04,25.0,3276
155,131.84,25.0,3296
156,132.68,25.0,3317
157,132.72,25.0,3318
158,133.72,25.0,3343
159,134.72,25.0,3368
160,135.72,25.0,3393
161,135.76,25.0,3394
162,137.44,25.0,3436
163,139.12,25.0,3478
164,140.84,25.0,3521
165,140.88,25.0,3522
166,143.32,25.0,3583
167,145.8,25.0,3645
168,148.28,25.0,3707
169,148.32,25.0,3708
170,150.44,25.0,3761
171,152.56,25.0,3814
172,154.72,25.0,3868
173,154.76,25.0,3869
174,157.76,25.0,3944
175,160.76,25.0,4019
176,163.76,25.0,4094
177,163.8,25.0,4095
178,164.56,25.0,4114
179,165.32,25.0,4133
180,166.12,25.0,4153
181,166.16,25.0,4154
182,166.96,25.0,4174
183,167.76,25.0,4194
184,168.6,25.0,4215
185,168.64,25.0,4216
186,170.04,25.0,4251
187,171.44,25.0,4286
188,172.84,25.0,4321
189,172.88,25.0,4322
190,173.8,25.0,4345
191,174.72,25.0,4368
192,175.68,25.0,4392
193,175.72,25.0,4393
194,176.52,25.0,4413
195,177.32,25.0,4433
196,178.12,25.0,4453
197,178.16,25.0,4454
198,179.08,25.0,4477
199,180.0,25.0,4500
200,180.92,25.0,4523
201,180.96,25.0,4524
202,181.84,25.0,4546
203,182.72,25.0,4568
204,183.6,25.0,4590
205,183.64,25.0,4591
206,184.36,25.0,4609
207,185.12,25.0,4628
208,185.88,25.0,4647
209,185.92,25.0,4648
210,186.24,25.0,4656
211,186.56,25.0,4664
212,186.88,25.0,4672
213,186.92,25.0,4673
214,187.32,25.0,4683
215,187.76,25.0,4694
216,188.2,25.0,4705
217,188.24,25.0,4706
218,189.0,25.0,4725
219,189.76,25.0,4744
220,190.52,25.0,4763
221,190.56,25.0,4764
222,191.32,25.0,4783
223,192.08,25.0,4802
224,192.88,25.0,4822
225,192.92,25.0,4823
226,193.72,25.0,4843
227,194.52,25.0,4863
228,195.36,25.0,4884
229,195.4,25.0,4885
230,196.68,25.0,4917
231,198.0,25.0,4950
232,199.32,25.0,4983
233,199.36,25.0,4984
234,200.32,25.0,5008
235,201.32,25.0,5033
236,202.32,25.0,5058
237,202.36,25.0,5059
238,202.92,25.0,5073
239,203.52,25.0,5088
240,204.12,25.0,5103
241,204.16,25.0,5104
242,207.44,25.0,5186
243,210.72,25.0,5268
244,214.04,25.0,5351
245,214.08,25.0,5352
246,217.52,25.0,5438
247,220.96,25.0,5524
248,224.4,25.0,5610
249,224.44,25.0,5611
250,225.36,25.0,5634
251,226.32,25.0,5658
252,227.28,25.0,5682
253,227.32,25.0,5683
254,228.88,25.0,5722
255,230.44,25.0,5761
256,232.0,25.0,5800
257,232.04,25.0,5801
258,233.8,25.0,5845
259,235.56,25.0,5889
260,237.32,25.0,5933
261,237.36,25.0,5934
262,238.24,25.0,5956
263,239.12,25.0,5978
264,240.0,25.0,6000
265,240.04,25.0,6001
266,240.76,25.0,6019
