n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,1.12,25.0,28
3,2.28,25.0,57
4,3.44,25.0,86
5,3.48,25.0,87
6,4.28,25.0,107
7,5.08,25.0,127
8,5.92,25.0,148
9,5.96,25.0,149
10,6.92,25.0,173
11,7.88,25.0,197
12,8.84,25.0,221
13,8.88,25.0,222
14,9.8,25.0,245
15,10.76,25.0,269
16,11.72,25.0,293
17,11.76,25.0,294
18,11.84,25.0,296
19,11.92,25.0,298
20,12.0,25.0,300
21,12.04,25.0,301
22,17.36,25.0,434
23,22.68,25.0,567
24,28.0,25.0,700
25,28.04,25.0,701
26,34.48,25.0,862
27,40.92,25.0,1023
28,47.36,25.0,1184
29,47.4,25.0,1185
30,52.36,25.0,1309
31,57.36,25.0,1434
32,62.36,25.0,1559
33,62.4,25.0,1560
34,65.88,25.0,1647
35,69.4,25.0,1735
36,72.92,25.0,1823
37,72.96,25.0,1824
38,74.0,25.0,1850
39,75.08,25.0,1877
40,76.16,25.0,1904
41,76.2,25.0,1905
42,84.2,25.0,2105
43,92.2,25.0,2305
44,100.2,25.0,2505
45,100.24,25.0,2506
46,102.04,25.0,2551
47,103.88,25.0,2597
48,105.72,25.0,2643
49,105.76,25.0,2644
50,110.92,25.0,2773
51,116.08,25.0,2902
52,121.28,25.0,3032
53,121.32,25.0,3033
54,124.96,25.0,3124
55,128.6,25.0,3215
56,132.24,25.0,3306
57,132.28,25.0,3307
58,138.6,25.0,3465
59,144.96,25.0,3624
60,151.32,25.0,3783
61,151.36,25.0,3784
62,159.24,25.0,3981
63,167.12,25.0,4178
64,175.04,25.0,4376
65,175.12,25.0,4378
66,175.36,25.0,4384
67,175.64,25.0,4391
68,175.92,25.0,4398
