n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.92,25.0,23
7,1.56,25.0,39
8,2.2,25.0,55
9,2.24,25.0,56
10,5.92,25.0,148
11,9.6,25.0,240
12,13.32,25.0,333
13,13.36,25.0,334
14,14.2,25.0,355
15,15.04,25.0,376
16,15.88,25.0,397
17,15.92,25.0,398
18,16.32,25.0,408
19,16.72,25.0,418
20,17.12,25.0,428
21,17.16,25.0,429
22,17.56,25.0,439
23,17.96,25.0,449
24,18.36,25.0,459
25,18.4,25.0,460
26,18.8,25.0,470
27,19.2,25.0,480
28,19.6,25.0,490
29,19.64,25.0,491
30,20.08,25.0,502
31,20.52,25.0,513
32,20.96,25.0,524
33,21.0,25.0,525
34,21.44,25.0,536
35,21.92,25.0,548
36,22.4,25.0,560
37,22.44,25.0,561
38,22.68,25.0,567
39,22.96,25.0,574
40,23.24,25.0,581
41,23.28,25.0,582
42,24.16,25.0,604
43,25.04,25.0,626
44,25.92,25.0,648
45,25.96,25.0,649
46,26.36,25.0,659
47,26.76,25.0,669
48,27.16,25.0,679
49,27.2,25.0,680
50,27.6,25.0,690
51,28.0,25.0,700
52,28.4,25.0,710
53,28.44,25.0,711
54,28.84,25.0,721
55,29.24,25.0,731
56,29.64,25.0,741
57,29.68,25.0,742
58,30.04,25.0,751
59,30.44,25.0,761
60,30.84,25.0,771
61,30.88,25.0,772
62,31.56,25.0,789
63,32.28,25.0,807
64,33.0,25.0,825
65,33.04,25.0,826
66,40.44,25.0,1011
67,47.84,25.0,1196
68,55.28,25.0,1382
69,55.36,25.0,1384
70,55.84,25.0,1396
71,56.36,25.0,1409
72,56.88,25.0,1422
73,56.92,25.0,1423
74,58.2,25.0,1455
75,59.52,25.0,1488
76,60.84,25.0,1521
77,60.88,25.0,1522
78,61.64,25.0,1541
79,62.4,25.0,1560
80,63.16,25.0,1579
81,63.2,25.0,1580
82,63.68,25.0,1592
83,64.2,25.0,1605
84,64.72,25.0,1618
85,64.76,25.0,1619
86,65.36,25.0,1634
87,65.96,25.0,1649
88,66.56,25.0,1664
89,66.6,25.0,1665
90,67.28,25.0,1682
91,67.96,25.0,1699
92,68.68,25.0,1717
93,68.72,25.0,1718
94,69.4,25.0,1735
95,70.08,25.0,1752
96,70.76,25.0,1769
97,70.8,25.0,1770
98,71.4,25.0,1785
99,72.04,25.0,1801
100,72.68,25.0,1817
101,72.72,25.0,1818
102,73.4,25.0,1835
103,74.08,25.0,1852
104,74.8,25.0,1870
105,74.84,25.0,1871
106,75.48,25.0,1887
107,76.12,25.0,1903
108,76.8,25.0,1920
109,76.84,25.0,1921
110,77.48,25.0,1937
111,78.12,25.0,1953
112,78.8,25.0,1970
113,78.84,25.0,1971
114,79.48,25.0,1987
115,80.12,25.0,2003
116,80.8,25.0,2020
117,80.84,25.0,2021
118,81.4,25.0,2035
119,82.0,25.0,2050
120,82.6,25.0,2065
121,82.64,25.0,2066
122,83.84,25.0,2096
123,85.04,25.0,2126
124,86.28,25.0,2157
125,86.32,25.0,2158
126,87.12,25.0,2178
127,87.92,25.0,2198
128,88.76,25.0,2219
129,88.8,25.0,2220
130,89.6,25.0,2240
131,90.4,25.0,2260
132,91.2,25.0,2280
133,91.24,25.0,2281
134,91.64,25.0,2291
135,92.04,25.0,2301
136,92.48,25.0,2312
137,92.52,25.0,2313
138,93.92,25.0,2348
139,95.32,25.0,2383
140,96.76,25.0,2419
141,96.8,25.0,2420
142,98.8,25.0,2470
143,100.84,25.0,2521
144,102.88,25.0,2572
145,102.92,25.0,2573
146,104.16,25.0,2604
147,105.4,25.0,2635
148,106.64,25.0,2666
149,106.68,25.0,2667
150,107.08,25.0,2677
151,107.48,25.0,2687
152,107.88,25.0,2697
153,107.92,25.0,2698
154,108.08,25.0,2702
155,108.24,25.0,2706
156,108.44,25.0,2711
157,108.48,25.0,2712
158,108.8,25.0,2720
159,109.12,25.0,2728
160,109.48,25.0,2737
161,109.52,25.0,2738
162,109.92,25.0,2748
163,110.32,25.0,2758
164,110.76,25.0,2769
165,110.8,25.0,2770
166,111.2,25.0,2780
167,111.6,25.0,2790
