n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.64,25.0,16
7,0.96,25.0,24
8,1.32,25.0,33
9,1.36,25.0,34
10,4.64,25.0,116
11,7.92,25.0,198
12,11.2,25.0,280
13,11.24,25.0,281
14,12.0,25.0,300
15,12.8,25.0,320
16,13.6,25.0,340
17,13.64,25.0,341
18,14.04,25.0,351
19,14.44,25.0,361
20,14.84,25.0,371
21,14.88,25.0,372
22,15.28,25.0,382
23,15.68,25.0,392
24,16.08,25.0,402
25,16.12,25.0,403
26,16.52,25.0,413
27,16.92,25.0,423
28,17.32,25.0,433
29,17.36,25.0,434
30,17.8,25.0,445
31,18.24,25.0,456
32,18.68,25.0,467
33,18.72,25.0,468
34,19.52,25.0,488
35,20.32,25.0,508
36,21.12,25.0,528
37,21.16,25.0,529
38,21.56,25.0,539
39,21.96,25.0,549
40,22.36,25.0,559
41,22.4,25.0,560
42,22.8,25.0,570
43,23.2,25.0,580
44,23.64,25.0,591
45,23.68,25.0,592
46,24.04,25.0,601
47,24.44,25.0,611
48,24.84,25.0,621
49,24.88,25.0,622
50,25.28,25.0,632
51,25.68,25.0,642
52,26.08,25.0,652
53,26.12,25.0,653
54,26.56,25.0,664
55,27.0,25.0,675
56,27.44,25.0,686
57,27.48,25.0,687
58,27.84,25.0,696
59,28.24,25.0,706
60,28.64,25.0,716
61,28.68,25.0,717
62,29.04,25.0,726
63,29.44,25.0,736
64,29.84,25.0,746
65,29.88,25.0,747
66,30.28,25.0,757
67,30.68,25.0,767
68,31.08,25.0,777
69,31.12,25.0,778
70,31.52,25.0,788
71,31.92,25.0,798
72,32.32,25.0,808
73,32.36,25.0,809
74,32.76,25.0,819
75,33.16,25.0,829
76,33.56,25.0,839
77,33.6,25.0,840
78,34.52,25.0,863
79,35.44,25.0,886
80,36.4,25.0,910
81,36.44,25.0,911
82,43.92,25.0,1098
83,51.4,25.0,1285
84,58.88,25.0,1472
85,58.92,25.0,1473
86,59.84,25.0,1496
87,60.76,25.0,1519
88,61.68,25.0,1542
89,61.72,25.0,1543
90,63.44,25.0,1586
91,65.2,25.0,1630
92,66.96,25.0,1674
93,67.0,25.0,1675
94,68.8,25.0,1720
95,70.6,25.0,1765
96,72.4,25.0,1810
97,72.44,25.0,1811
98,73.64,25.0,1841
99,74.84,25.0,1871
100,76.04,25.0,1901
101,76.08,25.0,1902
102,77.48,25.0,1937
103,78.88,25.0,1972
104,80.32,25.0,2008
105,80.36,25.0,2009
106,81.44,25.0,2036
107,82.52,25.0,2063
108,83.6,25.0,2090
109,83.64,25.0,2091
110,84.64,25.0,2116
111,85.64,25.0,2141
112,86.64,25.0,2166
113,86.68,25.0,2167
114,87.88,25.0,2197
115,89.08,25.0,2227
116,90.28,25.0,2257
117,90.32,25.0,2258
118,92.2,25.0,2305
119,94.08,25.0,2352
120,95.96,25.0,2399
121,96.0,25.0,2400
122,100.28,25.0,2507
123,104.6,25.0,2615
124,108.92,25.0,2723
125,108.96,25.0,2724
126,109.64,25.0,2741
127,110.32,25.0,2758
128,111.04,25.0,2776
129,111.08,25.0,2777
130,112.4,25.0,2810
131,113.72,25.0,2843
132,115.04,25.0,2876
133,115.08,25.0,2877
134,115.56,25.0,2889
135,116.08,25.0,2902
136,116.6,25.0,2915
137,116.64,25.0,2916
138,117.6,25.0,2940
139,118.56,25.0,2964
140,119.56,25.0,2989
141,119.6,25.0,2990
142,120.4,25.0,3010
143,121.2,25.0,3030
144,122.04,25.0,3051
145,122.08,25.0,3052
146,123.36,25.0,3084
147,124.68,25.0,3117
148,126.0,25.0,3150
149,126.04,25.0,3151
150,126.4,25.0,3160
151,126.8,25.0,3170
152,127.2,25.0,3180
153,127.24,25.0,3181
154,128.08,25.0,3202
155,128.92,25.0,3223
156,129.8,25.0,3245
157,129.84,25.0,3246
158,130.76,25.0,3269
159,131.68,25.0,3292
160,132.6,25.0,3315
161,132.64,25.0,3316
162,133.24,25.0,3331
163,133.84,25.0,3346
164,134.44,25.0,3361
165,134.48,25.0,3362
166,136.72,25.0,3418
167,138.96,25.0,3474
168,141.2,25.0,3530
169,141.24,25.0,3531
