n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,0.68,25.0,17
7,1.04,25.0,26
8,1.4,25.0,35
9,1.48,25.0,37
10,5.36,25.0,134
11,9.24,25.0,231
12,13.16,25.0,329
13,13.2,25.0,330
14,14.04,25.0,351
15,14.88,25.0,372
16,15.72,25.0,393
17,15.76,25.0,394
18,16.16,25.0,404
19,16.56,25.0,414
20,16.96,25.0,424
21,17.0,25.0,425
22,17.4,25.0,435
23,17.8,25.0,445
24,18.2,25.0,455
25,18.24,25.0,456
26,18.64,25.0,466
27,19.08,25.0,477
28,19.52,25.0,488
29,19.56,25.0,489
30,19.92,25.0,498
31,20.28,25.0,507
32,20.68,25.0,517
33,20.72,25.0,518
34,21.08,25.0,527
35,21.44,25.0,536
36,21.8,25.0,545
37,21.84,25.0,546
38,22.28,25.0,557
39,22.72,25.0,568
40,23.2,25.0,580
41,23.24,25.0,581
42,23.72,25.0,593
43,24.2,25.0,605
44,24.68,25.0,617
45,24.72,25.0,618
46,25.12,25.0,628
47,25.52,25.0,638
48,25.96,25.0,649
49,26.0,25.0,650
50,26.56,25.0,664
51,27.16,25.0,679
52,27.76,25.0,694
53,27.8,25.0,695
54,28.32,25.0,708
55,28.84,25.0,721
56,29.4,25.0,735
57,29.44,25.0,736
58,29.84,25.0,746
59,30.24,25.0,756
60,30.64,25.0,766
61,30.68,25.0,767
62,31.08,25.0,777
63,31.48,25.0,787
64,31.88,25.0,797
65,31.92,25.0,798
66,32.52,25.0,813
67,33.12,25.0,828
68,33.76,25.0,844
69,33.8,25.0,845
70,35.56,25.0,889
71,37.36,25.0,934
72,39.16,25.0,979
73,39.2,25.0,980
74,40.6,25.0,1015
75,42.04,25.0,1051
76,43.48,25.0,1087
77,43.52,25.0,1088
78,50.16,25.0,1254
79,56.84,25.0,1421
80,63.52,25.0,1588
81,63.56,25.0,1589
82,64.56,25.0,1614
83,65.6,25.0,1640
84,66.64,25.0,1666
85,66.68,25.0,1667
86,68.24,25.0,1706
87,69.8,25.0,1745
88,71.36,25.0,1784
89,71.4,25.0,1785
90,73.28,25.0,1832
91,75.2,25.0,1880
92,77.12,25.0,1928
93,77.16,25.0,1929
94,79.16,25.0,1979
95,81.16,25.0,2029
96,83.2,25.0,2080
97,83.24,25.0,2081
98,87.6,25.0,2190
99,91.96,25.0,2299
100,96.32,25.0,2408
101,96.36,25.0,2409
102,97.56,25.0,2439
103,98.76,25.0,2469
104,100.0,25.0,2500
105,100.04,25.0,2501
106,101.28,25.0,2532
107,102.52,25.0,2563
108,103.8,25.0,2595
109,103.84,25.0,2596
110,105.0,25.0,2625
111,106.2,25.0,2655
112,107.4,25.0,2685
113,107.44,25.0,2686
114,108.08,25.0,2702
115,108.72,25.0,2718
116,109.36,25.0,2734
117,109.4,25.0,2735
118,110.24,25.0,2756
119,111.08,25.0,2777
120,111.92,25.0,2798
121,111.96,25.0,2799
122,113.8,25.0,2845
123,115.68,25.0,2892
124,117.56,25.0,2939
125,117.6,25.0,2940
126,119.16,25.0,2979
127,120.76,25.0,3019
128,122.36,25.0,3059
129,122.4,25.0,3060
130,123.36,25.0,3084
131,124.36,25.0,3109
132,125.36,25.0,3134
133,125.4,25.0,3135
134,126.52,25.0,3163
135,127.64,25.0,3191
136,128.8,25.0,3220
137,128.84,25.0,3221
138,132.32,25.0,3308
139,135.8,25.0,3395
140,139.28,25.0,3482
141,139.36,25.0,3484
142,140.2,25.0,3505
143,141.04,25.0,3526
144,141.88,25.0,3547
145,141.92,25.0,3548
146,142.88,25.0,3572
147,143.84,25.0,3596
148,144.84,25.0,3621
149,144.88,25.0,3622
150,145.72,25.0,3643
151,146.56,25.0,3664
152,147.4,25.0,3685
153,147.44,25.0,3686
154,148.24,25.0,3706
155,149.08,25.0,3727
156,149.92,25.0,3748
157,149.96,25.0,3749
158,150.56,25.0,3764
159,151.2,25.0,3780
160,151.84,25.0,3796
161,151.88,25.0,3797
162,152.64,25.0,3816
163,153.44,25.0,3836
164,154.24,25.0,3856
165,154.28,25.0,3857
166,155.52,25.0,3888
167,156.76,25.0,3919
168,158.04,25.0,3951
