n,pts_time,fps,frame_idx
1,0.04,25.0,1
2,0.44,25.0,11
3,0.84,25.0,21
4,1.28,25.0,32
5,1.36,25.0,34
6,6.44,25.0,161
7,11.52,25.0,288
8,16.64,25.0,416
9,16.68,25.0,417
10,17.44,25.0,436
11,18.2,25.0,455
12,19.0,25.0,475
13,19.04,25.0,476
14,19.76,25.0,494
15,20.48,25.0,512
16,21.24,25.0,531
17,21.28,25.0,532
18,21.64,25.0,541
19,22.04,25.0,551
20,22.44,25.0,561
21,22.48,25.0,562
22,22.92,25.0,573
23,23.36,25.0,584
24,23.8,25.0,595
25,23.84,25.0,596
26,24.28,25.0,607
27,24.72,25.0,618
28,25.2,25.0,630
29,25.24,25.0,631
30,25.8,25.0,645
31,26.36,25.0,659
32,26.92,25.0,673
33,26.96,25.0,674
34,27.8,25.0,695
35,28.68,25.0,717
36,29.56,25.0,739
37,29.6,25.0,740
38,30.08,25.0,752
39,30.56,25.0,764
40,31.04,25.0,776
41,31.08,25.0,777
42,31.76,25.0,794
43,32.48,25.0,812
44,33.2,25.0,830
45,33.24,25.0,831
46,33.92,25.0,848
47,34.6,25.0,865
48,35.28,25.0,882
49,35.32,25.0,883
50,36.12,25.0,903
51,36.92,25.0,923
52,37.72,25.0,943
53,37.76,25.0,944
54,38.56,25.0,964
55,39.36,25.0,984
56,40.16,25.0,1004
57,40.2,25.0,1005
58,47.4,25.0,1185
59,54.6,25.0,1365
60,61.8,25.0,1545
61,61.84,25.0,1546
62,62.8,25.0,1570
63,63.8,25.0,1595
64,64.8,25.0,1620
65,64.84,25.0,1621
66,66.04,25.0,1651
67,67.28,25.0,1682
68,68.52,25.0,1713
69,68.56,25.0,1714
70,69.48,25.0,1737
71,70.4,25.0,1760
72,71.36,25.0,1784
73,71.4,25.0,1785
74,72.2,25.0,1805
75,73.0,25.0,1825
76,73.84,25.0,1846
77,73.88,25.0,1847
78,74.6,25.0,1865
79,75.36,25.0,1884
80,76.12,25.0,1903
81,76.16,25.0,1904
82,77.08,25.0,1927
83,78.04,25.0,1951
84,79.0,25.0,1975
85,79.04,25.0,1976
86,79.76,25.0,1994
87,80.48,25.0,2012
88,81.2,25.0,2030
89,81.24,25.0,2031
90,81.92,25.0,2048
91,82.6,25.0,2065
92,83.32,25.0,2083
93,83.36,25.0,2084
94,84.28,25.0,2107
95,85.2,25.0,2130
96,86.16,25.0,2154
97,86.2,25.0,2155
98,87.16,25.0,2179
99,88.16,25.0,2204
100,89.16,25.0,2229
101,89.2,25.0,2230
102,89.68,25.0,2242
103,90.16,25.0,2254
104,90.64,25.0,2266
105,90.68,25.0,2267
106,91.48,25.0,2287
107,92.32,25.0,2308
108,93.16,25.0,2329
109,93.2,25.0,2330
110,94.0,25.0,2350
111,94.8,25.0,2370
112,95.64,25.0,2391
113,95.68,25.0,2392
114,96.2,25.0,2405
115,96.72,25.0,2418
116,97.28,25.0,2432
117,97.32,25.0,2433
118,98.12,25.0,2453
119,98.92,25.0,2473
120,99.72,25.0,2493
121,99.76,25.0,2494
122,100.68,25.0,2517
123,101.6,25.0,2540
124,102.56,25.0,2564
125,102.6,25.0,2565
126,103.6,25.0,2590
127,104.64,25.0,2616
128,105.68,25.0,2642
129,105.72,25.0,2643
130,106.4,25.0,2660
131,107.08,25.0,2677
132,107.8,25.0,2695
133,107.84,25.0,2696
134,108.28,25.0,2707
135,108.72,25.0,2718
136,109.2,25.0,2730
137,109.24,25.0,2731
138,109.92,25.0,2748
139,110.6,25.0,2765
140,111.28,25.0,2782
141,111.32,25.0,2783
142,112.08,25.0,2802
143,112.84,25.0,2821
144,113.64,25.0,2841
145,113.68,25.0,2842
146,119.16,25.0,2979
147,124.68,25.0,3117
148,130.2,25.0,3255
149,130.24,25.0,3256
150,131.8,25.0,3295
151,133.4,25.0,3335
152,135.0,25.0,3375
153,135.04,25.0,3376
154,137.72,25.0,3443
155,140.4,25.0,3510
156,143.12,25.0,3578
157,143.16,25.0,3579
158,146.68,25.0,3667
159,150.2,25.0,3755
160,153.76,25.0,3844
161,153.8,25.0,3845
162,155.48,25.0,3887
163,157.16,25.0,3929
164,158.88,25.0,3972
165,158.92,25.0,3973
166,159.32,25.0,3983
167,159.76,25.0,3994
168,160.2,25.0,4005
169,160.24,25.0,4006
170,160.92,25.0,4023
171,161.6,25.0,4040
172,162.28,25.0,4057
173,162.32,25.0,4058
174,164.24,25.0,4106
175,166.16,25.0,4154
176,168.12,25.0,4203
177,168.16,25.0,4204
178,169.08,25.0,4227
179,170.04,25.0,4251
180,171.0,25.0,4275
181,171.04,25.0,4276
182,171.88,25.0,4297
183,172.76,25.0,4319
184,173.64,25.0,4341
185,173.68,25.0,4342
186,174.92,25.0,4373
187,176.16,25.0,4404
188,177.44,25.0,4436
189,177.48,25.0,4437
190,178.4,25.0,4460
191,179.32,25.0,4483
192,180.28,25.0,4507
193,180.32,25.0,4508
194,180.68,25.0,4517
195,181.04,25.0,4526
196,181.4,25.0,4535
197,181.44,25.0,4536
198,183.68,25.0,4592
199,185.92,25.0,4648
200,188.2,25.0,4705
201,188.24,25.0,4706
202,189.44,25.0,4736
203,190.68,25.0,4767
204,191.92,25.0,4798
205,191.96,25.0,4799
206,195.04,25.0,4876
207,198.12,25.0,4953
208,201.24,25.0,5031
209,201.28,25.0,5032
210,205.08,25.0,5127
211,208.88,25.0,5222
212,212.68,25.0,5317
213,212.72,25.0,5318
214,213.92,25.0,5348
215,215.12,25.0,5378
