n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.84,25.0,21
7,1.36,25.0,34
8,1.92,25.0,48
9,2.0,25.0,50
10,6.8,25.0,170
11,11.64,25.0,291
12,16.48,25.0,412
13,16.52,25.0,413
14,17.16,25.0,429
15,17.8,25.0,445
16,18.48,25.0,462
17,18.52,25.0,463
18,18.84,25.0,471
19,19.16,25.0,479
20,19.48,25.0,487
21,19.52,25.0,488
22,19.84,25.0,496
23,20.16,25.0,504
24,20.52,25.0,513
25,20.56,25.0,514
26,20.88,25.0,522
27,21.24,25.0,531
28,21.6,25.0,540
29,21.64,25.0,541
30,21.96,25.0,549
31,22.28,25.0,557
32,22.6,25.0,565
33,22.64,25.0,566
34,22.92,25.0,573
35,23.24,25.0,581
36,23.56,25.0,589
37,23.6,25.0,590
38,24.04,25.0,601
39,24.48,25.0,612
40,24.96,25.0,624
41,25.0,25.0,625
42,25.4,25.0,635
43,25.8,25.0,645
44,26.24,25.0,656
45,26.28,25.0,657
46,26.6,25.0,665
47,26.96,25.0,674
48,27.32,25.0,683
49,27.36,25.0,684
50,27.72,25.0,693
51,28.12,25.0,703
52,28.52,25.0,713
53,28.56,25.0,714
54,29.0,25.0,725
55,29.44,25.0,736
56,29.88,25.0,747
57,29.92,25.0,748
58,30.32,25.0,758
59,30.72,25.0,768
60,31.12,25.0,778
61,31.16,25.0,779
62,31.56,25.0,789
63,31.96,25.0,799
64,32.4,25.0,810
65,32.44,25.0,811
66,32.8,25.0,820
67,33.16,25.0,829
68,33.52,25.0,838
69,33.56,25.0,839
70,33.92,25.0,848
71,34.28,25.0,857
72,34.68,25.0,867
73,34.72,25.0,868
74,35.0,25.0,875
75,35.28,25.0,882
76,35.56,25.0,889
77,35.6,25.0,890
78,36.16,25.0,904
79,36.76,25.0,919
80,37.36,25.0,934
81,37.4,25.0,935
82,38.88,25.0,972
83,40.36,25.0,1009
84,41.88,25.0,1047
85,41.92,25.0,1048
86,49.84,25.0,1246
87,57.76,25.0,1444
88,65.68,25.0,1642
89,65.72,25.0,1643
90,67.28,25.0,1682
91,68.84,25.0,1721
92,70.44,25.0,1761
93,70.48,25.0,1762
94,74.36,25.0,1859
95,78.24,25.0,1956
96,82.16,25.0,2054
97,82.2,25.0,2055
98,83.12,25.0,2078
99,84.08,25.0,2102
100,85.04,25.0,2126
101,85.08,25.0,2127
102,86.04,25.0,2151
103,87.0,25.0,2175
104,88.0,25.0,2200
105,88.04,25.0,2201
106,88.96,25.0,2224
107,89.92,25.0,2248
108,90.88,25.0,2272
109,90.92,25.0,2273
110,92.56,25.0,2314
111,94.2,25.0,2355
112,95.84,25.0,2396
113,95.88,25.0,2397
114,103.72,25.0,2593
115,111.6,25.0,2790
116,119.48,25.0,2987
117,119.52,25.0,2988
118,125.32,25.0,3133
119,131.16,25.0,3279
120,137.0,25.0,3425
121,137.04,25.0,3426
122,137.56,25.0,3439
123,138.12,25.0,3453
124,138.68,25.0,3467
125,138.72,25.0,3468
126,140.04,25.0,3501
127,141.4,25.0,3535
128,142.76,25.0,3569
129,142.8,25.0,3570
130,143.84,25.0,3596
131,144.88,25.0,3622
132,145.92,25.0,3648
133,145.96,25.0,3649
134,147.04,25.0,3676
135,148.12,25.0,3703
136,149.24,25.0,3731
137,149.28,25.0,3732
138,150.88,25.0,3772
139,152.48,25.0,3812
140,154.12,25.0,3853
141,154.16,25.0,3854
142,155.72,25.0,3893
143,157.28,25.0,3932
144,158.88,25.0,3972
145,158.92,25.0,3973
146,159.84,25.0,3996
147,160.76,25.0,4019
148,161.72,25.0,4043
149,161.76,25.0,4044
150,162.92,25.0,4073
151,164.08,25.0,4102
152,165.24,25.0,4131
153,165.28,25.0,4132
154,166.08,25.0,4152
155,166.92,25.0,4173
156,167.76,25.0,4194
157,167.8,25.0,4195
158,168.64,25.0,4216
159,169.52,25.0,4238
160,170.4,25.0,4260
161,170.44,25.0,4261
162,171.44,25.0,4286
163,172.44,25.0,4311
164,173.48,25.0,4337
165,173.52,25.0,4338
166,174.84,25.0,4371
167,176.16,25.0,4404
168,177.52,25.0,4438
169,177.56,25.0,4439
