n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.12,25.0,3
3,0.24,25.0,6
4,0.36,25.0,9
5,0.4,25.0,10
6,0.92,25.0,23
7,1.44,25.0,36
8,1.96,25.0,49
9,2.04,25.0,51
10,5.36,25.0,134
11,8.68,25.0,217
12,12.0,25.0,300
13,12.04,25.0,301
14,12.8,25.0,320
15,13.56,25.0,339
16,14.36,25.0,359
17,14.4,25.0,360
18,14.76,25.0,369
19,15.16,25.0,379
20,15.56,25.0,389
21,15.6,25.0,390
22,15.84,25.0,396
23,16.08,25.0,402
24,16.32,25.0,408
25,16.36,25.0,409
26,16.68,25.0,417
27,17.0,25.0,425
28,17.32,25.0,433
29,17.36,25.0,434
30,17.6,25.0,440
31,17.88,25.0,447
32,18.16,25.0,454
33,18.2,25.0,455
34,18.6,25.0,465
35,19.0,25.0,475
36,19.44,25.0,486
37,19.48,25.0,487
38,19.88,25.0,497
39,20.28,25.0,507
40,20.72,25.0,518
41,20.76,25.0,519
42,21.12,25.0,528
43,21.52,25.0,538
44,21.92,25.0,548
45,21.96,25.0,549
46,22.36,25.0,559
47,22.76,25.0,569
48,23.2,25.0,580
49,23.24,25.0,581
50,23.6,25.0,590
51,24.0,25.0,600
52,24.4,25.0,610
53,24.44,25.0,611
54,24.96,25.0,624
55,25.52,25.0,638
56,26.08,25.0,652
57,26.12,25.0,653
58,26.48,25.0,662
59,26.88,25.0,672
60,27.28,25.0,682
61,27.32,25.0,683
62,27.64,25.0,691
63,28.0,25.0,700
64,28.36,25.0,709
65,28.4,25.0,710
66,28.72,25.0,718
67,29.04,25.0,726
68,29.4,25.0,735
69,29.44,25.0,736
70,30.24,25.0,756
71,31.04,25.0,776
72,31.84,25.0,796
73,31.88,25.0,797
74,32.56,25.0,814
75,33.28,25.0,832
76,34.0,25.0,850
77,34.04,25.0,851
78,35.2,25.0,880
79,36.36,25.0,909
80,37.56,25.0,939
81,37.6,25.0,940
82,44.52,25.0,1113
83,51.44,25.0,1286
84,58.4,25.0,1460
85,58.48,25.0,1462
86,59.16,25.0,1479
87,59.84,25.0,1496
88,60.52,25.0,1513
89,60.56,25.0,1514
90,60.92,25.0,1523
91,61.32,25.0,1533
92,61.72,25.0,1543
93,61.76,25.0,1544
94,62.16,25.0,1554
95,62.56,25.0,1564
96,63.0,25.0,1575
97,63.04,25.0,1576
98,63.68,25.0,1592
99,64.32,25.0,1608
100,64.96,25.0,1624
101,65.0,25.0,1625
102,65.32,25.0,1633
103,65.64,25.0,1641
104,65.96,25.0,1649
105,66.0,25.0,1650
106,66.6,25.0,1665
107,67.2,25.0,1680
108,67.84,25.0,1696
109,67.88,25.0,1697
110,68.2,25.0,1705
111,68.52,25.0,1713
112,68.88,25.0,1722
113,68.92,25.0,1723
114,69.44,25.0,1736
115,69.96,25.0,1749
116,70.52,25.0,1763
117,70.56,25.0,1764
118,71.36,25.0,1784
119,72.16,25.0,1804
120,73.0,25.0,1825
121,73.04,25.0,1826
122,74.12,25.0,1853
123,75.2,25.0,1880
124,76.28,25.0,1907
125,76.32,25.0,1908
126,76.64,25.0,1916
127,77.0,25.0,1925
128,77.36,25.0,1934
129,77.4,25.0,1935
130,78.56,25.0,1964
131,79.76,25.0,1994
132,80.96,25.0,2024
133,81.0,25.0,2025
134,82.04,25.0,2051
135,83.08,25.0,2077
136,84.16,25.0,2104
137,84.2,25.0,2105
138,84.84,25.0,2121
139,85.48,25.0,2137
140,86.16,25.0,2154
141,86.2,25.0,2155
142,87.56,25.0,2189
143,88.92,25.0,2223
144,90.28,25.0,2257
