n,pts_time,fps,frame_idx
1,0.04,25.0,1
2,4.04,25.0,101
3,8.08,25.0,202
4,12.12,25.0,303
5,12.16,25.0,304
6,13.08,25.0,327
7,14.0,25.0,350
8,14.96,25.0,374
9,15.0,25.0,375
10,15.52,25.0,388
11,16.04,25.0,401
12,16.56,25.0,414
13,16.6,25.0,415
14,17.4,25.0,435
15,18.2,25.0,455
16,19.04,25.0,476
17,19.08,25.0,477
18,19.72,25.0,493
19,20.4,25.0,510
20,21.08,25.0,527
21,21.12,25.0,528
22,21.6,25.0,540
23,22.08,25.0,552
24,22.56,25.0,564
25,22.6,25.0,565
26,23.04,25.0,576
27,23.52,25.0,588
28,24.0,25.0,600
29,24.04,25.0,601
30,24.56,25.0,614
31,25.08,25.0,627
32,25.6,25.0,640
33,25.64,25.0,641
34,26.08,25.0,652
35,26.56,25.0,664
36,27.04,25.0,676
37,27.08,25.0,677
38,27.52,25.0,688
39,28.0,25.0,700
40,28.48,25.0,712
41,28.52,25.0,713
42,28.96,25.0,724
43,29.44,25.0,736
44,29.92,25.0,748
45,29.96,25.0,749
46,30.44,25.0,761
47,30.96,25.0,774
48,31.48,25.0,787
49,31.52,25.0,788
50,32.32,25.0,808
51,33.16,25.0,829
52,34.0,25.0,850
53,34.04,25.0,851
54,34.92,25.0,873
55,35.84,25.0,896
56,36.76,25.0,919
57,36.8,25.0,920
58,42.44,25.0,1061
59,48.08,25.0,1202
60,53.72,25.0,1343
61,53.76,25.0,1344
62,54.16,25.0,1354
63,54.56,25.0,1364
64,54.96,25.0,1374
65,55.0,25.0,1375
66,57.64,25.0,1441
67,60.28,25.0,1507
68,62.92,25.0,1573
69,62.96,25.0,1574
70,65.0,25.0,1625
71,67.04,25.0,1676
72,69.08,25.0,1727
73,69.12,25.0,1728
74,70.96,25.0,1774
75,72.8,25.0,1820
76,74.64,25.0,1866
77,74.68,25.0,1867
78,76.08,25.0,1902
79,77.52,25.0,1938
80,78.96,25.0,1974
81,79.0,25.0,1975
82,79.52,25.0,1988
83,80.04,25.0,2001
84,80.6,25.0,2015
85,80.64,25.0,2016
86,83.28,25.0,2082
87,85.92,25.0,2148
88,88.56,25.0,2214
89,88.6,25.0,2215
90,90.64,25.0,2266
91,92.68,25.0,2317
92,94.72,25.0,2368
93,94.76,25.0,2369
94,96.6,25.0,2415
95,98.44,25.0,2461
96,100.28,25.0,2507
97,100.32,25.0,2508
98,101.36,25.0,2534
99,102.4,25.0,2560
100,103.44,25.0,2586
101,103.48,25.0,2587
102,104.64,25.0,2616
103,105.8,25.0,2645
104,107.0,25.0,2675
105,107.04,25.0,2676
106,115.36,25.0,2884
107,123.68,25.0,3092
108,132.0,25.0,3300
109,132.04,25.0,3301
110,132.96,25.0,3324
111,133.88,25.0,3347
112,134.84,25.0,3371
113,134.88,25.0,3372
114,137.32,25.0,3433
115,139.76,25.0,3494
116,142.24,25.0,3556
117,142.28,25.0,3557
118,143.72,25.0,3593
119,145.16,25.0,3629
120,146.64,25.0,3666
121,146.68,25.0,3667
122,148.32,25.0,3708
123,149.96,25.0,3749
124,151.64,25.0,3791
125,151.68,25.0,3792
126,153.96,25.0,3849
127,156.28,25.0,3907
128,158.6,25.0,3965
129,158.64,25.0,3966
130,159.16,25.0,3979
131,159.72,25.0,3993
132,160.28,25.0,4007
133,160.32,25.0,4008
134,161.08,25.0,4027
