n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.96,25.0,24
7,1.64,25.0,41
8,2.32,25.0,58
9,2.36,25.0,59
10,6.12,25.0,153
11,9.92,25.0,248
12,13.72,25.0,343
13,13.8,25.0,345
14,14.6,25.0,365
15,15.4,25.0,385
16,16.2,25.0,405
17,16.24,25.0,406
18,16.76,25.0,419
19,17.28,25.0,432
20,17.84,25.0,446
21,17.88,25.0,447
22,18.4,25.0,460
23,18.96,25.0,474
24,19.52,25.0,488
25,19.56,25.0,489
26,20.12,25.0,503
27,20.68,25.0,517
28,21.28,25.0,532
29,21.32,25.0,533
30,21.92,25.0,548
31,22.52,25.0,563
32,23.12,25.0,578
33,23.16,25.0,579
34,23.64,25.0,591
35,24.12,25.0,603
36,24.64,25.0,616
37,24.68,25.0,617
38,25.2,25.0,630
39,25.72,25.0,643
40,26.24,25.0,656
41,26.28,25.0,657
42,27.2,25.0,680
43,28.12,25.0,703
44,29.08,25.0,727
45,29.12,25.0,728
46,29.8,25.0,745
47,30.52,25.0,763
48,31.24,25.0,781
49,31.28,25.0,782
50,32.24,25.0,806
51,33.24,25.0,831
52,34.24,25.0,856
53,34.28,25.0,857
54,42.24,25.0,1056
55,50.24,25.0,1256
56,58.24,25.0,1456
57,58.32,25.0,1458
58,58.84,25.0,1471
59,59.36,25.0,1484
60,59.88,25.0,1497
61,59.92,25.0,1498
62,60.64,25.0,1516
63,61.36,25.0,1534
64,62.08,25.0,1552
65,62.12,25.0,1553
66,62.72,25.0,1568
67,63.36,25.0,1584
68,64.0,25.0,1600
69,64.04,25.0,1601
70,64.76,25.0,1619
71,65.48,25.0,1637
72,66.2,25.0,1655
73,66.24,25.0,1656
74,66.88,25.0,1672
75,67.52,25.0,1688
76,68.2,25.0,1705
77,68.24,25.0,1706
78,68.68,25.0,1717
79,69.16,25.0,1729
80,69.64,25.0,1741
81,69.68,25.0,1742
82,70.48,25.0,1762
83,71.28,25.0,1782
84,72.12,25.0,1803
85,72.16,25.0,1804
86,72.76,25.0,1819
87,73.36,25.0,1834
88,74.0,25.0,1850
89,74.04,25.0,1851
90,74.64,25.0,1866
91,75.24,25.0,1881
92,75.84,25.0,1896
93,75.88,25.0,1897
94,76.44,25.0,1911
95,77.04,25.0,1926
96,77.64,25.0,1941
97,77.68,25.0,1942
98,77.88,25.0,1947
99,78.12,25.0,1953
100,78.36,25.0,1959
101,78.4,25.0,1960
102,79.0,25.0,1975
103,79.6,25.0,1990
104,80.24,25.0,2006
105,80.28,25.0,2007
106,80.92,25.0,2023
107,81.6,25.0,2040
108,82.28,25.0,2057
109,82.32,25.0,2058
110,82.92,25.0,2073
111,83.52,25.0,2088
112,84.16,25.0,2104
113,84.2,25.0,2105
114,84.76,25.0,2119
115,85.36,25.0,2134
116,85.96,25.0,2149
117,86.0,25.0,2150
118,86.8,25.0,2170
119,87.64,25.0,2191
120,88.48,25.0,2212
121,88.52,25.0,2213
122,90.28,25.0,2257
123,92.04,25.0,2301
124,93.84,25.0,2346
125,93.88,25.0,2347
126,94.68,25.0,2367
127,95.48,25.0,2387
128,96.28,25.0,2407
129,96.32,25.0,2408
130,96.96,25.0,2424
131,97.64,25.0,2441
132,98.32,25.0,2458
133,98.36,25.0,2459
134,99.16,25.0,2479
135,99.96,25.0,2499
136,100.76,25.0,2519
137,100.8,25.0,2520
138,101.96,25.0,2549
139,103.12,25.0,2578
140,104.32,25.0,2608
141,104.36,25.0,2609
142,105.0,25.0,2625
143,105.64,25.0,2641
144,106.32,25.0,2658
145,106.36,25.0,2659
146,107.44,25.0,2686
147,108.56,25.0,2714
148,109.68,25.0,2742
149,109.72,25.0,2743
150,110.4,25.0,2760
151,111.08,25.0,2777
152,111.8,25.0,2795
153,111.84,25.0,2796
154,112.24,25.0,2806
155,112.64,25.0,2816
156,113.08,25.0,2827
157,113.12,25.0,2828
158,113.8,25.0,2845
159,114.52,25.0,2863
160,115.24,25.0,2881
161,115.28,25.0,2882
162,116.08,25.0,2902
163,116.92,25.0,2923
164,117.76,25.0,2944
165,117.8,25.0,2945
166,118.48,25.0,2962
