n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,1.88,25.0,47
3,3.76,25.0,94
4,5.64,25.0,141
5,5.68,25.0,142
6,9.08,25.0,227
7,12.48,25.0,312
8,15.92,25.0,398
9,15.96,25.0,399
10,20.68,25.0,517
11,25.4,25.0,635
12,30.12,25.0,753
13,30.16,25.0,754
14,32.28,25.0,807
15,34.44,25.0,861
16,36.6,25.0,915
17,36.64,25.0,916
18,52.16,25.0,1304
19,67.68,25.0,1692
20,83.2,25.0,2080
21,83.24,25.0,2081
22,86.2,25.0,2155
23,89.2,25.0,2230
24,92.2,25.0,2305
25,92.24,25.0,2306
26,94.52,25.0,2363
27,96.8,25.0,2420
28,99.08,25.0,2477
29,99.12,25.0,2478
30,104.8,25.0,2620
31,110.48,25.0,2762
32,116.2,25.0,2905
33,116.24,25.0,2906
34,121.28,25.0,3032
35,126.32,25.0,3158
36,131.36,25.0,3284
37,131.4,25.0,3285
38,133.2,25.0,3330
39,135.04,25.0,3376
40,136.88,25.0,3422
41,136.92,25.0,3423
42,151.0,25.0,3775
43,165.08,25.0,4127
44,179.16,25.0,4479
45,179.2,25.0,4480
46,179.72,25.0,4493
47,180.24,25.0,4506
48,180.8,25.0,4520
49,180.84,25.0,4521
50,185.44,25.0,4636
51,190.04,25.0,4751
52,194.68,25.0,4867
53,194.72,25.0,4868
54,202.52,25.0,5063
55,210.36,25.0,5259
56,218.2,25.0,5455
57,218.24,25.0,5456
58,222.08,25.0,5552
59,225.92,25.0,5648
60,229.76,25.0,5744
61,229.8,25.0,5745
62,232.92,25.0,5823
63,236.04,25.0,5901
64,239.16,25.0,5979
65,239.2,25.0,5980
66,244.16,25.0,6104
67,249.12,25.0,6228
68,254.08,25.0,6352
69,254.12,25.0,6353
70,258.96,25.0,6474
71,263.8,25.0,6595
72,268.64,25.0,6716
73,268.68,25.0,6717
74,275.32,25.0,6883
75,282.0,25.0,7050
76,288.68,25.0,7217
77,288.72,25.0,7218
78,294.44,25.0,7361
79,300.16,25.0,7504
80,305.92,25.0,7648
81,305.96,25.0,7649
82,306.08,25.0,7652
83,306.2,25.0,7655
84,306.32,25.0,7658
85,306.36,25.0,7659
86,310.92,25.0,7773
87,315.52,25.0,7888
88,320.12,25.0,8003
89,320.16,25.0,8004
90,324.28,25.0,8107
91,328.4,25.0,8210
92,332.52,25.0,8313
93,332.56,25.0,8314
94,333.8,25.0,8345
95,335.04,25.0,8376
96,336.32,25.0,8408
