n,pts_time,fps,frame_idx
1,0.0,25.0,0
4,0.04,25.0,1
5,0.08,25.0,2
6,3.04,25.0,76
7,6.04,25.0,151
8,9.04,25.0,226
9,9.08,25.0,227
10,11.12,25.0,278
11,13.16,25.0,329
12,15.24,25.0,381
13,15.28,25.0,382
14,19.08,25.0,477
15,22.88,25.0,572
16,26.68,25.0,667
17,26.72,25.0,668
18,27.12,25.0,678
19,27.52,25.0,688
20,27.92,25.0,698
21,27.96,25.0,699
22,29.4,25.0,735
23,30.84,25.0,771
24,32.28,25.0,807
25,32.32,25.0,808
26,33.32,25.0,833
27,34.32,25.0,858
28,35.32,25.0,883
29,35.36,25.0,884
30,39.6,25.0,990
31,43.84,25.0,1096
32,48.12,25.0,1203
33,48.16,25.0,1204
34,50.04,25.0,1251
35,51.92,25.0,1298
36,53.8,25.0,1345
37,53.84,25.0,1346
38,59.44,25.0,1486
39,65.08,25.0,1627
40,70.72,25.0,1768
41,70.76,25.0,1769
42,71.4,25.0,1785
43,72.08,25.0,1802
44,72.76,25.0,1819
45,72.8,25.0,1820
46,78.2,25.0,1955
47,83.6,25.0,2090
48,89.04,25.0,2226
49,89.08,25.0,2227
50,89.68,25.0,2242
51,90.28,25.0,2257
52,90.92,25.0,2273
53,90.96,25.0,2274
54,95.72,25.0,2393
55,100.52,25.0,2513
56,105.32,25.0,2633
57,105.36,25.0,2634
58,110.04,25.0,2751
59,114.72,25.0,2868
60,119.4,25.0,2985
61,119.44,25.0,2986
62,127.6,25.0,3190
63,135.8,25.0,3395
64,144.0,25.0,3600
65,144.04,25.0,3601
66,149.2,25.0,3730
67,154.36,25.0,3859
68,159.52,25.0,3988
69,159.56,25.0,3989
70,161.64,25.0,4041
71,163.72,25.0,4093
72,165.84,25.0,4146
73,165.88,25.0,4147
74,169.4,25.0,4235
75,172.92,25.0,4323
76,176.48,25.0,4412
77,176.52,25.0,4413
78,182.72,25.0,4568
79,188.92,25.0,4723
80,195.16,25.0,4879
81,195.2,25.0,4880
82,199.6,25.0,4990
83,204.0,25.0,5100
84,208.4,25.0,5210
85,208.44,25.0,5211
86,209.48,25.0,5237
87,210.52,25.0,5263
88,211.56,25.0,5289
89,211.6,25.0,5290
90,213.16,25.0,5329
91,214.72,25.0,5368
92,216.28,25.0,5407
93,216.32,25.0,5408
94,223.0,25.0,5575
95,229.72,25.0,5743
96,236.44,25.0,5911
97,236.48,25.0,5912
98,238.68,25.0,5967
99,240.92,25.0,6023
100,243.16,25.0,6079
101,243.2,25.0,6080
102,244.84,25.0,6121
103,246.48,25.0,6162
104,248.12,25.0,6203
105,248.16,25.0,6204
106,250.16,25.0,6254
107,252.16,25.0,6304
108,254.2,25.0,6355
109,254.24,25.0,6356
110,255.16,25.0,6379
111,256.08,25.0,6402
112,257.0,25.0,6425
113,257.04,25.0,6426
114,261.56,25.0,6539
115,266.08,25.0,6652
116,270.6,25.0,6765
117,270.64,25.0,6766
118,271.4,25.0,6785
119,272.16,25.0,6804
120,272.92,25.0,6823
121,272.96,25.0,6824
122,276.72,25.0,6918
123,280.48,25.0,7012
124,284.28,25.0,7107
125,284.32,25.0,7108
126,291.28,25.0,7282
127,298.28,25.0,7457
128,305.28,25.0,7632
129,305.32,25.0,7633
130,306.16,25.0,7654
131,307.0,25.0,7675
132,307.84,25.0,7696
133,307.88,25.0,7697
134,308.84,25.0,7721
135,309.8,25.0,7745
136,310.8,25.0,7770
137,310.84,25.0,7771
138,312.12,25.0,7803
139,313.4,25.0,7835
140,314.72,25.0,7868
141,314.76,25.0,7869
142,319.4,25.0,7985
143,324.04,25.0,8101
144,328.68,25.0,8217
145,328.72,25.0,8218
146,329.88,25.0,8247
147,331.08,25.0,8277
