n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.6,25.0,15
7,0.88,25.0,22
8,1.2,25.0,30
9,1.28,25.0,32
10,5.8,25.0,145
11,10.32,25.0,258
12,14.84,25.0,371
13,14.88,25.0,372
14,15.24,25.0,381
15,15.64,25.0,391
16,16.04,25.0,401
17,16.08,25.0,402
18,16.4,25.0,410
19,16.72,25.0,418
20,17.08,25.0,427
21,17.12,25.0,428
22,17.44,25.0,436
23,17.76,25.0,444
24,18.12,25.0,453
25,18.16,25.0,454
26,18.44,25.0,461
27,18.72,25.0,468
28,19.04,25.0,476
29,19.08,25.0,477
30,19.36,25.0,484
31,19.64,25.0,491
32,19.92,25.0,498
33,19.96,25.0,499
34,20.24,25.0,506
35,20.56,25.0,514
36,20.88,25.0,522
37,20.92,25.0,523
38,21.24,25.0,531
39,21.56,25.0,539
40,21.88,25.0,547
41,21.92,25.0,548
42,22.24,25.0,556
43,22.6,25.0,565
44,22.96,25.0,574
45,23.0,25.0,575
46,23.32,25.0,583
47,23.64,25.0,591
48,23.96,25.0,599
49,24.0,25.0,600
50,24.28,25.0,607
51,24.56,25.0,614
52,24.88,25.0,622
53,24.92,25.0,623
54,25.32,25.0,633
55,25.72,25.0,643
56,26.12,25.0,653
57,26.16,25.0,654
58,26.6,25.0,665
59,27.08,25.0,677
60,27.56,25.0,689
61,27.6,25.0,690
62,27.96,25.0,699
63,28.32,25.0,708
64,28.68,25.0,717
65,28.72,25.0,718
66,29.0,25.0,725
67,29.32,25.0,733
68,29.64,25.0,741
69,29.68,25.0,742
70,30.4,25.0,760
71,31.12,25.0,778
72,31.84,25.0,796
73,31.88,25.0,797
74,39.72,25.0,993
75,47.56,25.0,1189
76,55.4,25.0,1385
77,55.44,25.0,1386
78,56.6,25.0,1415
79,57.76,25.0,1444
80,58.92,25.0,1473
81,58.96,25.0,1474
82,60.28,25.0,1507
83,61.64,25.0,1541
84,63.0,25.0,1575
85,63.04,25.0,1576
86,64.32,25.0,1608
87,65.6,25.0,1640
88,66.92,25.0,1673
89,66.96,25.0,1674
90,67.92,25.0,1698
91,68.88,25.0,1722
92,69.84,25.0,1746
93,69.88,25.0,1747
94,71.2,25.0,1780
95,72.52,25.0,1813
96,73.84,25.0,1846
97,73.88,25.0,1847
98,74.8,25.0,1870
99,75.72,25.0,1893
100,76.64,25.0,1916
101,76.68,25.0,1917
102,77.32,25.0,1933
103,77.96,25.0,1949
104,78.6,25.0,1965
105,78.64,25.0,1966
106,79.36,25.0,1984
107,80.08,25.0,2002
108,80.84,25.0,2021
109,80.88,25.0,2022
110,81.8,25.0,2045
111,82.72,25.0,2068
112,83.64,25.0,2091
113,83.68,25.0,2092
114,84.56,25.0,2114
115,85.44,25.0,2136
116,86.32,25.0,2158
117,86.36,25.0,2159
118,86.84,25.0,2171
119,87.36,25.0,2184
120,87.88,25.0,2197
121,87.92,25.0,2198
122,89.56,25.0,2239
123,91.2,25.0,2280
124,92.84,25.0,2321
125,92.88,25.0,2322
126,94.16,25.0,2354
127,95.44,25.0,2386
128,96.76,25.0,2419
129,96.84,25.0,2421
130,97.6,25.0,2440
131,98.36,25.0,2459
132,99.16,25.0,2479
133,99.2,25.0,2480
134,99.96,25.0,2499
135,100.72,25.0,2518
136,101.52,25.0,2538
137,101.56,25.0,2539
138,102.44,25.0,2561
139,103.32,25.0,2583
140,104.2,25.0,2605
141,104.24,25.0,2606
142,104.96,25.0,2624
143,105.72,25.0,2643
144,106.48,25.0,2662
145,106.52,25.0,2663
146,107.36,25.0,2684
147,108.2,25.0,2705
148,109.08,25.0,2727
149,109.12,25.0,2728
150,114.88,25.0,2872
151,120.64,25.0,3016
152,126.44,25.0,3161
153,126.48,25.0,3162
154,127.12,25.0,3178
155,127.76,25.0,3194
156,128.4,25.0,3210
157,128.44,25.0,3211
158,129.12,25.0,3228
159,129.8,25.0,3245
160,130.52,25.0,3263
161,130.56,25.0,3264
162,131.24,25.0,3281
163,131.92,25.0,3298
164,132.64,25.0,3316
165,132.68,25.0,3317
166,133.76,25.0,3344
167,134.88,25.0,3372
168,136.0,25.0,3400
