n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,4.6,25.0,115
3,9.24,25.0,231
4,13.88,25.0,347
5,13.92,25.0,348
6,14.68,25.0,367
7,15.44,25.0,386
8,16.2,25.0,405
9,16.24,25.0,406
10,16.52,25.0,413
11,16.84,25.0,421
12,17.16,25.0,429
13,17.2,25.0,430
14,17.56,25.0,439
15,17.92,25.0,448
16,18.32,25.0,458
17,18.36,25.0,459
18,18.68,25.0,467
19,19.0,25.0,475
20,19.36,25.0,484
21,19.4,25.0,485
22,19.72,25.0,493
23,20.04,25.0,501
24,20.4,25.0,510
25,20.44,25.0,511
26,20.72,25.0,518
27,21.0,25.0,525
28,21.28,25.0,532
29,21.32,25.0,533
30,21.68,25.0,542
31,22.04,25.0,551
32,22.4,25.0,560
33,22.44,25.0,561
34,22.68,25.0,567
35,22.92,25.0,573
36,23.16,25.0,579
37,23.2,25.0,580
38,23.52,25.0,588
39,23.84,25.0,596
40,24.16,25.0,604
41,24.2,25.0,605
42,24.44,25.0,611
43,24.72,25.0,618
44,25.0,25.0,625
45,25.04,25.0,626
46,25.32,25.0,633
47,25.6,25.0,640
48,25.88,25.0,647
49,25.92,25.0,648
50,26.56,25.0,664
51,27.24,25.0,681
52,27.92,25.0,698
53,27.96,25.0,699
54,38.52,25.0,963
55,49.08,25.0,1227
56,59.64,25.0,1491
57,59.68,25.0,1492
58,61.68,25.0,1542
59,63.72,25.0,1593
60,65.76,25.0,1644
61,65.8,25.0,1645
62,70.6,25.0,1765
63,75.4,25.0,1885
64,80.2,25.0,2005
65,80.24,25.0,2006
66,81.36,25.0,2034
67,82.48,25.0,2062
68,83.6,25.0,2090
69,83.64,25.0,2091
70,84.2,25.0,2105
71,84.76,25.0,2119
72,85.32,25.0,2133
73,85.36,25.0,2134
74,86.8,25.0,2170
75,88.24,25.0,2206
76,89.68,25.0,2242
77,89.72,25.0,2243
78,90.52,25.0,2263
79,91.32,25.0,2283
80,92.16,25.0,2304
81,92.2,25.0,2305
82,93.04,25.0,2326
83,93.88,25.0,2347
84,94.72,25.0,2368
85,94.76,25.0,2369
86,95.04,25.0,2376
87,95.36,25.0,2384
88,95.68,25.0,2392
89,95.72,25.0,2393
90,96.28,25.0,2407
91,96.84,25.0,2421
92,97.4,25.0,2435
93,97.44,25.0,2436
94,97.92,25.0,2448
95,98.4,25.0,2460
96,98.88,25.0,2472
97,98.92,25.0,2473
98,99.48,25.0,2487
99,100.08,25.0,2502
100,100.68,25.0,2517
101,100.72,25.0,2518
102,101.96,25.0,2549
103,103.24,25.0,2581
104,104.52,25.0,2613
105,104.56,25.0,2614
106,111.8,25.0,2795
107,119.04,25.0,2976
108,126.28,25.0,3157
109,126.32,25.0,3158
110,126.76,25.0,3169
111,127.24,25.0,3181
112,127.72,25.0,3193
113,127.76,25.0,3194
114,128.4,25.0,3210
115,129.08,25.0,3227
116,129.76,25.0,3244
117,129.8,25.0,3245
118,130.16,25.0,3254
119,130.52,25.0,3263
120,130.92,25.0,3273
121,130.96,25.0,3274
122,131.32,25.0,3283
123,131.72,25.0,3293
124,132.12,25.0,3303
125,132.16,25.0,3304
126,132.6,25.0,3315
127,133.04,25.0,3326
128,133.52,25.0,3338
129,133.56,25.0,3339
130,134.04,25.0,3351
131,134.52,25.0,3363
132,135.0,25.0,3375
133,135.04,25.0,3376
134,135.76,25.0,3394
135,136.48,25.0,3412
136,137.2,25.0,3430
137,137.24,25.0,3431
138,138.24,25.0,3456
139,139.24,25.0,3481
140,140.28,25.0,3507
141,140.32,25.0,3508
142,140.64,25.0,3516
143,140.96,25.0,3524
144,141.32,25.0,3533
145,141.36,25.0,3534
146,143.52,25.0,3588
147,145.68,25.0,3642
148,147.84,25.0,3696
149,147.88,25.0,3697
150,148.16,25.0,3704
151,148.48,25.0,3712
152,148.8,25.0,3720
153,148.84,25.0,3721
154,149.6,25.0,3740
155,150.36,25.0,3759
156,151.16,25.0,3779
157,151.2,25.0,3780
158,152.16,25.0,3804
159,153.12,25.0,3828
160,154.12,25.0,3853
161,154.16,25.0,3854
162,154.8,25.0,3870
163,155.48,25.0,3887
