n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.12,25.0,3
3,0.28,25.0,7
4,0.44,25.0,11
5,0.48,25.0,12
6,1.32,25.0,33
7,2.2,25.0,55
8,3.08,25.0,77
9,3.12,25.0,78
10,8.04,25.0,201
11,13.0,25.0,325
12,17.96,25.0,449
13,18.0,25.0,450
14,18.84,25.0,471
15,19.72,25.0,493
16,20.6,25.0,515
17,20.64,25.0,516
18,21.32,25.0,533
19,22.0,25.0,550
20,22.68,25.0,567
21,22.72,25.0,568
22,23.16,25.0,579
23,23.6,25.0,590
24,24.04,25.0,601
25,24.08,25.0,602
26,24.52,25.0,613
27,25.0,25.0,625
28,25.48,25.0,637
29,25.52,25.0,638
30,25.92,25.0,648
31,26.32,25.0,658
32,26.72,25.0,668
33,26.76,25.0,669
34,27.28,25.0,682
35,27.84,25.0,696
36,28.4,25.0,710
37,28.44,25.0,711
38,28.88,25.0,722
39,29.36,25.0,734
40,29.84,25.0,746
41,29.88,25.0,747
42,30.12,25.0,753
43,30.4,25.0,760
44,30.68,25.0,767
45,30.72,25.0,768
46,31.04,25.0,776
47,31.4,25.0,785
48,31.76,25.0,794
49,31.8,25.0,795
50,32.04,25.0,801
51,32.32,25.0,808
52,32.6,25.0,815
53,32.64,25.0,816
54,33.0,25.0,825
55,33.4,25.0,835
56,33.8,25.0,845
57,33.84,25.0,846
58,34.68,25.0,867
59,35.52,25.0,888
60,36.4,25.0,910
61,36.44,25.0,911
62,36.8,25.0,920
63,37.2,25.0,930
64,37.6,25.0,940
65,37.64,25.0,941
66,37.76,25.0,944
67,37.88,25.0,947
68,38.04,25.0,951
69,38.08,25.0,952
70,39.4,25.0,985
71,40.72,25.0,1018
72,42.04,25.0,1051
73,42.08,25.0,1052
74,49.48,25.0,1237
75,56.88,25.0,1422
76,64.28,25.0,1607
77,64.32,25.0,1608
78,65.64,25.0,1641
79,66.96,25.0,1674
80,68.28,25.0,1707
81,68.32,25.0,1708
82,69.16,25.0,1729
83,70.0,25.0,1750
84,70.88,25.0,1772
85,70.92,25.0,1773
86,71.64,25.0,1791
87,72.36,25.0,1809
88,73.12,25.0,1828
89,73.16,25.0,1829
90,73.92,25.0,1848
91,74.68,25.0,1867
92,75.44,25.0,1886
93,75.48,25.0,1887
94,76.32,25.0,1908
95,77.2,25.0,1930
96,78.08,25.0,1952
97,78.12,25.0,1953
98,78.44,25.0,1961
99,78.8,25.0,1970
100,79.16,25.0,1979
101,79.2,25.0,1980
102,80.92,25.0,2023
103,82.64,25.0,2066
104,84.36,25.0,2109
105,84.4,25.0,2110
106,85.48,25.0,2137
107,86.56,25.0,2164
108,87.64,25.0,2191
109,87.68,25.0,2192
110,88.64,25.0,2216
111,89.64,25.0,2241
112,90.64,25.0,2266
113,90.68,25.0,2267
114,91.36,25.0,2284
115,92.08,25.0,2302
116,92.8,25.0,2320
117,92.84,25.0,2321
118,93.48,25.0,2337
119,94.12,25.0,2353
120,94.76,25.0,2369
121,94.8,25.0,2370
122,95.24,25.0,2381
123,95.68,25.0,2392
124,96.12,25.0,2403
125,96.16,25.0,2404
126,97.64,25.0,2441
127,99.12,25.0,2478
128,100.64,25.0,2516
129,100.68,25.0,2517
130,100.88,25.0,2522
131,101.08,25.0,2527
132,101.32,25.0,2533
133,101.36,25.0,2534
134,101.72,25.0,2543
135,102.12,25.0,2553
136,102.52,25.0,2563
137,102.56,25.0,2564
138,103.4,25.0,2585
139,104.28,25.0,2607
140,105.16,25.0,2629
141,105.2,25.0,2630
142,106.04,25.0,2651
143,106.88,25.0,2672
