n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,0.88,25.0,22
7,1.4,25.0,35
8,1.96,25.0,49
9,2.0,25.0,50
10,6.08,25.0,152
11,10.16,25.0,254
12,14.28,25.0,357
13,14.32,25.0,358
14,15.08,25.0,377
15,15.84,25.0,396
16,16.6,25.0,415
17,16.64,25.0,416
18,17.24,25.0,431
19,17.84,25.0,446
20,18.44,25.0,461
21,18.48,25.0,462
22,19.08,25.0,477
23,19.68,25.0,492
24,20.28,25.0,507
25,20.32,25.0,508
26,20.76,25.0,519
27,21.2,25.0,530
28,21.68,25.0,542
29,21.72,25.0,543
30,22.36,25.0,559
31,23.0,25.0,575
32,23.64,25.0,591
33,23.68,25.0,592
34,24.16,25.0,604
35,24.64,25.0,616
36,25.12,25.0,628
37,25.16,25.0,629
38,25.64,25.0,641
39,26.12,25.0,653
40,26.64,25.0,666
41,26.68,25.0,667
42,27.2,25.0,680
43,27.72,25.0,693
44,28.28,25.0,707
45,28.32,25.0,708
46,28.84,25.0,721
47,29.36,25.0,734
48,29.92,25.0,748
49,29.96,25.0,749
50,30.52,25.0,763
51,31.08,25.0,777
52,31.64,25.0,791
53,31.68,25.0,792
54,32.24,25.0,806
55,32.8,25.0,820
56,33.36,25.0,834
57,33.4,25.0,835
58,33.88,25.0,847
59,34.4,25.0,860
60,34.92,25.0,873
61,34.96,25.0,874
62,35.44,25.0,886
63,35.92,25.0,898
64,36.4,25.0,910
65,36.44,25.0,911
66,37.52,25.0,938
67,38.6,25.0,965
68,39.68,25.0,992
69,39.72,25.0,993
70,48.24,25.0,1206
71,56.76,25.0,1419
72,65.28,25.0,1632
73,65.32,25.0,1633
74,66.0,25.0,1650
75,66.68,25.0,1667
76,67.36,25.0,1684
77,67.4,25.0,1685
78,68.0,25.0,1700
79,68.6,25.0,1715
80,69.2,25.0,1730
81,69.24,25.0,1731
82,69.72,25.0,1743
83,70.2,25.0,1755
84,70.72,25.0,1768
85,70.76,25.0,1769
86,71.52,25.0,1788
87,72.28,25.0,1807
88,73.04,25.0,1826
89,73.08,25.0,1827
90,73.64,25.0,1841
91,74.24,25.0,1856
92,74.84,25.0,1871
93,74.88,25.0,1872
94,75.52,25.0,1888
95,76.16,25.0,1904
96,76.84,25.0,1921
97,76.88,25.0,1922
98,77.64,25.0,1941
99,78.4,25.0,1960
100,79.2,25.0,1980
101,79.24,25.0,1981
102,79.96,25.0,1999
103,80.72,25.0,2018
104,81.48,25.0,2037
105,81.52,25.0,2038
106,82.76,25.0,2069
107,84.0,25.0,2100
108,85.28,25.0,2132
109,85.32,25.0,2133
110,86.92,25.0,2173
111,88.56,25.0,2214
112,90.2,25.0,2255
113,90.24,25.0,2256
114,90.8,25.0,2270
115,91.36,25.0,2284
116,91.96,25.0,2299
117,92.0,25.0,2300
118,92.8,25.0,2320
119,93.64,25.0,2341
120,94.48,25.0,2362
121,94.52,25.0,2363
122,95.28,25.0,2382
123,96.04,25.0,2401
124,96.84,25.0,2421
125,96.88,25.0,2422
126,98.8,25.0,2470
127,100.72,25.0,2518
128,102.64,25.0,2566
129,102.68,25.0,2567
130,103.4,25.0,2585
131,104.12,25.0,2603
132,104.84,25.0,2621
133,104.88,25.0,2622
134,105.52,25.0,2638
135,106.16,25.0,2654
136,106.8,25.0,2670
137,106.84,25.0,2671
138,107.52,25.0,2688
139,108.2,25.0,2705
140,108.88,25.0,2722
141,108.92,25.0,2723
142,109.56,25.0,2739
143,110.2,25.0,2755
144,110.84,25.0,2771
145,110.88,25.0,2772
146,113.08,25.0,2827
147,115.28,25.0,2882
148,117.52,25.0,2938
149,117.56,25.0,2939
150,118.16,25.0,2954
151,118.76,25.0,2969
152,119.36,25.0,2984
153,119.4,25.0,2985
154,119.96,25.0,2999
155,120.52,25.0,3013
156,121.12,25.0,3028
157,121.16,25.0,3029
158,121.72,25.0,3043
159,122.28,25.0,3057
160,122.88,25.0,3072
161,122.92,25.0,3073
162,123.4,25.0,3085
163,123.88,25.0,3097
164,124.36,25.0,3109
165,124.4,25.0,3110
166,131.2,25.0,3280
167,138.0,25.0,3450
168,144.84,25.0,3621
