n,pts_time,fps,frame_idx
1,0.04,25.0,1
2,4.8,25.0,120
3,9.56,25.0,239
4,14.32,25.0,358
5,14.36,25.0,359
6,15.24,25.0,381
7,16.12,25.0,403
8,17.04,25.0,426
9,17.08,25.0,427
10,17.68,25.0,442
11,18.28,25.0,457
12,18.88,25.0,472
13,18.92,25.0,473
14,19.6,25.0,490
15,20.28,25.0,507
16,20.96,25.0,524
17,21.0,25.0,525
18,22.32,25.0,558
19,23.68,25.0,592
20,25.04,25.0,626
21,25.08,25.0,627
22,25.72,25.0,643
23,26.36,25.0,659
24,27.0,25.0,675
25,27.04,25.0,676
26,28.36,25.0,709
27,29.68,25.0,742
28,31.04,25.0,776
29,31.08,25.0,777
30,31.76,25.0,794
31,32.44,25.0,811
32,33.12,25.0,828
33,33.16,25.0,829
34,33.76,25.0,844
35,34.36,25.0,859
36,34.96,25.0,874
37,35.0,25.0,875
38,35.96,25.0,899
39,36.92,25.0,923
40,37.88,25.0,947
41,37.92,25.0,948
42,47.2,25.0,1180
43,56.48,25.0,1412
44,65.76,25.0,1644
45,65.8,25.0,1645
46,67.28,25.0,1682
47,68.76,25.0,1719
48,70.24,25.0,1756
49,70.28,25.0,1757
50,71.28,25.0,1782
51,72.28,25.0,1807
52,73.28,25.0,1832
53,73.32,25.0,1833
54,74.48,25.0,1862
55,75.68,25.0,1892
56,76.88,25.0,1922
57,76.92,25.0,1923
58,78.4,25.0,1960
59,79.92,25.0,1998
60,81.44,25.0,2036
61,81.48,25.0,2037
62,82.2,25.0,2055
63,82.92,25.0,2073
64,83.68,25.0,2092
65,83.72,25.0,2093
66,85.2,25.0,2130
67,86.68,25.0,2167
68,88.16,25.0,2204
69,88.2,25.0,2205
70,89.04,25.0,2226
71,89.88,25.0,2247
72,90.76,25.0,2269
73,90.8,25.0,2270
74,91.44,25.0,2286
75,92.08,25.0,2302
76,92.76,25.0,2319
77,92.8,25.0,2320
78,94.92,25.0,2373
79,97.04,25.0,2426
80,99.16,25.0,2479
81,99.2,25.0,2480
82,101.36,25.0,2534
83,103.52,25.0,2588
84,105.72,25.0,2643
85,105.76,25.0,2644
86,107.32,25.0,2683
87,108.92,25.0,2723
88,110.52,25.0,2763
89,110.56,25.0,2764
90,112.36,25.0,2809
91,114.2,25.0,2855
92,116.04,25.0,2901
93,116.08,25.0,2902
94,117.88,25.0,2947
95,119.68,25.0,2992
96,121.52,25.0,3038
97,121.56,25.0,3039
98,122.32,25.0,3058
99,123.08,25.0,3077
100,123.84,25.0,3096
101,123.88,25.0,3097
102,125.0,25.0,3125
103,126.12,25.0,3153
104,127.24,25.0,3181
105,127.28,25.0,3182
106,128.4,25.0,3210
107,129.52,25.0,3238
108,130.68,25.0,3267
109,130.72,25.0,3268
110,131.84,25.0,3296
111,132.96,25.0,3324
112,134.08,25.0,3352
113,134.12,25.0,3353
114,141.48,25.0,3537
115,148.88,25.0,3722
116,156.28,25.0,3907
117,156.32,25.0,3908
118,157.12,25.0,3928
119,157.92,25.0,3948
120,158.76,25.0,3969
121,158.8,25.0,3970
122,159.76,25.0,3994
123,160.76,25.0,4019
124,161.76,25.0,4044
125,161.8,25.0,4045
126,162.68,25.0,4067
127,163.6,25.0,4090
128,164.52,25.0,4113
129,164.56,25.0,4114
130,165.24,25.0,4131
131,165.92,25.0,4148
132,166.6,25.0,4165
133,166.64,25.0,4166
134,167.56,25.0,4189
135,168.48,25.0,4212
136,169.44,25.0,4236
137,169.48,25.0,4237
138,170.28,25.0,4257
139,171.08,25.0,4277
140,171.92,25.0,4298
141,171.96,25.0,4299
142,172.8,25.0,4320
143,173.68,25.0,4342
144,174.56,25.0,4364
145,174.6,25.0,4365
146,175.84,25.0,4396
147,177.08,25.0,4427
148,178.32,25.0,4458
149,178.36,25.0,4459
150,178.96,25.0,4474
151,179.6,25.0,4490
152,180.24,25.0,4506
153,180.28,25.0,4507
154,181.0,25.0,4525
155,181.72,25.0,4543
156,182.48,25.0,4562
157,182.52,25.0,4563
158,183.2,25.0,4580
159,183.92,25.0,4598
160,184.64,25.0,4616
161,184.68,25.0,4617
162,185.52,25.0,4638
163,186.4,25.0,4660
164,187.28,25.0,4682
165,187.32,25.0,4683
166,188.32,25.0,4708
167,189.32,25.0,4733
168,190.36,25.0,4759
169,190.4,25.0,4760
170,191.6,25.0,4790
171,192.84,25.0,4821
172,194.08,25.0,4852
173,194.12,25.0,4853
174,195.12,25.0,4878
175,196.12,25.0,4903
176,197.12,25.0,4928
177,197.16,25.0,4929
178,199.4,25.0,4985
179,201.64,25.0,5041
180,203.92,25.0,5098
181,203.96,25.0,5099
182,204.4,25.0,5110
183,204.84,25.0,5121
184,205.32,25.0,5133
185,205.36,25.0,5134
186,206.36,25.0,5159
187,207.36,25.0,5184
188,208.4,25.0,5210
189,208.44,25.0,5211
190,209.16,25.0,5229
191,209.88,25.0,5247
192,210.6,25.0,5265
193,210.64,25.0,5266
194,210.8,25.0,5270
195,210.96,25.0,5274
196,211.12,25.0,5278
197,211.16,25.0,5279
198,211.92,25.0,5298
199,212.68,25.0,5317
200,213.48,25.0,5337
201,213.52,25.0,5338
202,213.76,25.0,5344
203,214.04,25.0,5351
204,214.32,25.0,5358
205,214.36,25.0,5359
206,214.88,25.0,5372
207,215.4,25.0,5385
208,215.92,25.0,5398
209,215.96,25.0,5399
210,221.84,25.0,5546
211,227.72,25.0,5693
212,233.64,25.0,5841
213,233.68,25.0,5842
214,234.48,25.0,5862
215,235.28,25.0,5882
216,236.08,25.0,5902
217,236.12,25.0,5903
218,236.88,25.0,5922
219,237.64,25.0,5941
220,238.44,25.0,5961
221,238.48,25.0,5962
222,240.64,25.0,6016
223,242.8,25.0,6070
224,244.96,25.0,6124
225,245.0,25.0,6125
226,245.56,25.0,6139
227,246.16,25.0,6154
228,246.76,25.0,6169
229,246.8,25.0,6170
230,248.4,25.0,6210
231,250.0,25.0,6250
232,251.64,25.0,6291
233,251.68,25.0,6292
234,252.96,25.0,6324
235,254.24,25.0,6356
236,255.52,25.0,6388
237,255.56,25.0,6389
238,256.96,25.0,6424
239,258.36,25.0,6459
240,259.8,25.0,6495
241,259.84,25.0,6496
242,262.0,25.0,6550
243,264.2,25.0,6605
244,266.4,25.0,6660
245,266.44,25.0,6661
246,267.08,25.0,6677
247,267.76,25.0,6694
248,268.44,25.0,6711
249,268.48,25.0,6712
250,269.96,25.0,6749
251,271.48,25.0,6787
252,273.0,25.0,6825
253,273.04,25.0,6826
