n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,0.68,25.0,17
7,1.0,25.0,25
8,1.32,25.0,33
9,1.36,25.0,34
10,6.84,25.0,171
11,12.36,25.0,309
12,17.88,25.0,447
13,17.92,25.0,448
14,18.68,25.0,467
15,19.44,25.0,486
16,20.24,25.0,506
17,20.28,25.0,507
18,20.8,25.0,520
19,21.36,25.0,534
20,21.92,25.0,548
21,21.96,25.0,549
22,22.48,25.0,562
23,23.0,25.0,575
24,23.56,25.0,589
25,23.6,25.0,590
26,24.16,25.0,604
27,24.72,25.0,618
28,25.32,25.0,633
29,25.36,25.0,634
30,25.88,25.0,647
31,26.44,25.0,661
32,27.0,25.0,675
33,27.04,25.0,676
34,27.56,25.0,689
35,28.08,25.0,702
36,28.64,25.0,716
37,28.68,25.0,717
38,29.2,25.0,730
39,29.72,25.0,743
40,30.28,25.0,757
41,30.32,25.0,758
42,30.84,25.0,771
43,31.36,25.0,784
44,31.92,25.0,798
45,31.96,25.0,799
46,32.48,25.0,812
47,33.0,25.0,825
48,33.56,25.0,839
49,33.6,25.0,840
50,34.08,25.0,852
51,34.56,25.0,864
52,35.08,25.0,877
53,35.12,25.0,878
54,35.84,25.0,896
55,36.6,25.0,915
56,37.36,25.0,934
57,37.4,25.0,935
58,42.0,25.0,1050
59,46.64,25.0,1166
60,51.28,25.0,1282
61,51.32,25.0,1283
62,52.24,25.0,1306
63,53.16,25.0,1329
64,54.08,25.0,1352
65,54.12,25.0,1353
66,55.0,25.0,1375
67,55.92,25.0,1398
68,56.84,25.0,1421
69,56.88,25.0,1422
70,58.12,25.0,1453
71,59.36,25.0,1484
72,60.64,25.0,1516
73,60.68,25.0,1517
74,62.72,25.0,1568
75,64.76,25.0,1619
76,66.8,25.0,1670
77,66.84,25.0,1671
78,67.76,25.0,1694
79,68.68,25.0,1717
80,69.6,25.0,1740
81,69.64,25.0,1741
82,70.68,25.0,1767
83,71.76,25.0,1794
84,72.84,25.0,1821
85,72.88,25.0,1822
86,73.96,25.0,1849
87,75.04,25.0,1876
88,76.16,25.0,1904
89,76.2,25.0,1905
90,77.08,25.0,1927
91,77.96,25.0,1949
92,78.88,25.0,1972
93,78.92,25.0,1973
94,79.92,25.0,1998
95,80.96,25.0,2024
96,82.0,25.0,2050
97,82.04,25.0,2051
98,83.12,25.0,2078
99,84.24,25.0,2106
100,85.36,25.0,2134
101,85.4,25.0,2135
102,90.84,25.0,2271
103,96.28,25.0,2407
104,101.76,25.0,2544
105,101.8,25.0,2545
106,102.36,25.0,2559
107,102.92,25.0,2573
108,103.52,25.0,2588
109,103.56,25.0,2589
110,104.2,25.0,2605
111,104.84,25.0,2621
112,105.48,25.0,2637
113,105.52,25.0,2638
114,106.16,25.0,2654
115,106.8,25.0,2670
116,107.44,25.0,2686
117,107.48,25.0,2687
118,108.12,25.0,2703
119,108.76,25.0,2719
120,109.4,25.0,2735
121,109.44,25.0,2736
122,110.04,25.0,2751
123,110.64,25.0,2766
124,111.28,25.0,2782
125,111.32,25.0,2783
126,111.96,25.0,2799
127,112.6,25.0,2815
128,113.24,25.0,2831
129,113.28,25.0,2832
130,113.96,25.0,2849
131,114.64,25.0,2866
132,115.32,25.0,2883
133,115.36,25.0,2884
134,115.92,25.0,2898
135,116.52,25.0,2913
136,117.12,25.0,2928
137,117.16,25.0,2929
138,118.28,25.0,2957
139,119.4,25.0,2985
140,120.52,25.0,3013
141,120.56,25.0,3014
142,120.88,25.0,3022
143,121.2,25.0,3030
144,121.56,25.0,3039
145,121.6,25.0,3040
146,122.16,25.0,3054
147,122.72,25.0,3068
148,123.28,25.0,3082
149,123.32,25.0,3083
150,123.72,25.0,3093
151,124.12,25.0,3103
152,124.52,25.0,3113
153,124.56,25.0,3114
154,125.04,25.0,3126
155,125.52,25.0,3138
156,126.04,25.0,3151
157,126.08,25.0,3152
158,126.84,25.0,3171
159,127.64,25.0,3191
160,128.44,25.0,3211
161,128.48,25.0,3212
162,129.24,25.0,3231
163,130.04,25.0,3251
164,130.84,25.0,3271
165,130.88,25.0,3272
166,131.56,25.0,3289
167,132.24,25.0,3306
