n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.16,25.0,54
3,4.32,25.0,108
4,6.48,25.0,162
5,6.52,25.0,163
6,7.56,25.0,189
7,8.6,25.0,215
8,9.64,25.0,241
9,9.68,25.0,242
10,11.28,25.0,282
11,12.88,25.0,322
12,14.48,25.0,362
13,14.52,25.0,363
14,15.88,25.0,397
15,17.24,25.0,431
16,18.6,25.0,465
17,18.64,25.0,466
18,21.36,25.0,534
19,24.12,25.0,603
20,26.88,25.0,672
21,26.92,25.0,673
22,39.16,25.0,979
23,51.44,25.0,1286
24,63.72,25.0,1593
25,63.76,25.0,1594
26,64.16,25.0,1604
27,64.56,25.0,1614
28,65.0,25.0,1625
29,65.04,25.0,1626
30,68.6,25.0,1715
31,72.16,25.0,1804
32,75.76,25.0,1894
33,75.8,25.0,1895
34,77.64,25.0,1941
35,79.52,25.0,1988
36,81.4,25.0,2035
37,81.44,25.0,2036
38,83.48,25.0,2087
39,85.52,25.0,2138
40,87.56,25.0,2189
41,87.6,25.0,2190
42,91.76,25.0,2294
43,95.96,25.0,2399
44,100.16,25.0,2504
45,100.2,25.0,2505
46,105.8,25.0,2645
47,111.4,25.0,2785
48,117.04,25.0,2926
49,117.08,25.0,2927
50,119.8,25.0,2995
51,122.56,25.0,3064
52,125.32,25.0,3133
53,125.36,25.0,3134
54,126.84,25.0,3171
55,128.32,25.0,3208
56,129.8,25.0,3245
57,129.84,25.0,3246
58,134.64,25.0,3366
59,139.44,25.0,3486
60,144.28,25.0,3607
61,144.32,25.0,3608
62,147.76,25.0,3694
63,151.24,25.0,3781
64,154.72,25.0,3868
65,154.76,25.0,3869
66,155.4,25.0,3885
67,156.04,25.0,3901
68,156.68,25.0,3917
69,156.72,25.0,3918
70,158.56,25.0,3964
71,160.44,25.0,4011
72,162.32,25.0,4058
73,162.36,25.0,4059
74,169.56,25.0,4239
75,176.76,25.0,4419
76,183.96,25.0,4599
77,184.0,25.0,4600
78,190.6,25.0,4765
79,197.2,25.0,4930
80,203.8,25.0,5095
81,203.84,25.0,5096
82,204.52,25.0,5113
83,205.2,25.0,5130
84,205.92,25.0,5148
85,205.96,25.0,5149
86,210.08,25.0,5252
87,214.2,25.0,5355
88,218.36,25.0,5459
89,218.4,25.0,5460
90,220.28,25.0,5507
91,222.2,25.0,5555
92,224.12,25.0,5603
93,224.16,25.0,5604
94,225.68,25.0,5642
95,227.2,25.0,5680
96,228.76,25.0,5719
97,228.8,25.0,5720
98,230.0,25.0,5750
99,231.24,25.0,5781
100,232.48,25.0,5812
101,232.52,25.0,5813
102,234.72,25.0,5868
103,236.92,25.0,5923
104,239.12,25.0,5978
105,239.16,25.0,5979
106,246.76,25.0,6169
107,254.36,25.0,6359
108,261.96,25.0,6549
109,262.0,25.0,6550
110,268.64,25.0,6716
111,275.32,25.0,6883
112,282.0,25.0,7050
113,282.04,25.0,7051
114,283.88,25.0,7097
115,285.72,25.0,7143
116,287.56,25.0,7189
117,287.6,25.0,7190
118,288.52,25.0,7213
119,289.48,25.0,7237
120,290.44,25.0,7261
121,290.48,25.0,7262
122,291.16,25.0,7279
123,291.84,25.0,7296
124,292.52,25.0,7313
125,292.56,25.0,7314
126,297.4,25.0,7435
127,302.24,25.0,7556
128,307.12,25.0,7678
129,307.16,25.0,7679
130,309.08,25.0,7727
131,311.04,25.0,7776
132,313.0,25.0,7825
133,313.04,25.0,7826
134,314.8,25.0,7870
135,316.56,25.0,7914
136,318.32,25.0,7958
137,318.36,25.0,7959
138,319.0,25.0,7975
139,319.64,25.0,7991
140,320.28,25.0,8007
141,320.32,25.0,8008
142,324.16,25.0,8104
143,328.04,25.0,8201
144,331.92,25.0,8298
145,331.96,25.0,8299
146,337.6,25.0,8440
147,343.24,25.0,8581
148,348.92,25.0,8723
149,348.96,25.0,8724
150,352.24,25.0,8806
151,355.56,25.0,8889
152,358.88,25.0,8972
153,358.92,25.0,8973
154,360.84,25.0,9021
155,362.76,25.0,9069
156,364.72,25.0,9118
157,364.76,25.0,9119
158,366.28,25.0,9157
159,367.8,25.0,9195
160,369.32,25.0,9233
161,369.36,25.0,9234
162,374.24,25.0,9356
163,379.12,25.0,9478
164,384.0,25.0,9600
165,384.04,25.0,9601
166,386.32,25.0,9658
167,388.6,25.0,9715
168,390.92,25.0,9773
169,390.96,25.0,9774
170,392.2,25.0,9805
171,393.44,25.0,9836
172,394.72,25.0,9868
