n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.68,25.0,17
3,1.36,25.0,34
4,2.08,25.0,52
5,2.16,25.0,54
6,7.44,25.0,186
7,12.72,25.0,318
8,18.0,25.0,450
9,18.04,25.0,451
10,18.88,25.0,472
11,19.76,25.0,494
12,20.64,25.0,516
13,20.68,25.0,517
14,21.68,25.0,542
15,22.68,25.0,567
16,23.72,25.0,593
17,23.76,25.0,594
18,24.28,25.0,607
19,24.8,25.0,620
20,25.32,25.0,633
21,25.36,25.0,634
22,25.8,25.0,645
23,26.28,25.0,657
24,26.76,25.0,669
25,26.8,25.0,670
26,27.28,25.0,682
27,27.76,25.0,694
28,28.24,25.0,706
29,28.28,25.0,707
30,28.84,25.0,721
31,29.4,25.0,735
32,30.0,25.0,750
33,30.04,25.0,751
34,30.4,25.0,760
35,30.76,25.0,769
36,31.16,25.0,779
37,31.2,25.0,780
38,31.68,25.0,792
39,32.2,25.0,805
40,32.72,25.0,818
41,32.76,25.0,819
42,33.36,25.0,834
43,33.96,25.0,849
44,34.56,25.0,864
45,34.6,25.0,865
46,35.28,25.0,882
47,35.96,25.0,899
48,36.64,25.0,916
49,36.68,25.0,917
50,37.36,25.0,934
51,38.04,25.0,951
52,38.72,25.0,968
53,38.76,25.0,969
54,39.64,25.0,991
55,40.52,25.0,1013
56,41.4,25.0,1035
57,41.44,25.0,1036
58,42.08,25.0,1052
59,42.72,25.0,1068
60,43.4,25.0,1085
61,43.44,25.0,1086
62,45.32,25.0,1133
63,47.2,25.0,1180
64,49.12,25.0,1228
65,49.16,25.0,1229
66,61.44,25.0,1536
67,73.72,25.0,1843
68,86.04,25.0,2151
69,86.08,25.0,2152
70,87.36,25.0,2184
71,88.68,25.0,2217
72,90.0,25.0,2250
73,90.04,25.0,2251
74,91.24,25.0,2281
75,92.48,25.0,2312
76,93.72,25.0,2343
77,93.76,25.0,2344
78,94.64,25.0,2366
79,95.52,25.0,2388
80,96.44,25.0,2411
81,96.48,25.0,2412
82,97.36,25.0,2434
83,98.28,25.0,2457
84,99.2,25.0,2480
85,99.24,25.0,2481
86,100.16,25.0,2504
87,101.12,25.0,2528
88,102.08,25.0,2552
89,102.12,25.0,2553
90,102.84,25.0,2571
91,103.56,25.0,2589
92,104.32,25.0,2608
93,104.36,25.0,2609
94,105.12,25.0,2628
95,105.88,25.0,2647
96,106.64,25.0,2666
97,106.68,25.0,2667
98,108.52,25.0,2713
99,110.4,25.0,2760
100,112.28,25.0,2807
101,112.32,25.0,2808
102,113.32,25.0,2833
103,114.32,25.0,2858
104,115.32,25.0,2883
105,115.36,25.0,2884
106,116.72,25.0,2918
107,118.08,25.0,2952
108,119.48,25.0,2987
109,119.52,25.0,2988
110,120.8,25.0,3020
111,122.08,25.0,3052
112,123.36,25.0,3084
113,123.4,25.0,3085
114,124.48,25.0,3112
115,125.56,25.0,3139
116,126.68,25.0,3167
117,126.72,25.0,3168
118,127.4,25.0,3185
119,128.08,25.0,3202
120,128.76,25.0,3219
121,128.8,25.0,3220
122,129.52,25.0,3238
123,130.28,25.0,3257
124,131.04,25.0,3276
125,131.08,25.0,3277
126,131.6,25.0,3290
127,132.12,25.0,3303
128,132.68,25.0,3317
129,132.72,25.0,3318
130,133.44,25.0,3336
131,134.16,25.0,3354
132,134.88,25.0,3372
133,134.92,25.0,3373
134,135.4,25.0,3385
135,135.92,25.0,3398
136,136.44,25.0,3411
137,136.48,25.0,3412
138,137.08,25.0,3427
139,137.72,25.0,3443
140,138.36,25.0,3459
141,138.4,25.0,3460
142,139.04,25.0,3476
143,139.68,25.0,3492
144,140.36,25.0,3509
145,140.4,25.0,3510
146,141.12,25.0,3528
147,141.88,25.0,3547
148,142.64,25.0,3566
149,142.68,25.0,3567
150,151.2,25.0,3780
151,159.72,25.0,3993
152,168.24,25.0,4206
153,168.28,25.0,4207
154,169.2,25.0,4230
155,170.12,25.0,4253
156,171.04,25.0,4276
