n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,4.0,25.0,100
7,7.68,25.0,192
8,11.36,25.0,284
9,11.4,25.0,285
10,12.16,25.0,304
11,12.92,25.0,323
12,13.72,25.0,343
13,13.76,25.0,344
14,14.16,25.0,354
15,14.56,25.0,364
16,14.96,25.0,374
17,15.0,25.0,375
18,15.4,25.0,385
19,15.8,25.0,395
20,16.2,25.0,405
21,16.24,25.0,406
22,16.64,25.0,416
23,17.04,25.0,426
24,17.44,25.0,436
25,17.48,25.0,437
26,17.92,25.0,448
27,18.36,25.0,459
28,18.8,25.0,470
29,18.84,25.0,471
30,19.24,25.0,481
31,19.64,25.0,491
32,20.04,25.0,501
33,20.08,25.0,502
34,20.48,25.0,512
35,20.88,25.0,522
36,21.28,25.0,532
37,21.32,25.0,533
38,21.72,25.0,543
39,22.12,25.0,553
40,22.52,25.0,563
41,22.56,25.0,564
42,22.96,25.0,574
43,23.36,25.0,584
44,23.76,25.0,594
45,23.8,25.0,595
46,24.2,25.0,605
47,24.6,25.0,615
48,25.0,25.0,625
49,25.04,25.0,626
50,25.44,25.0,636
51,25.84,25.0,646
52,26.24,25.0,656
53,26.28,25.0,657
54,26.68,25.0,667
55,27.08,25.0,677
56,27.48,25.0,687
57,27.52,25.0,688
58,27.92,25.0,698
59,28.32,25.0,708
60,28.76,25.0,719
61,28.8,25.0,720
62,29.6,25.0,740
63,30.4,25.0,760
64,31.24,25.0,781
65,31.28,25.0,782
66,31.68,25.0,792
67,32.08,25.0,802
68,32.48,25.0,812
69,32.52,25.0,813
70,32.92,25.0,823
71,33.32,25.0,833
72,33.72,25.0,843
73,33.76,25.0,844
74,34.8,25.0,870
75,35.84,25.0,896
76,36.92,25.0,923
77,36.96,25.0,924
78,41.04,25.0,1026
79,45.12,25.0,1128
80,49.2,25.0,1230
81,49.24,25.0,1231
82,50.2,25.0,1255
83,51.16,25.0,1279
84,52.12,25.0,1303
85,52.16,25.0,1304
86,52.84,25.0,1321
87,53.52,25.0,1338
88,54.2,25.0,1355
89,54.24,25.0,1356
90,54.8,25.0,1370
91,55.4,25.0,1385
92,56.0,25.0,1400
93,56.04,25.0,1401
94,56.76,25.0,1419
95,57.48,25.0,1437
96,58.24,25.0,1456
97,58.28,25.0,1457
98,59.28,25.0,1482
99,60.28,25.0,1507
100,61.28,25.0,1532
101,61.32,25.0,1533
102,61.64,25.0,1541
103,62.0,25.0,1550
104,62.36,25.0,1559
105,62.4,25.0,1560
106,62.76,25.0,1569
107,63.16,25.0,1579
108,63.56,25.0,1589
109,63.6,25.0,1590
110,64.0,25.0,1600
111,64.4,25.0,1610
112,64.8,25.0,1620
113,64.84,25.0,1621
114,65.52,25.0,1638
115,66.2,25.0,1655
116,66.92,25.0,1673
117,66.96,25.0,1674
118,67.4,25.0,1685
119,67.84,25.0,1696
120,68.28,25.0,1707
121,68.32,25.0,1708
122,68.8,25.0,1720
123,69.28,25.0,1732
124,69.8,25.0,1745
125,69.84,25.0,1746
126,70.8,25.0,1770
127,71.76,25.0,1794
128,72.76,25.0,1819
129,72.8,25.0,1820
130,73.8,25.0,1845
131,74.8,25.0,1870
132,75.8,25.0,1895
133,75.84,25.0,1896
134,76.8,25.0,1920
135,77.8,25.0,1945
136,78.8,25.0,1970
137,78.84,25.0,1971
138,79.84,25.0,1996
139,80.84,25.0,2021
140,81.84,25.0,2046
141,81.88,25.0,2047
142,82.48,25.0,2062
143,83.08,25.0,2077
144,83.68,25.0,2092
145,83.72,25.0,2093
146,84.44,25.0,2111
147,85.16,25.0,2129
148,85.88,25.0,2147
149,85.92,25.0,2148
150,87.8,25.0,2195
151,89.68,25.0,2242
152,91.6,25.0,2290
153,91.64,25.0,2291
154,91.88,25.0,2297
155,92.12,25.0,2303
156,92.36,25.0,2309
157,92.4,25.0,2310
158,93.12,25.0,2328
159,93.84,25.0,2346
160,94.56,25.0,2364
161,94.6,25.0,2365
162,102.92,25.0,2573
163,111.24,25.0,2781
164,119.6,25.0,2990
165,119.64,25.0,2991
166,121.0,25.0,3025
167,122.36,25.0,3059
168,123.72,25.0,3093
