n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,0.96,25.0,24
7,1.6,25.0,40
8,2.24,25.0,56
9,2.32,25.0,58
10,5.84,25.0,146
11,9.36,25.0,234
12,12.92,25.0,323
13,12.96,25.0,324
14,13.72,25.0,343
15,14.48,25.0,362
16,15.28,25.0,382
17,15.32,25.0,383
18,15.72,25.0,393
19,16.12,25.0,403
20,16.52,25.0,413
21,16.56,25.0,414
22,16.96,25.0,424
23,17.36,25.0,434
24,17.76,25.0,444
25,17.8,25.0,445
26,18.2,25.0,455
27,18.6,25.0,465
28,19.0,25.0,475
29,19.04,25.0,476
30,19.48,25.0,487
31,19.92,25.0,498
32,20.36,25.0,509
33,20.4,25.0,510
34,21.6,25.0,540
35,22.84,25.0,571
36,24.08,25.0,602
37,24.12,25.0,603
38,24.52,25.0,613
39,24.92,25.0,623
40,25.32,25.0,633
41,25.36,25.0,634
42,26.16,25.0,654
43,26.96,25.0,674
44,27.8,25.0,695
45,27.84,25.0,696
46,28.24,25.0,706
47,28.64,25.0,716
48,29.04,25.0,726
49,29.08,25.0,727
50,29.44,25.0,736
51,29.84,25.0,746
52,30.24,25.0,756
53,30.28,25.0,757
54,31.0,25.0,775
55,31.72,25.0,793
56,32.44,25.0,811
57,32.48,25.0,812
58,40.68,25.0,1017
59,48.88,25.0,1222
60,57.08,25.0,1427
61,57.12,25.0,1428
62,58.04,25.0,1451
63,58.96,25.0,1474
64,59.88,25.0,1497
65,59.92,25.0,1498
66,60.84,25.0,1521
67,61.8,25.0,1545
68,62.76,25.0,1569
69,62.8,25.0,1570
70,63.72,25.0,1593
71,64.64,25.0,1616
72,65.56,25.0,1639
73,65.6,25.0,1640
74,66.36,25.0,1659
75,67.12,25.0,1678
76,67.88,25.0,1697
77,67.92,25.0,1698
78,68.72,25.0,1718
79,69.56,25.0,1739
80,70.4,25.0,1760
81,70.44,25.0,1761
82,71.16,25.0,1779
83,71.88,25.0,1797
84,72.6,25.0,1815
85,72.64,25.0,1816
86,73.48,25.0,1837
87,74.36,25.0,1859
88,75.24,25.0,1881
89,75.28,25.0,1882
90,75.88,25.0,1897
91,76.48,25.0,1912
92,77.08,25.0,1927
93,77.12,25.0,1928
94,78.08,25.0,1952
95,79.04,25.0,1976
96,80.04,25.0,2001
97,80.08,25.0,2002
98,80.24,25.0,2006
99,80.4,25.0,2010
100,80.6,25.0,2015
101,80.64,25.0,2016
102,84.52,25.0,2113
103,88.4,25.0,2210
104,92.32,25.0,2308
105,92.36,25.0,2309
106,93.64,25.0,2341
107,94.96,25.0,2374
108,96.28,25.0,2407
109,96.32,25.0,2408
110,98.44,25.0,2461
111,100.6,25.0,2515
112,102.76,25.0,2569
113,102.8,25.0,2570
114,103.52,25.0,2588
115,104.24,25.0,2606
116,104.96,25.0,2624
117,105.0,25.0,2625
118,106.88,25.0,2672
119,108.76,25.0,2719
120,110.68,25.0,2767
121,110.72,25.0,2768
122,114.24,25.0,2856
123,117.76,25.0,2944
124,121.32,25.0,3033
125,121.36,25.0,3034
126,123.44,25.0,3086
127,125.52,25.0,3138
128,127.64,25.0,3191
129,127.68,25.0,3192
130,129.2,25.0,3230
131,130.72,25.0,3268
132,132.24,25.0,3306
133,132.28,25.0,3307
134,139.84,25.0,3496
135,147.4,25.0,3685
136,154.96,25.0,3874
137,155.0,25.0,3875
138,157.96,25.0,3949
139,160.96,25.0,4024
140,163.96,25.0,4099
141,164.0,25.0,4100
142,167.32,25.0,4183
143,170.68,25.0,4267
144,174.04,25.0,4351
145,174.08,25.0,4352
146,176.4,25.0,4410
147,178.76,25.0,4469
148,181.12,25.0,4528
149,181.16,25.0,4529
150,183.8,25.0,4595
151,186.44,25.0,4661
152,189.08,25.0,4727
153,189.12,25.0,4728
154,192.64,25.0,4816
155,196.2,25.0,4905
156,199.76,25.0,4994
157,199.8,25.0,4995
158,201.0,25.0,5025
159,202.24,25.0,5056
160,203.48,25.0,5087
161,203.52,25.0,5088
162,206.68,25.0,5167
163,209.84,25.0,5246
164,213.0,25.0,5325
165,213.04,25.0,5326
166,214.44,25.0,5361
167,215.88,25.0,5397
