n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.6,25.0,140
3,11.2,25.0,280
4,16.84,25.0,421
5,16.88,25.0,422
6,17.76,25.0,444
7,18.64,25.0,466
8,19.56,25.0,489
9,19.6,25.0,490
10,20.24,25.0,506
11,20.88,25.0,522
12,21.52,25.0,538
13,21.56,25.0,539
14,22.16,25.0,554
15,22.76,25.0,569
16,23.4,25.0,585
17,23.44,25.0,586
18,24.2,25.0,605
19,24.96,25.0,624
20,25.72,25.0,643
21,25.76,25.0,644
22,26.76,25.0,669
23,27.8,25.0,695
24,28.84,25.0,721
25,28.92,25.0,723
26,29.32,25.0,733
27,29.72,25.0,743
28,30.12,25.0,753
29,30.16,25.0,754
30,30.68,25.0,767
31,31.2,25.0,780
32,31.72,25.0,793
33,31.76,25.0,794
34,32.56,25.0,814
35,33.36,25.0,834
36,34.2,25.0,855
37,34.24,25.0,856
38,34.92,25.0,873
39,35.6,25.0,890
40,36.32,25.0,908
41,36.36,25.0,909
42,36.76,25.0,919
43,37.16,25.0,929
44,37.6,25.0,940
45,37.64,25.0,941
46,38.44,25.0,961
47,39.24,25.0,981
48,40.04,25.0,1001
49,40.08,25.0,1002
50,41.04,25.0,1026
51,42.04,25.0,1051
52,43.04,25.0,1076
53,43.08,25.0,1077
54,44.44,25.0,1111
55,45.8,25.0,1145
56,47.2,25.0,1180
57,47.24,25.0,1181
58,56.76,25.0,1419
59,66.32,25.0,1658
60,75.88,25.0,1897
61,75.92,25.0,1898
62,77.04,25.0,1926
63,78.16,25.0,1954
64,79.28,25.0,1982
65,79.32,25.0,1983
66,80.2,25.0,2005
67,81.08,25.0,2027
68,81.96,25.0,2049
69,82.0,25.0,2050
70,82.8,25.0,2070
71,83.6,25.0,2090
72,84.4,25.0,2110
73,84.44,25.0,2111
74,85.08,25.0,2127
75,85.72,25.0,2143
76,86.36,25.0,2159
77,86.4,25.0,2160
78,88.16,25.0,2204
79,89.92,25.0,2248
80,91.72,25.0,2293
81,91.76,25.0,2294
82,92.4,25.0,2310
83,93.04,25.0,2326
84,93.68,25.0,2342
85,93.72,25.0,2343
86,94.36,25.0,2359
87,95.04,25.0,2376
88,95.72,25.0,2393
89,95.76,25.0,2394
90,96.84,25.0,2421
91,97.96,25.0,2449
92,99.08,25.0,2477
93,99.12,25.0,2478
94,100.08,25.0,2502
95,101.08,25.0,2527
96,102.08,25.0,2552
97,102.12,25.0,2553
98,103.08,25.0,2577
99,104.04,25.0,2601
100,105.04,25.0,2626
101,105.08,25.0,2627
102,107.24,25.0,2681
103,109.44,25.0,2736
104,111.64,25.0,2791
105,111.68,25.0,2792
106,112.32,25.0,2808
107,112.96,25.0,2824
108,113.6,25.0,2840
109,113.64,25.0,2841
110,114.28,25.0,2857
111,114.92,25.0,2873
112,115.56,25.0,2889
113,115.6,25.0,2890
114,116.36,25.0,2909
115,117.16,25.0,2929
116,117.96,25.0,2949
117,118.0,25.0,2950
118,118.92,25.0,2973
119,119.88,25.0,2997
120,120.84,25.0,3021
121,120.88,25.0,3022
122,121.48,25.0,3037
123,122.08,25.0,3052
124,122.72,25.0,3068
125,122.76,25.0,3069
126,123.28,25.0,3082
127,123.84,25.0,3096
128,124.4,25.0,3110
129,124.44,25.0,3111
130,125.16,25.0,3129
131,125.88,25.0,3147
132,126.64,25.0,3166
133,126.68,25.0,3167
134,127.4,25.0,3185
135,128.16,25.0,3204
136,128.92,25.0,3223
137,128.96,25.0,3224
138,129.6,25.0,3240
139,130.28,25.0,3257
140,130.96,25.0,3274
141,131.0,25.0,3275
142,132.6,25.0,3315
143,134.24,25.0,3356
144,135.88,25.0,3397
145,135.92,25.0,3398
146,136.2,25.0,3405
147,136.52,25.0,3413
148,136.84,25.0,3421
149,136.88,25.0,3422
150,137.68,25.0,3442
151,138.52,25.0,3463
152,139.36,25.0,3484
153,139.4,25.0,3485
154,140.0,25.0,3500
155,140.64,25.0,3516
156,141.28,25.0,3532
157,141.32,25.0,3533
158,143.12,25.0,3578
159,144.96,25.0,3624
160,146.8,25.0,3670
161,146.84,25.0,3671
162,147.56,25.0,3689
163,148.32,25.0,3708
164,149.08,25.0,3727
165,149.12,25.0,3728
166,149.76,25.0,3744
167,150.44,25.0,3761
168,151.12,25.0,3778
169,151.16,25.0,3779
170,151.52,25.0,3788
171,151.92,25.0,3798
172,152.32,25.0,3808
173,152.36,25.0,3809
174,153.28,25.0,3832
175,154.2,25.0,3855
176,155.16,25.0,3879
177,155.2,25.0,3880
178,155.68,25.0,3892
179,156.16,25.0,3904
180,156.64,25.0,3916
181,156.68,25.0,3917
182,157.4,25.0,3935
183,158.12,25.0,3953
184,158.84,25.0,3971
185,158.88,25.0,3972
186,166.6,25.0,4165
187,174.32,25.0,4358
188,182.08,25.0,4552
189,182.12,25.0,4553
190,183.52,25.0,4588
191,184.92,25.0,4623
192,186.32,25.0,4658
193,186.36,25.0,4659
194,187.2,25.0,4680
195,188.08,25.0,4702
196,188.96,25.0,4724
197,189.0,25.0,4725
198,189.52,25.0,4738
199,190.04,25.0,4751
200,190.6,25.0,4765
201,190.64,25.0,4766
202,191.44,25.0,4786
203,192.24,25.0,4806
204,193.08,25.0,4827
205,193.12,25.0,4828
206,194.6,25.0,4865
207,196.08,25.0,4902
208,197.6,25.0,4940
209,197.64,25.0,4941
210,199.32,25.0,4983
211,201.0,25.0,5025
212,202.68,25.0,5067
213,202.72,25.0,5068
214,203.4,25.0,5085
215,204.08,25.0,5102
216,204.8,25.0,5120
217,204.84,25.0,5121
218,205.12,25.0,5128
219,205.4,25.0,5135
220,205.72,25.0,5143
221,205.76,25.0,5144
222,206.12,25.0,5153
223,206.48,25.0,5162
224,206.84,25.0,5171
225,206.88,25.0,5172
226,207.72,25.0,5193
227,208.56,25.0,5214
228,209.44,25.0,5236
229,209.48,25.0,5237
230,210.8,25.0,5270
231,212.12,25.0,5303
232,213.44,25.0,5336
233,213.48,25.0,5337
234,215.0,25.0,5375
235,216.52,25.0,5413
236,218.08,25.0,5452
237,218.12,25.0,5453
238,218.48,25.0,5462
239,218.84,25.0,5471
240,219.24,25.0,5481
241,219.28,25.0,5482
242,220.4,25.0,5510
243,221.52,25.0,5538
244,222.68,25.0,5567
245,222.72,25.0,5568
246,223.88,25.0,5597
247,225.04,25.0,5626
248,226.2,25.0,5655
249,226.24,25.0,5656
250,228.92,25.0,5723
251,231.64,25.0,5791
252,234.36,25.0,5859
253,234.4,25.0,5860
254,235.6,25.0,5890
255,236.8,25.0,5920
256,238.04,25.0,5951
257,238.08,25.0,5952
258,238.96,25.0,5974
259,239.84,25.0,5996
260,240.76,25.0,6019
261,240.8,25.0,6020
262,242.44,25.0,6061
263,244.08,25.0,6102
264,245.72,25.0,6143
265,245.76,25.0,6144
266,246.8,25.0,6170
267,247.88,25.0,6197
268,248.96,25.0,6224
269,249.0,25.0,6225
270,249.8,25.0,6245
271,250.64,25.0,6266
272,251.48,25.0,6287
273,251.52,25.0,6288
274,252.44,25.0,6311
275,253.36,25.0,6334
276,254.32,25.0,6358
277,254.36,25.0,6359
278,255.24,25.0,6381
279,256.16,25.0,6404
280,257.08,25.0,6427
281,257.12,25.0,6428
282,258.24,25.0,6456
283,259.36,25.0,6484
284,260.52,25.0,6513
285,260.56,25.0,6514
286,270.28,25.0,6757
287,280.04,25.0,7001
288,289.8,25.0,7245
289,289.84,25.0,7246
290,290.84,25.0,7271
291,291.88,25.0,7297
292,292.92,25.0,7323
293,292.96,25.0,7324
294,300.92,25.0,7523
295,308.88,25.0,7722
296,316.84,25.0,7921
297,316.88,25.0,7922
298,318.44,25.0,7961
299,320.04,25.0,8001
300,321.64,25.0,8041
301,321.68,25.0,8042
302,323.2,25.0,8080
303,324.72,25.0,8118
304,326.28,25.0,8157
305,326.32,25.0,8158
306,327.88,25.0,8197
307,329.48,25.0,8237
308,331.08,25.0,8277
309,331.12,25.0,8278
310,332.24,25.0,8306
311,333.36,25.0,8334
312,334.52,25.0,8363
313,334.56,25.0,8364
314,335.4,25.0,8385
315,336.24,25.0,8406
316,337.08,25.0,8427
317,337.12,25.0,8428
318,340.36,25.0,8509
319,343.64,25.0,8591
320,346.92,25.0,8673
321,346.96,25.0,8674
322,348.4,25.0,8710
323,349.84,25.0,8746
324,351.32,25.0,8783
325,351.36,25.0,8784
326,353.0,25.0,8825
327,354.64,25.0,8866
328,356.32,25.0,8908
329,356.36,25.0,8909
330,359.68,25.0,8992
331,363.0,25.0,9075
332,366.36,25.0,9159
333,366.4,25.0,9160
334,367.0,25.0,9175
335,367.64,25.0,9191
336,368.28,25.0,9207
337,368.32,25.0,9208
338,369.16,25.0,9229
339,370.0,25.0,9250
340,370.88,25.0,9272
341,370.92,25.0,9273
342,371.48,25.0,9287
343,372.04,25.0,9301
344,372.6,25.0,9315
345,372.64,25.0,9316
346,373.44,25.0,9336
347,374.24,25.0,9356
348,375.08,25.0,9377
349,375.12,25.0,9378
350,375.84,25.0,9396
351,376.56,25.0,9414
352,377.32,25.0,9433
353,377.36,25.0,9434
354,387.76,25.0,9694
355,398.16,25.0,9954
356,408.56,25.0,10214
357,408.6,25.0,10215
358,409.32,25.0,10233
359,410.04,25.0,10251
360,410.8,25.0,10270
361,410.84,25.0,10271
362,411.44,25.0,10286
363,412.04,25.0,10301
364,412.68,25.0,10317
365,412.72,25.0,10318
366,413.24,25.0,10331
