n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.72,25.0,18
7,1.12,25.0,28
8,1.52,25.0,38
9,1.56,25.0,39
10,4.72,25.0,118
11,7.88,25.0,197
12,11.04,25.0,276
13,11.08,25.0,277
14,11.8,25.0,295
15,12.52,25.0,313
16,13.24,25.0,331
17,13.28,25.0,332
18,13.68,25.0,342
19,14.08,25.0,352
20,14.48,25.0,362
21,14.52,25.0,363
22,14.92,25.0,373
23,15.32,25.0,383
24,15.72,25.0,393
25,15.76,25.0,394
26,16.16,25.0,404
27,16.56,25.0,414
28,16.96,25.0,424
29,17.0,25.0,425
30,17.44,25.0,436
31,17.88,25.0,447
32,18.32,25.0,458
33,18.36,25.0,459
34,18.76,25.0,469
35,19.16,25.0,479
36,19.56,25.0,489
37,19.6,25.0,490
38,20.0,25.0,500
39,20.4,25.0,510
40,20.8,25.0,520
41,20.84,25.0,521
42,21.24,25.0,531
43,21.64,25.0,541
44,22.04,25.0,551
45,22.08,25.0,552
46,22.48,25.0,562
47,22.88,25.0,572
48,23.28,25.0,582
49,23.32,25.0,583
50,23.72,25.0,593
51,24.12,25.0,603
52,24.52,25.0,613
53,24.56,25.0,614
54,24.96,25.0,624
55,25.36,25.0,634
56,25.76,25.0,644
57,25.8,25.0,645
58,26.2,25.0,655
59,26.6,25.0,665
60,27.0,25.0,675
61,27.04,25.0,676
62,27.44,25.0,686
63,27.84,25.0,696
64,28.28,25.0,707
65,28.32,25.0,708
66,28.72,25.0,718
67,29.12,25.0,728
68,29.52,25.0,738
69,29.56,25.0,739
70,29.96,25.0,749
71,30.36,25.0,759
72,30.76,25.0,769
73,30.8,25.0,770
74,31.2,25.0,780
75,31.6,25.0,790
76,32.0,25.0,800
77,32.04,25.0,801
78,33.48,25.0,837
79,34.96,25.0,874
80,36.44,25.0,911
81,36.48,25.0,912
82,42.72,25.0,1068
83,48.96,25.0,1224
84,55.2,25.0,1380
85,55.24,25.0,1381
86,56.16,25.0,1404
87,57.08,25.0,1427
88,58.04,25.0,1451
89,58.08,25.0,1452
90,58.88,25.0,1472
91,59.68,25.0,1492
92,60.52,25.0,1513
93,60.56,25.0,1514
94,61.36,25.0,1534
95,62.16,25.0,1554
96,63.0,25.0,1575
97,63.04,25.0,1576
98,63.84,25.0,1596
99,64.64,25.0,1616
100,65.44,25.0,1636
101,65.48,25.0,1637
102,66.24,25.0,1656
103,67.04,25.0,1676
104,67.84,25.0,1696
105,67.88,25.0,1697
106,68.2,25.0,1705
107,68.56,25.0,1714
108,68.92,25.0,1723
109,68.96,25.0,1724
110,72.6,25.0,1815
111,76.24,25.0,1906
112,79.88,25.0,1997
113,79.92,25.0,1998
114,80.44,25.0,2011
115,81.0,25.0,2025
116,81.56,25.0,2039
117,81.6,25.0,2040
118,82.08,25.0,2052
119,82.56,25.0,2064
120,83.08,25.0,2077
121,83.12,25.0,2078
122,83.68,25.0,2092
123,84.24,25.0,2106
124,84.84,25.0,2121
125,84.88,25.0,2122
126,85.64,25.0,2141
127,86.4,25.0,2160
128,87.16,25.0,2179
129,87.2,25.0,2180
130,87.72,25.0,2193
131,88.24,25.0,2206
132,88.76,25.0,2219
133,88.8,25.0,2220
134,90.96,25.0,2274
135,93.12,25.0,2328
136,95.28,25.0,2382
137,95.32,25.0,2383
138,95.84,25.0,2396
139,96.36,25.0,2409
140,96.88,25.0,2422
141,96.92,25.0,2423
142,97.6,25.0,2440
143,98.28,25.0,2457
144,99.0,25.0,2475
145,99.04,25.0,2476
146,99.6,25.0,2490
147,100.2,25.0,2505
148,100.8,25.0,2520
149,100.84,25.0,2521
150,101.48,25.0,2537
151,102.12,25.0,2553
152,102.76,25.0,2569
153,102.8,25.0,2570
154,103.28,25.0,2582
155,103.76,25.0,2594
156,104.24,25.0,2606
157,104.28,25.0,2607
158,105.2,25.0,2630
159,106.12,25.0,2653
160,107.08,25.0,2677
161,107.12,25.0,2678
162,107.76,25.0,2694
163,108.4,25.0,2710
164,109.08,25.0,2727
165,109.12,25.0,2728
166,109.96,25.0,2749
167,110.84,25.0,2771
168,111.72,25.0,2793
169,111.76,25.0,2794
