n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.12,25.0,3
3,0.28,25.0,7
4,0.44,25.0,11
5,0.48,25.0,12
6,1.04,25.0,26
7,1.6,25.0,40
8,2.16,25.0,54
9,2.24,25.0,56
10,6.4,25.0,160
11,10.56,25.0,264
12,14.72,25.0,368
13,14.76,25.0,369
14,15.68,25.0,392
15,16.6,25.0,415
16,17.52,25.0,438
17,17.56,25.0,439
18,18.0,25.0,450
19,18.48,25.0,462
20,18.96,25.0,474
21,19.0,25.0,475
22,19.4,25.0,485
23,19.8,25.0,495
24,20.24,25.0,506
25,20.28,25.0,507
26,20.68,25.0,517
27,21.08,25.0,527
28,21.48,25.0,537
29,21.52,25.0,538
30,21.84,25.0,546
31,22.2,25.0,555
32,22.56,25.0,564
33,22.6,25.0,565
34,22.92,25.0,573
35,23.28,25.0,582
36,23.64,25.0,591
37,23.68,25.0,592
38,23.72,25.0,593
39,23.76,25.0,594
40,23.84,25.0,596
41,23.88,25.0,597
42,24.16,25.0,604
43,24.48,25.0,612
44,24.8,25.0,620
45,24.84,25.0,621
46,25.2,25.0,630
47,25.6,25.0,640
48,26.0,25.0,650
49,26.04,25.0,651
50,26.44,25.0,661
51,26.84,25.0,671
52,27.28,25.0,682
53,27.32,25.0,683
54,28.08,25.0,702
55,28.84,25.0,721
56,29.6,25.0,740
57,29.64,25.0,741
58,30.0,25.0,750
59,30.4,25.0,760
60,30.8,25.0,770
61,30.84,25.0,771
62,31.32,25.0,783
63,31.84,25.0,796
64,32.36,25.0,809
65,32.4,25.0,810
66,32.96,25.0,824
67,33.56,25.0,839
68,34.16,25.0,854
69,34.2,25.0,855
70,34.64,25.0,866
71,35.12,25.0,878
72,35.6,25.0,890
73,35.64,25.0,891
74,36.12,25.0,903
75,36.6,25.0,915
76,37.08,25.0,927
77,37.12,25.0,928
78,37.56,25.0,939
79,38.04,25.0,951
80,38.52,25.0,963
81,38.56,25.0,964
82,38.96,25.0,974
83,39.36,25.0,984
84,39.8,25.0,995
85,39.84,25.0,996
86,41.72,25.0,1043
87,43.6,25.0,1090
88,45.48,25.0,1137
89,45.52,25.0,1138
90,54.64,25.0,1366
91,63.8,25.0,1595
92,72.96,25.0,1824
93,73.0,25.0,1825
94,74.04,25.0,1851
95,75.12,25.0,1878
96,76.2,25.0,1905
97,76.24,25.0,1906
98,78.16,25.0,1954
99,80.08,25.0,2002
100,82.0,25.0,2050
101,82.04,25.0,2051
102,83.2,25.0,2080
103,84.4,25.0,2110
104,85.6,25.0,2140
105,85.64,25.0,2141
106,86.52,25.0,2163
107,87.4,25.0,2185
108,88.32,25.0,2208
109,88.36,25.0,2209
110,88.76,25.0,2219
111,89.16,25.0,2229
112,89.6,25.0,2240
113,89.64,25.0,2241
114,91.16,25.0,2279
115,92.72,25.0,2318
116,94.28,25.0,2357
117,94.32,25.0,2358
118,95.56,25.0,2389
119,96.8,25.0,2420
120,98.04,25.0,2451
121,98.08,25.0,2452
122,99.64,25.0,2491
123,101.24,25.0,2531
124,102.84,25.0,2571
125,102.88,25.0,2572
126,104.0,25.0,2600
127,105.12,25.0,2628
128,106.24,25.0,2656
129,106.28,25.0,2657
130,106.96,25.0,2674
131,107.64,25.0,2691
132,108.32,25.0,2708
133,108.36,25.0,2709
134,109.32,25.0,2733
135,110.28,25.0,2757
136,111.28,25.0,2782
137,111.32,25.0,2783
138,111.84,25.0,2796
139,112.36,25.0,2809
140,112.88,25.0,2822
141,112.92,25.0,2823
142,114.2,25.0,2855
143,115.48,25.0,2887
144,116.76,25.0,2919
