n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.12,25.0,3
3,0.24,25.0,6
4,0.4,25.0,10
5,0.44,25.0,11
6,4.68,25.0,117
7,8.96,25.0,224
8,13.24,25.0,331
9,13.28,25.0,332
10,14.28,25.0,357
11,15.32,25.0,383
12,16.36,25.0,409
13,16.4,25.0,410
14,17.0,25.0,425
15,17.64,25.0,441
16,18.28,25.0,457
17,18.32,25.0,458
18,18.88,25.0,472
19,19.44,25.0,486
20,20.0,25.0,500
21,20.04,25.0,501
22,20.36,25.0,509
23,20.68,25.0,517
24,21.0,25.0,525
25,21.04,25.0,526
26,21.48,25.0,537
27,21.96,25.0,549
28,22.44,25.0,561
29,22.48,25.0,562
30,23.08,25.0,577
31,23.68,25.0,592
32,24.32,25.0,608
33,24.36,25.0,609
34,25.16,25.0,629
35,25.96,25.0,649
36,26.8,25.0,670
37,26.84,25.0,671
38,27.36,25.0,684
39,27.88,25.0,697
40,28.4,25.0,710
41,28.44,25.0,711
42,29.32,25.0,733
43,30.24,25.0,756
44,31.16,25.0,779
45,31.2,25.0,780
46,31.64,25.0,791
47,32.08,25.0,802
48,32.52,25.0,813
49,32.56,25.0,814
50,33.16,25.0,829
51,33.76,25.0,844
52,34.4,25.0,860
53,34.44,25.0,861
54,35.24,25.0,881
55,36.04,25.0,901
56,36.84,25.0,921
57,36.88,25.0,922
58,39.28,25.0,982
59,41.68,25.0,1042
60,44.12,25.0,1103
61,44.16,25.0,1104
62,49.48,25.0,1237
63,54.8,25.0,1370
64,60.16,25.0,1504
65,60.2,25.0,1505
66,61.12,25.0,1528
67,62.08,25.0,1552
68,63.04,25.0,1576
69,63.08,25.0,1577
70,63.68,25.0,1592
71,64.28,25.0,1607
72,64.92,25.0,1623
73,64.96,25.0,1624
74,65.76,25.0,1644
75,66.56,25.0,1664
76,67.4,25.0,1685
77,67.44,25.0,1686
78,68.08,25.0,1702
79,68.76,25.0,1719
80,69.44,25.0,1736
81,69.48,25.0,1737
82,70.04,25.0,1751
83,70.6,25.0,1765
84,71.2,25.0,1780
85,71.24,25.0,1781
86,72.28,25.0,1807
87,73.32,25.0,1833
88,74.36,25.0,1859
89,74.4,25.0,1860
90,75.12,25.0,1878
91,75.88,25.0,1897
92,76.64,25.0,1916
93,76.68,25.0,1917
94,77.08,25.0,1927
95,77.48,25.0,1937
96,77.88,25.0,1947
97,77.92,25.0,1948
98,79.0,25.0,1975
99,80.12,25.0,2003
100,81.24,25.0,2031
101,81.28,25.0,2032
102,82.24,25.0,2056
103,83.2,25.0,2080
104,84.2,25.0,2105
105,84.24,25.0,2106
106,85.36,25.0,2134
107,86.52,25.0,2163
108,87.68,25.0,2192
109,87.72,25.0,2193
110,88.2,25.0,2205
111,88.68,25.0,2217
112,89.16,25.0,2229
113,89.2,25.0,2230
114,89.56,25.0,2239
115,89.96,25.0,2249
116,90.36,25.0,2259
117,90.4,25.0,2260
118,99.48,25.0,2487
119,108.56,25.0,2714
120,117.64,25.0,2941
121,117.68,25.0,2942
122,118.68,25.0,2967
123,119.72,25.0,2993
124,120.76,25.0,3019
125,120.8,25.0,3020
126,122.0,25.0,3050
127,123.2,25.0,3080
128,124.44,25.0,3111
129,124.48,25.0,3112
130,125.32,25.0,3133
131,126.2,25.0,3155
132,127.08,25.0,3177
133,127.12,25.0,3178
134,127.44,25.0,3186
135,127.76,25.0,3194
136,128.12,25.0,3203
137,128.16,25.0,3204
138,128.68,25.0,3217
139,129.2,25.0,3230
140,129.72,25.0,3243
141,129.76,25.0,3244
142,130.2,25.0,3255
