n,pts_time,fps,frame_idx
1,0.04,25.0,1
2,0.72,25.0,18
3,1.4,25.0,35
4,2.08,25.0,52
5,2.16,25.0,54
6,5.84,25.0,146
7,9.52,25.0,238
8,13.2,25.0,330
9,13.24,25.0,331
10,14.2,25.0,355
11,15.16,25.0,379
12,16.12,25.0,403
13,16.16,25.0,404
14,16.64,25.0,416
15,17.12,25.0,428
16,17.64,25.0,441
17,17.68,25.0,442
18,18.04,25.0,451
19,18.44,25.0,461
20,18.84,25.0,471
21,18.88,25.0,472
22,19.4,25.0,485
23,19.92,25.0,498
24,20.48,25.0,512
25,20.52,25.0,513
26,21.08,25.0,527
27,21.64,25.0,541
28,22.2,25.0,555
29,22.24,25.0,556
30,22.76,25.0,569
31,23.28,25.0,582
32,23.84,25.0,596
33,23.88,25.0,597
34,24.36,25.0,609
35,24.88,25.0,622
36,25.4,25.0,635
37,25.44,25.0,636
38,25.84,25.0,646
39,26.24,25.0,656
40,26.64,25.0,666
41,26.68,25.0,667
42,27.16,25.0,679
43,27.64,25.0,691
44,28.16,25.0,704
45,28.2,25.0,705
46,28.68,25.0,717
47,29.2,25.0,730
48,29.72,25.0,743
49,29.76,25.0,744
50,30.24,25.0,756
51,30.76,25.0,769
52,31.28,25.0,782
53,31.32,25.0,783
54,31.76,25.0,794
55,32.24,25.0,806
56,32.72,25.0,818
57,32.76,25.0,819
58,33.12,25.0,828
59,33.52,25.0,838
60,33.92,25.0,848
61,33.96,25.0,849
62,34.8,25.0,870
63,35.68,25.0,892
64,36.56,25.0,914
65,36.64,25.0,916
66,43.16,25.0,1079
67,49.72,25.0,1243
68,56.28,25.0,1407
69,56.32,25.0,1408
70,57.52,25.0,1438
71,58.72,25.0,1468
72,59.96,25.0,1499
73,60.0,25.0,1500
74,61.8,25.0,1545
75,63.64,25.0,1591
76,65.48,25.0,1637
77,65.52,25.0,1638
78,65.92,25.0,1648
79,66.36,25.0,1659
80,66.8,25.0,1670
81,66.84,25.0,1671
82,69.44,25.0,1736
83,72.04,25.0,1801
84,74.64,25.0,1866
85,74.68,25.0,1867
86,78.2,25.0,1955
87,81.72,25.0,2043
88,85.28,25.0,2132
89,85.32,25.0,2133
90,86.4,25.0,2160
91,87.48,25.0,2187
92,88.6,25.0,2215
93,88.64,25.0,2216
94,89.96,25.0,2249
95,91.28,25.0,2282
96,92.6,25.0,2315
97,92.64,25.0,2316
98,94.56,25.0,2364
99,96.48,25.0,2412
100,98.44,25.0,2461
101,98.48,25.0,2462
102,101.32,25.0,2533
103,104.2,25.0,2605
104,107.08,25.0,2677
105,107.12,25.0,2678
