n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.16,25.0,4
3,0.36,25.0,9
4,0.56,25.0,14
5,0.6,25.0,15
6,1.08,25.0,27
7,1.56,25.0,39
8,2.08,25.0,52
9,2.12,25.0,53
10,6.64,25.0,166
11,11.16,25.0,279
12,15.68,25.0,392
13,15.72,25.0,393
14,16.48,25.0,412
15,17.24,25.0,431
16,18.04,25.0,451
17,18.08,25.0,452
18,18.44,25.0,461
19,18.84,25.0,471
20,19.24,25.0,481
21,19.28,25.0,482
22,19.64,25.0,491
23,20.04,25.0,501
24,20.44,25.0,511
25,20.48,25.0,512
26,20.72,25.0,518
27,20.96,25.0,524
28,21.2,25.0,530
29,21.24,25.0,531
30,21.36,25.0,534
31,21.52,25.0,538
32,21.68,25.0,542
33,21.72,25.0,543
34,21.96,25.0,549
35,22.24,25.0,556
36,22.52,25.0,563
37,22.56,25.0,564
38,22.72,25.0,568
39,22.92,25.0,573
40,23.12,25.0,578
41,23.16,25.0,579
42,23.52,25.0,588
43,23.88,25.0,597
44,24.28,25.0,607
45,24.32,25.0,608
46,24.68,25.0,617
47,25.08,25.0,627
48,25.48,25.0,637
49,25.52,25.0,638
50,25.92,25.0,648
51,26.32,25.0,658
52,26.72,25.0,668
53,26.76,25.0,669
54,27.2,25.0,680
55,27.64,25.0,691
56,28.08,25.0,702
57,28.12,25.0,703
58,28.52,25.0,713
59,28.92,25.0,723
60,29.32,25.0,733
61,29.36,25.0,734
62,29.76,25.0,744
63,30.16,25.0,754
64,30.56,25.0,764
65,30.6,25.0,765
66,31.0,25.0,775
67,31.4,25.0,785
68,31.8,25.0,795
69,31.84,25.0,796
70,32.2,25.0,805
71,32.56,25.0,814
72,32.96,25.0,824
73,33.0,25.0,825
74,33.6,25.0,840
75,34.2,25.0,855
76,34.84,25.0,871
77,34.88,25.0,872
78,40.24,25.0,1006
79,45.64,25.0,1141
80,51.04,25.0,1276
81,51.08,25.0,1277
82,51.28,25.0,1282
83,51.48,25.0,1287
84,51.68,25.0,1292
85,51.72,25.0,1293
86,52.12,25.0,1303
87,52.52,25.0,1313
88,52.96,25.0,1324
89,53.0,25.0,1325
90,53.32,25.0,1333
91,53.64,25.0,1341
92,54.0,25.0,1350
93,54.04,25.0,1351
94,54.68,25.0,1367
95,55.32,25.0,1383
96,55.96,25.0,1399
97,56.0,25.0,1400
98,56.48,25.0,1412
99,56.96,25.0,1424
100,57.48,25.0,1437
101,57.52,25.0,1438
102,58.0,25.0,1450
103,58.52,25.0,1463
104,59.04,25.0,1476
105,59.08,25.0,1477
106,59.48,25.0,1487
107,59.88,25.0,1497
108,60.28,25.0,1507
109,60.32,25.0,1508
110,60.72,25.0,1518
111,61.12,25.0,1528
112,61.56,25.0,1539
113,61.6,25.0,1540
114,61.92,25.0,1548
115,62.24,25.0,1556
116,62.56,25.0,1564
117,62.6,25.0,1565
118,63.2,25.0,1580
119,63.8,25.0,1595
120,64.4,25.0,1610
121,64.44,25.0,1611
122,64.88,25.0,1622
123,65.32,25.0,1633
124,65.76,25.0,1644
125,65.8,25.0,1645
126,66.24,25.0,1656
127,66.68,25.0,1667
128,67.12,25.0,1678
129,67.16,25.0,1679
130,67.56,25.0,1689
131,68.0,25.0,1700
132,68.44,25.0,1711
133,68.48,25.0,1712
134,68.84,25.0,1721
135,69.2,25.0,1730
136,69.56,25.0,1739
137,69.6,25.0,1740
138,69.92,25.0,1748
139,70.28,25.0,1757
140,70.64,25.0,1766
141,70.68,25.0,1767
142,71.36,25.0,1784
143,72.04,25.0,1801
144,72.72,25.0,1818
145,72.76,25.0,1819
146,74.92,25.0,1873
147,77.12,25.0,1928
148,79.32,25.0,1983
149,79.36,25.0,1984
150,79.6,25.0,1990
151,79.84,25.0,1996
152,80.12,25.0,2003
153,80.16,25.0,2004
154,80.44,25.0,2011
155,80.72,25.0,2018
156,81.0,25.0,2025
157,81.04,25.0,2026
158,81.36,25.0,2034
159,81.68,25.0,2042
160,82.0,25.0,2050
161,82.04,25.0,2051
162,83.16,25.0,2079
163,84.28,25.0,2107
164,85.4,25.0,2135
165,85.44,25.0,2136
166,86.36,25.0,2159
167,87.32,25.0,2183
168,88.28,25.0,2207
169,88.32,25.0,2208
170,88.68,25.0,2217
171,89.04,25.0,2226
172,89.4,25.0,2235
173,89.44,25.0,2236
174,91.12,25.0,2278
175,92.8,25.0,2320
176,94.52,25.0,2363
177,94.56,25.0,2364
178,95.12,25.0,2378
179,95.68,25.0,2392
180,96.28,25.0,2407
181,96.32,25.0,2408
182,97.12,25.0,2428
183,97.92,25.0,2448
184,98.72,25.0,2468
185,98.76,25.0,2469
186,99.16,25.0,2479
187,99.56,25.0,2489
188,99.96,25.0,2499
189,100.0,25.0,2500
190,100.48,25.0,2512
191,101.0,25.0,2525
192,101.52,25.0,2538
193,101.56,25.0,2539
194,101.96,25.0,2549
195,102.4,25.0,2560
196,102.84,25.0,2571
197,102.88,25.0,2572
198,103.44,25.0,2586
199,104.0,25.0,2600
200,104.56,25.0,2614
201,104.6,25.0,2615
202,105.16,25.0,2629
203,105.76,25.0,2644
204,106.36,25.0,2659
205,106.4,25.0,2660
206,106.96,25.0,2674
207,107.52,25.0,2688
208,108.08,25.0,2702
209,108.12,25.0,2703
210,108.92,25.0,2723
211,109.76,25.0,2744
212,110.6,25.0,2765
213,110.64,25.0,2766
214,111.04,25.0,2776
215,111.48,25.0,2787
216,111.92,25.0,2798
217,111.96,25.0,2799
218,113.88,25.0,2847
219,115.8,25.0,2895
220,117.76,25.0,2944
221,117.8,25.0,2945
222,119.92,25.0,2998
223,122.04,25.0,3051
224,124.2,25.0,3105
225,124.24,25.0,3106
226,125.04,25.0,3126
227,125.88,25.0,3147
228,126.72,25.0,3168
229,126.76,25.0,3169
230,127.72,25.0,3193
231,128.72,25.0,3218
232,129.72,25.0,3243
233,129.76,25.0,3244
234,130.68,25.0,3267
235,131.64,25.0,3291
236,132.6,25.0,3315
237,132.64,25.0,3316
238,133.48,25.0,3337
239,134.36,25.0,3359
240,135.24,25.0,3381
241,135.28,25.0,3382
242,136.28,25.0,3407
243,137.28,25.0,3432
244,138.32,25.0,3458
245,138.36,25.0,3459
246,142.72,25.0,3568
247,147.08,25.0,3677
248,151.48,25.0,3787
249,151.52,25.0,3788
250,152.36,25.0,3809
251,153.24,25.0,3831
252,154.12,25.0,3853
253,154.16,25.0,3854
254,155.0,25.0,3875
255,155.84,25.0,3896
256,156.72,25.0,3918
257,156.76,25.0,3919
258,157.48,25.0,3937
259,158.24,25.0,3956
260,159.0,25.0,3975
261,159.04,25.0,3976
262,159.76,25.0,3994
263,160.52,25.0,4013
264,161.28,25.0,4032
265,161.32,25.0,4033
266,162.16,25.0,4054
