n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.2,25.0,5
4,0.32,25.0,8
5,0.36,25.0,9
6,0.84,25.0,21
7,1.32,25.0,33
8,1.8,25.0,45
9,1.84,25.0,46
10,6.24,25.0,156
11,10.64,25.0,266
12,15.08,25.0,377
13,15.12,25.0,378
14,15.88,25.0,397
15,16.64,25.0,416
16,17.4,25.0,435
17,17.44,25.0,436
18,18.0,25.0,450
19,18.56,25.0,464
20,19.16,25.0,479
21,19.2,25.0,480
22,19.64,25.0,491
23,20.08,25.0,502
24,20.56,25.0,514
25,20.6,25.0,515
26,21.2,25.0,530
27,21.84,25.0,546
28,22.48,25.0,562
29,22.52,25.0,563
30,22.92,25.0,573
31,23.36,25.0,584
32,23.8,25.0,595
33,23.84,25.0,596
34,24.36,25.0,609
35,24.88,25.0,622
36,25.4,25.0,635
37,25.44,25.0,636
38,26.08,25.0,652
39,26.76,25.0,669
40,27.44,25.0,686
41,27.48,25.0,687
42,27.88,25.0,697
43,28.28,25.0,707
44,28.72,25.0,718
45,28.76,25.0,719
46,29.92,25.0,748
47,31.12,25.0,778
48,32.32,25.0,808
49,32.36,25.0,809
50,33.04,25.0,826
51,33.72,25.0,843
52,34.4,25.0,860
53,34.44,25.0,861
54,41.4,25.0,1035
55,48.36,25.0,1209
56,55.32,25.0,1383
57,55.36,25.0,1384
58,56.56,25.0,1414
59,57.8,25.0,1445
60,59.04,25.0,1476
61,59.08,25.0,1477
62,59.76,25.0,1494
63,60.44,25.0,1511
64,61.16,25.0,1529
65,61.2,25.0,1530
66,61.96,25.0,1549
67,62.76,25.0,1569
68,63.56,25.0,1589
69,63.6,25.0,1590
70,64.32,25.0,1608
71,65.04,25.0,1626
72,65.76,25.0,1644
73,65.8,25.0,1645
74,66.56,25.0,1664
75,67.32,25.0,1683
76,68.08,25.0,1702
77,68.12,25.0,1703
78,68.72,25.0,1718
79,69.36,25.0,1734
80,70.0,25.0,1750
81,70.04,25.0,1751
82,70.64,25.0,1766
83,71.24,25.0,1781
84,71.84,25.0,1796
85,71.88,25.0,1797
86,72.72,25.0,1818
87,73.56,25.0,1839
88,74.44,25.0,1861
89,74.48,25.0,1862
90,75.12,25.0,1878
91,75.76,25.0,1894
92,76.44,25.0,1911
93,76.48,25.0,1912
94,77.32,25.0,1933
95,78.16,25.0,1954
96,79.0,25.0,1975
97,79.04,25.0,1976
98,79.4,25.0,1985
99,79.76,25.0,1994
100,80.16,25.0,2004
101,80.2,25.0,2005
102,81.56,25.0,2039
103,82.96,25.0,2074
104,84.36,25.0,2109
105,84.4,25.0,2110
106,85.76,25.0,2144
107,87.12,25.0,2178
108,88.52,25.0,2213
109,88.56,25.0,2214
110,89.6,25.0,2240
111,90.64,25.0,2266
112,91.68,25.0,2292
113,91.72,25.0,2293
114,92.88,25.0,2322
115,94.04,25.0,2351
116,95.24,25.0,2381
117,95.28,25.0,2382
118,96.12,25.0,2403
119,97.0,25.0,2425
120,97.88,25.0,2447
121,97.92,25.0,2448
122,98.96,25.0,2474
123,100.04,25.0,2501
124,101.12,25.0,2528
125,101.16,25.0,2529
126,104.56,25.0,2614
127,108.0,25.0,2700
128,111.44,25.0,2786
129,111.48,25.0,2787
130,112.84,25.0,2821
131,114.2,25.0,2855
132,115.6,25.0,2890
133,115.64,25.0,2891
134,117.92,25.0,2948
135,120.24,25.0,3006
136,122.56,25.0,3064
137,122.6,25.0,3065
138,123.92,25.0,3098
139,125.24,25.0,3131
140,126.6,25.0,3165
141,126.64,25.0,3166
142,130.16,25.0,3254
143,133.72,25.0,3343
144,137.28,25.0,3432
145,137.32,25.0,3433
146,138.56,25.0,3464
147,139.8,25.0,3495
148,141.04,25.0,3526
149,141.08,25.0,3527
150,142.24,25.0,3556
151,143.4,25.0,3585
152,144.56,25.0,3614
153,144.6,25.0,3615
154,151.04,25.0,3776
155,157.48,25.0,3937
156,163.92,25.0,4098
157,163.96,25.0,4099
158,165.32,25.0,4133
159,166.68,25.0,4167
160,168.08,25.0,4202
161,168.12,25.0,4203
162,168.96,25.0,4224
163,169.84,25.0,4246
164,170.72,25.0,4268
165,170.76,25.0,4269
166,171.6,25.0,4290
