n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.04,25.0,1
3,0.12,25.0,3
4,0.2,25.0,5
5,0.24,25.0,6
6,0.56,25.0,14
7,0.88,25.0,22
8,1.24,25.0,31
9,1.28,25.0,32
10,5.48,25.0,137
11,9.72,25.0,243
12,13.96,25.0,349
13,14.0,25.0,350
14,14.8,25.0,370
15,15.6,25.0,390
16,16.4,25.0,410
17,16.44,25.0,411
18,16.8,25.0,420
19,17.16,25.0,429
20,17.52,25.0,438
21,17.56,25.0,439
22,17.68,25.0,442
23,17.8,25.0,445
24,17.96,25.0,449
25,18.0,25.0,450
26,18.52,25.0,463
27,19.04,25.0,476
28,19.56,25.0,489
29,19.6,25.0,490
30,20.76,25.0,519
31,21.96,25.0,549
32,23.16,25.0,579
33,23.2,25.0,580
34,23.72,25.0,593
35,24.24,25.0,606
36,24.8,25.0,620
37,24.84,25.0,621
38,25.4,25.0,635
39,25.96,25.0,649
40,26.56,25.0,664
41,26.6,25.0,665
42,27.12,25.0,678
43,27.64,25.0,691
44,28.16,25.0,704
45,28.2,25.0,705
46,28.68,25.0,717
47,29.2,25.0,730
48,29.72,25.0,743
49,29.76,25.0,744
50,30.88,25.0,772
51,32.0,25.0,800
52,33.12,25.0,828
53,33.16,25.0,829
54,33.72,25.0,843
55,34.28,25.0,857
56,34.84,25.0,871
57,34.88,25.0,872
58,36.44,25.0,911
59,38.04,25.0,951
60,39.64,25.0,991
61,39.68,25.0,992
62,46.4,25.0,1160
63,53.12,25.0,1328
64,59.84,25.0,1496
65,59.88,25.0,1497
66,60.52,25.0,1513
67,61.16,25.0,1529
68,61.84,25.0,1546
69,61.88,25.0,1547
70,62.52,25.0,1563
71,63.16,25.0,1579
72,63.84,25.0,1596
73,63.88,25.0,1597
74,64.48,25.0,1612
75,65.08,25.0,1627
76,65.72,25.0,1643
77,65.76,25.0,1644
78,66.04,25.0,1651
79,66.32,25.0,1658
80,66.64,25.0,1666
81,66.68,25.0,1667
82,67.28,25.0,1682
83,67.88,25.0,1697
84,68.52,25.0,1713
85,68.56,25.0,1714
86,69.28,25.0,1732
87,70.0,25.0,1750
88,70.72,25.0,1768
89,70.76,25.0,1769
90,71.44,25.0,1786
91,72.12,25.0,1803
92,72.8,25.0,1820
93,72.84,25.0,1821
94,73.36,25.0,1834
95,73.88,25.0,1847
96,74.44,25.0,1861
97,74.48,25.0,1862
98,75.32,25.0,1883
99,76.2,25.0,1905
100,77.08,25.0,1927
101,77.12,25.0,1928
102,77.96,25.0,1949
103,78.8,25.0,1970
104,79.68,25.0,1992
105,79.72,25.0,1993
106,80.32,25.0,2008
107,80.96,25.0,2024
108,81.6,25.0,2040
109,81.64,25.0,2041
110,82.0,25.0,2050
111,82.4,25.0,2060
112,82.8,25.0,2070
113,82.84,25.0,2071
114,83.24,25.0,2081
115,83.68,25.0,2092
116,84.12,25.0,2103
117,84.16,25.0,2104
118,85.24,25.0,2131
119,86.32,25.0,2158
120,87.4,25.0,2185
121,87.44,25.0,2186
122,87.92,25.0,2198
123,88.4,25.0,2210
124,88.92,25.0,2223
125,88.96,25.0,2224
126,89.8,25.0,2245
127,90.68,25.0,2267
128,91.56,25.0,2289
129,91.6,25.0,2290
130,92.56,25.0,2314
131,93.56,25.0,2339
132,94.56,25.0,2364
133,94.6,25.0,2365
134,95.88,25.0,2397
135,97.2,25.0,2430
136,98.52,25.0,2463
137,98.56,25.0,2464
138,99.08,25.0,2477
139,99.6,25.0,2490
140,100.12,25.0,2503
141,100.16,25.0,2504
142,100.72,25.0,2518
143,101.32,25.0,2533
144,101.92,25.0,2548
145,101.96,25.0,2549
146,102.64,25.0,2566
147,103.32,25.0,2583
148,104.0,25.0,2600
149,104.04,25.0,2601
150,104.84,25.0,2621
151,105.68,25.0,2642
152,106.52,25.0,2663
153,106.56,25.0,2664
154,107.28,25.0,2682
155,108.0,25.0,2700
156,108.72,25.0,2718
157,108.76,25.0,2719
158,109.36,25.0,2734
159,109.96,25.0,2749
160,110.56,25.0,2764
161,110.6,25.0,2765
162,110.76,25.0,2769
163,110.92,25.0,2773
164,111.12,25.0,2778
165,111.16,25.0,2779
166,112.12,25.0,2803
167,113.08,25.0,2827
168,114.04,25.0,2851
169,114.08,25.0,2852
170,114.92,25.0,2873
171,115.8,25.0,2895
172,116.68,25.0,2917
173,116.72,25.0,2918
174,117.0,25.0,2925
175,117.28,25.0,2932
176,117.6,25.0,2940
177,117.64,25.0,2941
178,118.32,25.0,2958
179,119.0,25.0,2975
180,119.72,25.0,2993
181,119.76,25.0,2994
182,120.32,25.0,3008
183,120.88,25.0,3022
184,121.48,25.0,3037
185,121.52,25.0,3038
186,125.36,25.0,3134
187,129.2,25.0,3230
188,133.08,25.0,3327
189,133.12,25.0,3328
190,134.24,25.0,3356
191,135.36,25.0,3384
192,136.52,25.0,3413
193,136.56,25.0,3414
194,136.92,25.0,3423
195,137.28,25.0,3432
196,137.68,25.0,3442
197,137.72,25.0,3443
198,138.56,25.0,3464
199,139.4,25.0,3485
200,140.28,25.0,3507
201,140.32,25.0,3508
202,141.16,25.0,3529
203,142.0,25.0,3550
204,142.84,25.0,3571
205,142.88,25.0,3572
206,144.0,25.0,3600
207,145.12,25.0,3628
208,146.24,25.0,3656
209,146.28,25.0,3657
210,147.24,25.0,3681
211,148.2,25.0,3705
212,149.16,25.0,3729
213,149.2,25.0,3730
214,149.88,25.0,3747
215,150.56,25.0,3764
216,151.28,25.0,3782
217,151.32,25.0,3783
218,151.84,25.0,3796
219,152.36,25.0,3809
220,152.88,25.0,3822
221,152.92,25.0,3823
222,154.28,25.0,3857
223,155.64,25.0,3891
224,157.0,25.0,3925
225,157.04,25.0,3926
226,158.36,25.0,3959
227,159.68,25.0,3992
228,161.04,25.0,4026
229,161.08,25.0,4027
230,162.08,25.0,4052
231,163.12,25.0,4078
232,164.16,25.0,4104
233,164.2,25.0,4105
234,165.68,25.0,4142
235,167.16,25.0,4179
236,168.64,25.0,4216
237,168.68,25.0,4217
238,169.44,25.0,4236
239,170.2,25.0,4255
240,170.96,25.0,4274
241,171.0,25.0,4275
242,172.0,25.0,4300
243,173.0,25.0,4325
244,174.0,25.0,4350
245,174.04,25.0,4351
246,174.68,25.0,4367
247,175.36,25.0,4384
248,176.04,25.0,4401
249,176.08,25.0,4402
250,176.84,25.0,4421
251,177.6,25.0,4440
252,178.36,25.0,4459
253,178.4,25.0,4460
254,180.72,25.0,4518
255,183.08,25.0,4577
256,185.44,25.0,4636
257,185.48,25.0,4637
258,186.2,25.0,4655
259,186.96,25.0,4674
260,187.72,25.0,4693
261,187.76,25.0,4694
262,188.56,25.0,4714
263,189.36,25.0,4734
264,190.2,25.0,4755
265,190.24,25.0,4756
266,191.2,25.0,4780
267,192.16,25.0,4804
268,193.12,25.0,4828
269,193.16,25.0,4829
270,193.88,25.0,4847
271,194.64,25.0,4866
272,195.4,25.0,4885
273,195.44,25.0,4886
274,200.56,25.0,5014
275,205.72,25.0,5143
276,210.88,25.0,5272
277,210.92,25.0,5273
278,211.88,25.0,5297
279,212.84,25.0,5321
280,213.8,25.0,5345
281,213.84,25.0,5346
282,215.12,25.0,5378
283,216.4,25.0,5410
284,217.68,25.0,5442
285,217.72,25.0,5443
286,218.52,25.0,5463
287,219.36,25.0,5484
288,220.2,25.0,5505
289,220.24,25.0,5506
290,221.16,25.0,5529
