n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.24,25.0,6
5,0.28,25.0,7
6,0.68,25.0,17
7,1.12,25.0,28
8,1.56,25.0,39
9,1.6,25.0,40
10,5.88,25.0,147
11,10.2,25.0,255
12,14.52,25.0,363
13,14.56,25.0,364
14,15.32,25.0,383
15,16.08,25.0,402
16,16.84,25.0,421
17,16.88,25.0,422
18,17.24,25.0,431
19,17.64,25.0,441
20,18.04,25.0,451
21,18.08,25.0,452
22,18.4,25.0,460
23,18.72,25.0,468
24,19.08,25.0,477
25,19.12,25.0,478
26,19.44,25.0,486
27,19.76,25.0,494
28,20.12,25.0,503
29,20.16,25.0,504
30,20.44,25.0,511
31,20.72,25.0,518
32,21.04,25.0,526
33,21.08,25.0,527
34,21.36,25.0,534
35,21.64,25.0,541
36,21.92,25.0,548
37,21.96,25.0,549
38,22.24,25.0,556
39,22.56,25.0,564
40,22.88,25.0,572
41,22.92,25.0,573
42,23.6,25.0,590
43,24.28,25.0,607
44,24.96,25.0,624
45,25.0,25.0,625
46,25.32,25.0,633
47,25.64,25.0,641
48,25.96,25.0,649
49,26.0,25.0,650
50,26.28,25.0,657
51,26.56,25.0,664
52,26.88,25.0,672
53,26.92,25.0,673
54,27.28,25.0,682
55,27.64,25.0,691
56,28.0,25.0,700
57,28.04,25.0,701
58,28.16,25.0,704
59,28.28,25.0,707
60,28.4,25.0,710
61,28.44,25.0,711
62,29.04,25.0,726
63,29.64,25.0,741
64,30.28,25.0,757
65,30.32,25.0,758
66,30.56,25.0,764
67,30.8,25.0,770
68,31.08,25.0,777
69,31.12,25.0,778
70,31.36,25.0,784
71,31.6,25.0,790
72,31.88,25.0,797
73,31.92,25.0,798
74,32.32,25.0,808
75,32.72,25.0,818
76,33.12,25.0,828
77,33.16,25.0,829
78,33.56,25.0,839
79,34.0,25.0,850
80,34.44,25.0,861
81,34.48,25.0,862
82,35.0,25.0,875
83,35.52,25.0,888
84,36.04,25.0,901
85,36.08,25.0,902
86,37.4,25.0,935
87,38.72,25.0,968
88,40.04,25.0,1001
89,40.08,25.0,1002
90,49.96,25.0,1249
91,59.84,25.0,1496
92,69.76,25.0,1744
93,69.8,25.0,1745
94,70.12,25.0,1753
95,70.48,25.0,1762
96,70.84,25.0,1771
97,70.88,25.0,1772
98,71.16,25.0,1779
99,71.48,25.0,1787
100,71.8,25.0,1795
101,71.84,25.0,1796
102,73.24,25.0,1831
103,74.64,25.0,1866
104,76.08,25.0,1902
105,76.12,25.0,1903
106,76.52,25.0,1913
107,76.92,25.0,1923
108,77.32,25.0,1933
109,77.36,25.0,1934
110,78.16,25.0,1954
111,79.0,25.0,1975
112,79.84,25.0,1996
113,79.88,25.0,1997
114,80.04,25.0,2001
115,80.24,25.0,2006
116,80.44,25.0,2011
117,80.48,25.0,2012
118,81.2,25.0,2030
119,81.92,25.0,2048
120,82.68,25.0,2067
121,82.72,25.0,2068
122,83.28,25.0,2082
123,83.84,25.0,2096
124,84.4,25.0,2110
125,84.44,25.0,2111
126,84.92,25.0,2123
127,85.4,25.0,2135
128,85.88,25.0,2147
129,85.92,25.0,2148
130,86.48,25.0,2162
131,87.04,25.0,2176
132,87.64,25.0,2191
133,87.68,25.0,2192
134,88.12,25.0,2203
135,88.56,25.0,2214
136,89.0,25.0,2225
137,89.04,25.0,2226
138,89.92,25.0,2248
139,90.8,25.0,2270
140,91.68,25.0,2292
141,91.72,25.0,2293
142,92.12,25.0,2303
143,92.56,25.0,2314
144,93.0,25.0,2325
145,93.04,25.0,2326
146,93.48,25.0,2337
147,93.96,25.0,2349
148,94.44,25.0,2361
149,94.48,25.0,2362
150,94.96,25.0,2374
151,95.48,25.0,2387
152,96.0,25.0,2400
153,96.04,25.0,2401
154,96.32,25.0,2408
155,96.6,25.0,2415
156,96.92,25.0,2423
157,96.96,25.0,2424
158,97.48,25.0,2437
159,98.0,25.0,2450
160,98.52,25.0,2463
161,98.56,25.0,2464
162,99.12,25.0,2478
163,99.68,25.0,2492
164,100.24,25.0,2506
165,100.28,25.0,2507
166,100.84,25.0,2521
167,101.4,25.0,2535
168,102.0,25.0,2550
169,102.04,25.0,2551
