n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.28,25.0,7
5,0.32,25.0,8
6,0.72,25.0,18
7,1.16,25.0,29
8,1.6,25.0,40
9,1.64,25.0,41
10,7.8,25.0,195
11,14.0,25.0,350
12,20.2,25.0,505
13,20.24,25.0,506
14,20.88,25.0,522
15,21.56,25.0,539
16,22.24,25.0,556
17,22.28,25.0,557
18,22.64,25.0,566
19,23.04,25.0,576
20,23.44,25.0,586
21,23.48,25.0,587
22,23.8,25.0,595
23,24.12,25.0,603
24,24.48,25.0,612
25,24.52,25.0,613
26,24.84,25.0,621
27,25.16,25.0,629
28,25.52,25.0,638
29,25.56,25.0,639
30,25.84,25.0,646
31,26.12,25.0,653
32,26.44,25.0,661
33,26.48,25.0,662
34,26.76,25.0,669
35,27.04,25.0,676
36,27.32,25.0,683
37,27.36,25.0,684
38,27.64,25.0,691
39,27.96,25.0,699
40,28.28,25.0,707
41,28.32,25.0,708
42,28.64,25.0,716
43,28.96,25.0,724
44,29.28,25.0,732
45,29.32,25.0,733
46,29.64,25.0,741
47,30.0,25.0,750
48,30.36,25.0,759
49,30.4,25.0,760
50,30.72,25.0,768
51,31.04,25.0,776
52,31.36,25.0,784
53,31.4,25.0,785
54,31.68,25.0,792
55,31.96,25.0,799
56,32.28,25.0,807
57,32.32,25.0,808
58,32.64,25.0,816
59,32.96,25.0,824
60,33.28,25.0,832
61,33.32,25.0,833
62,33.64,25.0,841
63,34.0,25.0,850
64,34.36,25.0,859
65,34.4,25.0,860
66,34.72,25.0,868
67,35.04,25.0,876
68,35.36,25.0,884
69,35.4,25.0,885
70,35.72,25.0,893
71,36.04,25.0,901
72,36.4,25.0,910
73,36.44,25.0,911
74,36.72,25.0,918
75,37.0,25.0,925
76,37.28,25.0,932
77,37.32,25.0,933
78,37.72,25.0,943
79,38.12,25.0,953
80,38.52,25.0,963
81,38.56,25.0,964
82,38.96,25.0,974
83,39.4,25.0,985
84,39.84,25.0,996
85,39.88,25.0,997
86,40.48,25.0,1012
87,41.08,25.0,1027
88,41.72,25.0,1043
89,41.76,25.0,1044
90,43.04,25.0,1076
91,44.32,25.0,1108
92,45.64,25.0,1141
93,45.68,25.0,1142
94,51.0,25.0,1275
95,56.32,25.0,1408
96,61.68,25.0,1542
97,61.72,25.0,1543
98,63.08,25.0,1577
99,64.48,25.0,1612
100,65.88,25.0,1647
101,65.92,25.0,1648
102,67.08,25.0,1677
103,68.28,25.0,1707
104,69.48,25.0,1737
105,69.52,25.0,1738
106,70.8,25.0,1770
107,72.08,25.0,1802
108,73.36,25.0,1834
109,73.4,25.0,1835
110,74.36,25.0,1859
111,75.36,25.0,1884
112,76.36,25.0,1909
113,76.4,25.0,1910
114,76.88,25.0,1922
115,77.4,25.0,1935
116,77.92,25.0,1948
117,77.96,25.0,1949
118,79.04,25.0,1976
119,80.12,25.0,2003
120,81.2,25.0,2030
121,81.24,25.0,2031
122,82.12,25.0,2053
123,83.04,25.0,2076
124,83.96,25.0,2099
125,84.0,25.0,2100
126,84.64,25.0,2116
127,85.28,25.0,2132
128,85.92,25.0,2148
129,85.96,25.0,2149
130,87.04,25.0,2176
131,88.16,25.0,2204
132,89.28,25.0,2232
133,89.32,25.0,2233
134,90.64,25.0,2266
135,91.96,25.0,2299
136,93.28,25.0,2332
137,93.32,25.0,2333
138,94.88,25.0,2372
139,96.48,25.0,2412
140,98.08,25.0,2452
141,98.12,25.0,2453
142,103.76,25.0,2594
143,109.4,25.0,2735
144,115.08,25.0,2877
145,115.12,25.0,2878
146,116.0,25.0,2900
147,116.88,25.0,2922
148,117.76,25.0,2944
149,117.8,25.0,2945
150,118.4,25.0,2960
151,119.04,25.0,2976
152,119.68,25.0,2992
153,119.72,25.0,2993
154,120.32,25.0,3008
155,120.96,25.0,3024
156,121.6,25.0,3040
157,121.64,25.0,3041
158,122.08,25.0,3052
159,122.56,25.0,3064
160,123.04,25.0,3076
161,123.08,25.0,3077
162,123.4,25.0,3085
163,123.72,25.0,3093
164,124.08,25.0,3102
165,124.12,25.0,3103
166,125.0,25.0,3125
167,125.88,25.0,3147
168,126.8,25.0,3170
169,126.84,25.0,3171
