n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.04,25.0,1
3,0.12,25.0,3
4,0.2,25.0,5
5,0.24,25.0,6
6,0.68,25.0,17
7,1.12,25.0,28
8,1.6,25.0,40
9,1.68,25.0,42
10,6.36,25.0,159
11,11.04,25.0,276
12,15.72,25.0,393
13,15.8,25.0,395
14,16.56,25.0,414
15,17.32,25.0,433
16,18.12,25.0,453
17,18.16,25.0,454
18,18.48,25.0,462
19,18.8,25.0,470
20,19.16,25.0,479
21,19.2,25.0,480
22,19.64,25.0,491
23,20.08,25.0,502
24,20.52,25.0,513
25,20.56,25.0,514
26,20.8,25.0,520
27,21.08,25.0,527
28,21.36,25.0,534
29,21.4,25.0,535
30,21.68,25.0,542
31,21.96,25.0,549
32,22.28,25.0,557
33,22.32,25.0,558
34,22.64,25.0,566
35,22.96,25.0,574
36,23.28,25.0,582
37,23.32,25.0,583
38,23.68,25.0,592
39,24.08,25.0,602
40,24.48,25.0,612
41,24.52,25.0,613
42,24.88,25.0,622
43,25.28,25.0,632
44,25.68,25.0,642
45,25.72,25.0,643
46,26.12,25.0,653
47,26.52,25.0,663
48,26.96,25.0,674
49,27.0,25.0,675
50,27.36,25.0,684
51,27.76,25.0,694
52,28.16,25.0,704
53,28.2,25.0,705
54,28.6,25.0,715
55,29.04,25.0,726
56,29.48,25.0,737
57,29.52,25.0,738
58,29.96,25.0,749
59,30.4,25.0,760
60,30.88,25.0,772
61,30.92,25.0,773
62,31.28,25.0,782
63,31.68,25.0,792
64,32.08,25.0,802
65,32.12,25.0,803
66,32.44,25.0,811
67,32.8,25.0,820
68,33.16,25.0,829
69,33.2,25.0,830
70,33.68,25.0,842
71,34.2,25.0,855
72,34.72,25.0,868
73,34.76,25.0,869
74,35.24,25.0,881
75,35.76,25.0,894
76,36.28,25.0,907
77,36.32,25.0,908
78,36.76,25.0,919
79,37.24,25.0,931
80,37.72,25.0,943
81,37.76,25.0,944
82,38.88,25.0,972
83,40.0,25.0,1000
84,41.12,25.0,1028
85,41.16,25.0,1029
86,48.04,25.0,1201
87,54.96,25.0,1374
88,61.88,25.0,1547
89,61.96,25.0,1549
90,63.16,25.0,1579
91,64.36,25.0,1609
92,65.56,25.0,1639
93,65.6,25.0,1640
94,66.68,25.0,1667
95,67.76,25.0,1694
96,68.84,25.0,1721
97,68.88,25.0,1722
98,70.08,25.0,1752
99,71.32,25.0,1783
100,72.56,25.0,1814
101,72.6,25.0,1815
102,73.44,25.0,1836
103,74.28,25.0,1857
104,75.16,25.0,1879
105,75.2,25.0,1880
106,76.4,25.0,1910
107,77.64,25.0,1941
108,78.88,25.0,1972
109,78.92,25.0,1973
110,79.68,25.0,1992
111,80.48,25.0,2012
112,81.28,25.0,2032
113,81.32,25.0,2033
114,82.08,25.0,2052
115,82.84,25.0,2071
116,83.64,25.0,2091
117,83.68,25.0,2092
118,84.48,25.0,2112
119,85.28,25.0,2132
120,86.08,25.0,2152
121,86.12,25.0,2153
122,86.52,25.0,2163
123,86.92,25.0,2173
124,87.36,25.0,2184
125,87.4,25.0,2185
126,88.0,25.0,2200
127,88.6,25.0,2215
128,89.2,25.0,2230
129,89.24,25.0,2231
130,90.0,25.0,2250
131,90.8,25.0,2270
132,91.6,25.0,2290
133,91.64,25.0,2291
134,92.0,25.0,2300
135,92.36,25.0,2309
136,92.76,25.0,2319
137,92.8,25.0,2320
138,93.28,25.0,2332
139,93.76,25.0,2344
140,94.28,25.0,2357
141,94.32,25.0,2358
142,95.08,25.0,2377
143,95.88,25.0,2397
144,96.68,25.0,2417
145,96.72,25.0,2418
146,97.36,25.0,2434
147,98.04,25.0,2451
148,98.72,25.0,2468
149,98.76,25.0,2469
150,99.32,25.0,2483
151,99.88,25.0,2497
152,100.44,25.0,2511
153,100.48,25.0,2512
154,101.28,25.0,2532
155,102.08,25.0,2552
156,102.92,25.0,2573
157,102.96,25.0,2574
158,103.36,25.0,2584
159,103.76,25.0,2594
160,104.16,25.0,2604
161,104.2,25.0,2605
162,104.84,25.0,2621
163,105.48,25.0,2637
164,106.12,25.0,2653
165,106.16,25.0,2654
166,106.64,25.0,2666
167,107.12,25.0,2678
168,107.64,25.0,2691
169,107.68,25.0,2692
170,108.24,25.0,2706
171,108.8,25.0,2720
172,109.4,25.0,2735
173,109.44,25.0,2736
174,109.76,25.0,2744
175,110.12,25.0,2753
176,110.48,25.0,2762
177,110.52,25.0,2763
178,110.92,25.0,2773
179,111.32,25.0,2783
180,111.76,25.0,2794
181,111.8,25.0,2795
182,112.76,25.0,2819
183,113.72,25.0,2843
184,114.68,25.0,2867
185,114.72,25.0,2868
186,115.04,25.0,2876
187,115.36,25.0,2884
188,115.72,25.0,2893
189,115.76,25.0,2894
190,117.2,25.0,2930
191,118.68,25.0,2967
192,120.16,25.0,3004
193,120.2,25.0,3005
194,120.68,25.0,3017
195,121.16,25.0,3029
196,121.68,25.0,3042
197,121.72,25.0,3043
198,122.2,25.0,3055
199,122.68,25.0,3067
200,123.16,25.0,3079
201,123.2,25.0,3080
202,127.96,25.0,3199
203,132.72,25.0,3318
204,137.52,25.0,3438
205,137.56,25.0,3439
206,138.36,25.0,3459
207,139.16,25.0,3479
208,140.0,25.0,3500
209,140.04,25.0,3501
210,140.44,25.0,3511
211,140.88,25.0,3522
212,141.32,25.0,3533
213,141.36,25.0,3534
214,141.88,25.0,3547
215,142.4,25.0,3560
216,142.96,25.0,3574
217,143.0,25.0,3575
218,143.36,25.0,3584
219,143.72,25.0,3593
220,144.08,25.0,3602
221,144.12,25.0,3603
222,144.96,25.0,3624
223,145.8,25.0,3645
224,146.64,25.0,3666
225,146.68,25.0,3667
226,147.04,25.0,3676
227,147.44,25.0,3686
228,147.84,25.0,3696
229,147.88,25.0,3697
230,148.36,25.0,3709
231,148.84,25.0,3721
232,149.32,25.0,3733
233,149.36,25.0,3734
234,149.84,25.0,3746
235,150.32,25.0,3758
236,150.84,25.0,3771
237,150.88,25.0,3772
238,151.24,25.0,3781
239,151.6,25.0,3790
240,151.96,25.0,3799
241,152.0,25.0,3800
242,152.8,25.0,3820
243,153.6,25.0,3840
244,154.4,25.0,3860
245,154.44,25.0,3861
246,155.08,25.0,3877
247,155.76,25.0,3894
248,156.44,25.0,3911
249,156.48,25.0,3912
250,156.84,25.0,3921
251,157.2,25.0,3930
252,157.6,25.0,3940
253,157.64,25.0,3941
254,158.0,25.0,3950
255,158.36,25.0,3959
256,158.76,25.0,3969
257,158.8,25.0,3970
258,159.52,25.0,3988
259,160.28,25.0,4007
260,161.04,25.0,4026
261,161.08,25.0,4027
262,161.92,25.0,4048
263,162.8,25.0,4070
264,163.68,25.0,4092
265,163.72,25.0,4093
266,164.0,25.0,4100
267,164.32,25.0,4108
268,164.64,25.0,4116
269,164.68,25.0,4117
270,165.16,25.0,4129
271,165.64,25.0,4141
272,166.16,25.0,4154
273,166.2,25.0,4155
274,166.76,25.0,4169
275,167.36,25.0,4184
276,167.96,25.0,4199
277,168.0,25.0,4200
278,168.32,25.0,4208
279,168.68,25.0,4217
280,169.04,25.0,4226
281,169.08,25.0,4227
282,169.36,25.0,4234
283,169.64,25.0,4241
284,169.92,25.0,4248
285,169.96,25.0,4249
286,170.16,25.0,4254
287,170.4,25.0,4260
288,170.64,25.0,4266
289,170.68,25.0,4267
290,171.04,25.0,4276
291,171.44,25.0,4286
