n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.08,25.0,2
3,0.16,25.0,4
4,0.24,25.0,6
5,0.28,25.0,7
6,0.72,25.0,18
7,1.2,25.0,30
8,1.68,25.0,42
9,1.76,25.0,44
10,6.72,25.0,168
11,11.68,25.0,292
12,16.68,25.0,417
13,16.72,25.0,418
14,17.48,25.0,437
15,18.24,25.0,456
16,19.04,25.0,476
17,19.08,25.0,477
18,19.8,25.0,495
19,20.52,25.0,513
20,21.28,25.0,532
21,21.32,25.0,533
22,21.68,25.0,542
23,22.08,25.0,552
24,22.48,25.0,562
25,22.52,25.0,563
26,23.04,25.0,576
27,23.6,25.0,590
28,24.16,25.0,604
29,24.2,25.0,605
30,24.84,25.0,621
31,25.52,25.0,638
32,26.2,25.0,655
33,26.24,25.0,656
34,26.56,25.0,664
35,26.92,25.0,673
36,27.28,25.0,682
37,27.32,25.0,683
38,27.96,25.0,699
39,28.6,25.0,715
40,29.24,25.0,731
41,29.28,25.0,732
42,30.48,25.0,762
43,31.72,25.0,793
44,32.96,25.0,824
45,33.0,25.0,825
46,33.28,25.0,832
47,33.56,25.0,839
48,33.88,25.0,847
49,33.92,25.0,848
50,34.6,25.0,865
51,35.28,25.0,882
52,36.0,25.0,900
53,36.08,25.0,902
54,43.12,25.0,1078
55,50.16,25.0,1254
56,57.24,25.0,1431
57,57.28,25.0,1432
58,58.16,25.0,1454
59,59.08,25.0,1477
60,60.0,25.0,1500
61,60.04,25.0,1501
62,60.84,25.0,1521
63,61.64,25.0,1541
64,62.44,25.0,1561
65,62.48,25.0,1562
66,63.24,25.0,1581
67,64.0,25.0,1600
68,64.8,25.0,1620
69,64.84,25.0,1621
70,65.32,25.0,1633
71,65.8,25.0,1645
72,66.28,25.0,1657
73,66.32,25.0,1658
74,68.48,25.0,1712
75,70.68,25.0,1767
76,72.88,25.0,1822
77,72.92,25.0,1823
78,73.84,25.0,1846
79,74.76,25.0,1869
80,75.68,25.0,1892
81,75.72,25.0,1893
82,77.88,25.0,1947
83,80.04,25.0,2001
84,82.24,25.0,2056
85,82.28,25.0,2057
86,82.52,25.0,2063
87,82.76,25.0,2069
88,83.0,25.0,2075
89,83.04,25.0,2076
90,83.64,25.0,2091
91,84.28,25.0,2107
92,84.92,25.0,2123
93,84.96,25.0,2124
94,85.4,25.0,2135
95,85.84,25.0,2146
96,86.32,25.0,2158
97,86.36,25.0,2159
98,87.12,25.0,2178
99,87.88,25.0,2197
100,88.64,25.0,2216
101,88.68,25.0,2217
102,89.64,25.0,2241
103,90.6,25.0,2265
104,91.56,25.0,2289
105,91.6,25.0,2290
106,91.96,25.0,2299
107,92.32,25.0,2308
108,92.72,25.0,2318
109,92.76,25.0,2319
110,93.28,25.0,2332
111,93.8,25.0,2345
112,94.36,25.0,2359
113,94.4,25.0,2360
114,94.8,25.0,2370
115,95.24,25.0,2381
116,95.68,25.0,2392
117,95.72,25.0,2393
118,96.4,25.0,2410
119,97.08,25.0,2427
120,97.76,25.0,2444
121,97.8,25.0,2445
122,98.48,25.0,2462
123,99.2,25.0,2480
124,99.92,25.0,2498
125,99.96,25.0,2499
126,101.36,25.0,2534
127,102.76,25.0,2569
128,104.16,25.0,2604
129,104.2,25.0,2605
130,104.96,25.0,2624
131,105.72,25.0,2643
132,106.52,25.0,2663
133,106.56,25.0,2664
134,106.92,25.0,2673
135,107.32,25.0,2683
136,107.72,25.0,2693
137,107.76,25.0,2694
138,108.2,25.0,2705
139,108.64,25.0,2716
140,109.08,25.0,2727
141,109.12,25.0,2728
142,109.44,25.0,2736
143,109.76,25.0,2744
144,110.08,25.0,2752
145,110.12,25.0,2753
146,110.68,25.0,2767
147,111.24,25.0,2781
148,111.84,25.0,2796
149,111.88,25.0,2797
150,112.48,25.0,2812
151,113.08,25.0,2827
152,113.68,25.0,2842
153,113.72,25.0,2843
154,114.2,25.0,2855
155,114.72,25.0,2868
156,115.24,25.0,2881
157,115.28,25.0,2882
158,116.16,25.0,2904
159,117.04,25.0,2926
160,117.92,25.0,2948
161,117.96,25.0,2949
162,119.92,25.0,2998
163,121.88,25.0,3047
164,123.84,25.0,3096
165,123.88,25.0,3097
166,129.0,25.0,3225
